max_NSE,min_NSE,rollingonly_NSE,max_KGE,min_KGE,rollingonly_KGE,best_BFI,sitenum
-0.5961397838771605,0.3324488371201314,-0.663499574654483,0.47978523526516514,0.675950502226951,0.582202585632395,0.2889447236180905,11303000
-0.7275081114166215,0.2585397074088095,0.22117526492774486,0.36091439730701513,0.597952086188168,0.5506065777366209,0.1,11381500
-0.13602783958994258,0.4368561439902723,0.4398622575108915,0.5069715612371479,0.6796354077303076,0.6642423413281616,0.1,11383500
-1.4552926623213143,0.6714550097364227,-1.0059346143376575,0.2855183797889487,0.8028777280275852,0.5585416633828411,0.5422110552763819,11390500
-0.40940610361104346,0.6848543515290636,-0.1831373647963752,0.4478466227954483,0.7956713785554984,0.5228955807599946,0.4658291457286433,11523000
0.04196095439946346,0.6940084098779419,-0.434910029292944,0.5681248883430643,0.8314099464150315,0.501420581141359,0.33718592964824123,11530000
0.7591100764583395,0.810740594333855,-0.7920383443915182,0.8708889789789509,0.8270596133001564,0.20213156502597274,0.6105527638190955,06711565
0.7687162572725115,0.624893904096143,-1.133472137205008,0.8757545336211393,0.6859706339388445,0.1725246909735515,0.5824120603015076,07106000
0.8336526287528088,0.659967138487665,-0.6835884241099026,0.8909954434962556,0.6130803566484361,0.19613762058913975,0.514070351758794,07106500
0.6138307361033648,0.7653464903265252,-1.6570944035307162,0.8026320020415831,0.8272113397012427,0.0723742246389878,0.7432160804020101,07109500
0.7256800336216844,0.8454886400106962,-0.7249417896152925,0.8325291769398668,0.8651333487080808,0.20475554326084155,0.7793969849246232,07124000
0.15298999957353887,0.8542698705393498,-0.7818699856997358,0.5856887443681094,0.9074655330123312,0.20322801762206755,0.9,07130500
0.5009809143005312,0.7815643493379633,-0.3691026987315309,0.6405611511323888,0.7947559485897958,0.21964761724220716,0.7391959798994975,09095500
0.7606305438274941,0.6263157848394199,-0.11468341290384498,0.839138876638682,0.6265911228887355,0.2557602636829871,0.550251256281407,09105000
0.45712809237731433,0.7561272751587697,-0.2573820771089079,0.6346897502880509,0.7631824954468184,0.28366196225828677,0.7592964824120604,09152500
0.3123538172624767,0.8596987659772098,-0.24149276405943132,0.5382958058094739,0.8846261721566893,0.2857826651633072,0.8396984924623117,09163500
0.8036241263060461,0.8729026433961441,-0.6701992494363072,0.8082084890022239,0.8757162315723795,0.0965134712766933,0.578391959798995,09169500
0.827246249392187,0.8693835519068462,-0.45897642211334877,0.882964850646997,0.9128713563070955,0.18053105741486142,0.4859296482412061,09171100
0.7319675255816285,0.7580706093212575,-0.2987077169088592,0.707225264800213,0.7224733090913058,0.14493143791903318,0.22462311557788947,09371492
0.7904920229022669,0.684670235642391,-0.6869964227247252,0.8492817478525221,0.7934022478719772,0.15767096417954174,0.4577889447236181,09371520
0.7973370287147719,0.7331226661050858,-2.4953176331443587,0.8924222604809157,0.8152207643395957,0.47992511857709486,0.2648241206030151,02298202
0.8157354507783963,0.7915927640371497,0.09835491383856088,0.8573284952446472,0.8148065106225625,0.5581345372956523,0.4296482412060302,02203655
0.858372627698752,0.7417661006886196,-0.07532269625976973,0.8402425975981492,0.7558257224714213,0.5322008342282287,0.34522613065326635,02203700
0.8535478265657109,0.8620933090210678,-0.17454358565200567,0.915447278012626,0.8646796465464854,0.5359289979793691,0.46180904522613064,02207120
0.7838712933071363,0.7548854361936055,-0.22048044144984957,0.8103004663777904,0.7623744883273444,0.4461379887038238,0.477889447236181,02207185
0.8177238697199581,0.7325452114906351,-0.47736360216330853,0.8252211401474843,0.7573474387231456,0.37763786882448414,0.5301507537688442,02207385
0.8249184131118876,0.810332574506832,-0.3521538113855691,0.8657200082438608,0.7919343598327366,0.4401840932974289,0.477889447236181,02207400
0.8355003047332579,0.7688363098025316,-0.06840070425057188,0.8580081654063954,0.7751225822528898,0.5078687385528622,0.4376884422110553,02208150
0.7056166653157321,0.6116680375887671,-0.2853926729880092,0.7878242519059601,0.7402646245092561,0.36689822789062443,0.550251256281407,02217274
0.7951519660361346,0.7474271351720123,-0.2314833322992269,0.81101369088159,0.7718019444511554,0.4343046727797214,0.48190954773869354,02218565
0.7685564212972296,0.6364245835097613,-0.6322753783182389,0.8518890515227018,0.7103930384861465,0.33540266012523634,0.5542713567839197,02330450
0.8280226205448006,0.6954347959003877,-0.25129449881508803,0.855221266356702,0.7680277547225779,0.41502901676600124,0.5341708542713568,02334480
0.7549180339333481,0.708536140442655,-0.321223190971901,0.8023787620602882,0.7509115727096701,0.3777923940045057,0.5261306532663317,02334578
0.7576227838662449,0.8487231205516579,-0.1423766178898822,0.8475080394810773,0.8486088755063469,0.49976669177301813,0.47386934673366843,02334885
0.844261123601485,0.8130343298679497,-0.32798396664538365,0.8439566124741994,0.7813265031533279,0.44515713157558934,0.4175879396984925,02335350
0.8126872576454174,0.7242459058640721,-0.7133041654616821,0.8167133758572798,0.7638737419661952,0.31549957745325075,0.5261306532663317,02336030
0.871589138694554,0.8669681421137169,0.0006878497755776758,0.904059696064534,0.8472944521610428,0.5597581171800394,0.37336683417085426,02336120
0.8687081239836202,0.832012522841962,0.009814398603122054,0.9124960705471306,0.8190721127309712,0.5518272779468822,0.39346733668341716,02336240
0.8950023609800226,0.8744198686471254,-0.028969903613959236,0.9429617914874174,0.8580668866278732,0.5704414045212509,0.3773869346733668,02336300
0.8757379313150349,0.8709496189008394,0.016927030344058736,0.9248278775841506,0.8585556122020833,0.5644987802103926,0.3773869346733668,02336360
0.8543543974872012,0.8645193570445473,0.04879980531673034,0.8934605251440699,0.8485298773600363,0.5705605629154034,0.3693467336683417,02336410
0.8786363466090379,0.8283844703214935,0.12141713295353529,0.9067347849233194,0.8129968745546333,0.5883662057459271,0.3130653266331659,02336526
0.8631510079238947,0.849909314528448,-0.023120871533367726,0.9131202148782409,0.8358900448819214,0.5542419748594667,0.4256281407035176,02336728
0.556946230627601,0.5826542379132684,-0.7541514036323684,0.8010813935858638,0.7403177016335696,0.3634292685440461,0.6346733668341709,02337170
0.7006534387138283,0.784379543793818,-0.6049974549323396,0.8410732922506643,0.891503968641626,0.47422544220352403,0.642713567839196,02397000
0.5281776938868609,0.5264298758000889,-0.9244862686569053,0.7672849772285593,0.6738923254119602,0.12763022141016234,0.4979899497487438,12413370
-0.48812784756098604,0.05166155769574765,0.14471226520683667,0.19173175342048931,0.3820126144403455,0.4844476615272122,0.5542713567839197,13340000
0.4457053669937914,0.6687856769714897,-0.16446152665553204,0.5908030335392049,0.7661846055284679,0.22530991102314324,0.4256281407035176,13340600
0.8200516221546192,0.8442606157477716,-0.03842155884199405,0.8728043440851767,0.8716851997771471,0.46159413557858087,0.7150753768844221,03373980
0.7635573636319167,0.7462639380632243,-0.15786370346631862,0.8115580822552823,0.7721353672309618,0.33327974337823696,0.8396984924623117,05465500
0.6579518159898059,0.6653788779212887,-0.1414796900882136,0.7876397076671169,0.7895413289362401,0.40672298312526245,0.4457286432160804,07144780
0.7800774361017512,0.8664152862774961,0.004769260070918158,0.8246903793538461,0.9324347811769161,0.3144911013131747,0.5582914572864323,01095220
0.7564625183367908,0.8546079399826916,0.05197150485544766,0.7796200686403861,0.9186539779051722,0.3320896862313465,0.5020100502512563,01095375
0.7143119420787661,0.6677432751035277,-0.49398386660032645,0.8537594480005026,0.8356059840585752,0.3185643560111143,0.6145728643216081,01104430
0.9055164986640363,0.8898254449620452,0.07789977756714062,0.9502909879092548,0.9194508329210037,0.3977814126359315,0.5341708542713568,01104460
0.8201406363532133,0.78370176725084,-0.5595953825339184,0.8583369448053733,0.748675035751236,0.18592336853554825,0.5984924623115578,01104475
0.8233640025626167,0.7445349814797129,-1.4646640380254063,0.8748514269127221,0.7414321537498123,-0.33865708092076785,0.7633165829145729,04043238
0.8103645906819033,0.7096846400702443,-1.56983540852141,0.8723618457939815,0.6761962861446387,-0.3344484067484337,0.7472361809045227,04043244
0.8830688088266458,0.8874533833382875,-0.38960858568364065,0.9156744566915004,0.9273386317161086,0.16724564326649194,0.6587939698492463,04121944
0.7709099674508928,0.7651028716414471,-0.5650275783051202,0.8020901967225906,0.7603344737720827,0.17512345126272666,0.7391959798994975,04121970
0.8958451663415503,0.8928650036695596,-0.687256241693301,0.9284862901968092,0.9347999587525236,0.06419868752486302,0.7311557788944724,04124000
0.828731611605128,0.809658697570013,-0.6846527470648971,0.8704897497858158,0.802947662028134,0.10631534922920749,0.7351758793969849,04124200
0.8806946269615686,0.8546708522552833,-1.771440652074089,0.8858007171064561,0.8263450559925752,-0.17888252602142307,0.7552763819095478,04125460
0.8447471867612434,0.822474934901372,-0.5643739798609901,0.8923170529380269,0.8098149592757693,0.14998353014330568,0.7231155778894472,04125550
0.8859219081733731,0.8829787768956525,-0.963107869276604,0.9083606036408576,0.9136573193255552,-0.03305084083614851,0.7472361809045227,04136000
0.8477762680987149,0.8138943342189413,-0.7666783323395985,0.856716957958487,0.8009064318556458,0.03123340128825125,0.7391959798994975,04136500
0.8567486302384317,0.8517518381944219,-0.897346181041422,0.8312954208578635,0.8636811115224201,-0.017754436135319906,0.7512562814070353,04136900
0.8246212735521539,0.7691017326127245,-0.8205192950989344,0.8135708970388763,0.7245929368083381,0.013056063526779682,0.7432160804020101,04137005
0.8100053079785215,0.7543001040961086,-0.3344648907449772,0.7913546169366794,0.7067000775626647,0.16698817106756225,0.6829145728643217,04137500
0.8657396961604412,0.8789719734973943,0.14832545056144497,0.931988321503544,0.9093737054158513,0.4458240696729209,0.34522613065326635,06894000
0.5880487829796213,0.7728503504220667,-0.44896524759862966,0.7257596225227547,0.835963147641867,0.35684609347546026,0.48190954773869354,07061270
0.5193281865063197,0.5663215854617025,-1.1821071109212604,0.6846513026441705,0.6723448300604139,0.019731994475967296,0.7592964824120604,06041000
0.6991888010246369,0.7671966005475037,-0.7889249402258329,0.705678252867828,0.7363601867296753,-0.050466231286501184,0.8678391959798996,06054500
0.2180769621701184,0.5396326100416324,-1.2991529988279238,0.5379281711894426,0.765710000320501,0.047111608590114984,0.9,06066500
0.6814523972221876,0.5748099351929068,-3.0865215755126076,0.8150816434089108,0.6369319163548552,-0.4836797759626288,0.7150753768844221,12323770
0.5925409213525448,0.6500749022041443,-0.3010731591211684,0.6789101478021511,0.7866172731900163,0.1737302891228768,0.8557788944723619,06465500
0.42996747962221926,0.5591907925409578,-0.881773208745557,0.6812492782314991,0.7667395689783962,0.22346533738387886,0.5623115577889448,10301500
0.4759122938127529,0.6429924139987746,-0.173905960767184,0.6737355715953528,0.6835651615658607,0.39250592272890716,0.5100502512562815,10348200
0.622180666024043,0.6737730201585452,-1.2645627215939683,0.8004313473943705,0.8220194281894893,0.2903590781949287,0.6467336683417085,10351700
0.8427066549653102,0.827557031141154,0.02341175796982775,0.9075272507191297,0.8530092771107203,0.4216490102026972,0.33718592964824123,01388000
0.809969170306083,0.8722567858886119,0.3443311932726535,0.8470529131777493,0.9300711440067467,0.5338493745840494,0.43366834170854274,01463500
0.17644697734509462,0.1401823864326761,-1.4213135948583608,0.593770976874092,0.544258394565768,-0.07192042291598244,0.6949748743718593,01466500
-0.06871725295043962,0.7981617006434429,-1.130617204854432,0.5158994254609358,0.8405262244878325,0.24049377758514312,0.8758793969849247,08317400
0.8464359399270626,0.7567312926573312,-0.4316157318457696,0.9111063199450095,0.784018846655888,0.19997277956349702,0.5824120603015076,01362500
0.7153789515836797,0.5757011469713089,-1.4674454248968578,0.8536297350920393,0.6813345936240947,-0.08173759379270451,0.7110552763819096,01417500
0.0789913551398368,0.17741005157212741,-4.287290344198368,0.372738478101586,0.4190156142590603,-0.2480004757716614,0.9,01420500
0.7637008812991968,0.8023628227843926,-0.616860334567866,0.8503259413277149,0.885500096044316,0.123976720862777,0.5944723618090453,01421000
0.8267328425091441,0.8265202905561447,-0.08822575956126744,0.8737924892401366,0.8606178953655259,0.28493693922061836,0.4859296482412061,01428500
0.8714180778088386,0.7904649648916069,-0.28222665922867396,0.9252024652461809,0.7785539150550975,0.21448317913995363,0.6226130653266332,01436690
0.7737936000572573,0.8432815827346382,-0.17814491636073293,0.8759518341922492,0.8733411883038921,0.4779528344132853,0.41356783919597995,02077200
0.6532001383284143,0.6517674837934664,-1.364123890024636,0.6924765892221112,0.6449957636944436,-0.22914613067909473,0.8919597989949749,05058000
0.7462768361051486,0.7835596029407126,-0.18230178860612933,0.8366145422103608,0.8740849466045841,0.41512408070091733,0.6025125628140704,04208000
0.7179082736607474,0.79607585484402,0.11616847540637865,0.8202328724427805,0.8460669708727556,0.5327536015067229,0.40552763819095483,07177500
0.6466632689060426,0.6536704029916285,-0.45762137440536943,0.805804066441076,0.801877182940964,0.4711281180380439,0.5582914572864323,07178200
0.803005082249643,0.8929352191321566,0.13874343764834107,0.880976697456468,0.9098570894546119,0.5285072076664679,0.4658291457286433,07239450
0.7984951911034279,0.8800757511825067,0.0748903949205465,0.8931338085335342,0.9022164407569885,0.5321268634851786,0.477889447236181,07239700
0.8387783954337538,0.6401696815807411,-1.4789616860642725,0.8677454132922157,0.648278558736,-0.04907605724967734,0.4296482412060302,11501000
0.8483443810368376,0.6532462055447961,-1.4211393330214865,0.8938089702466985,0.634266192769155,0.04118776097979926,0.6306532663316583,11507500
0.8076875116359054,0.5690540441353908,-1.6429139612660602,0.7986486409668481,0.5422997393080795,0.010070759760579029,0.7954773869346734,11509500
0.6080399364000016,0.4625143229571482,-0.5474798043659703,0.7836298344127282,0.5664069679564072,0.0930401662322653,0.4015075376884423,13331500
0.11371908967255184,0.5754078471940618,-4.729089683426922,0.47011773984509897,0.7014034469971389,-0.05483793890213717,0.7834170854271357,14076500
0.3676578066499182,0.661224049355331,-1.0585886053717823,0.5107947929230177,0.7233578791958533,0.3517386282440861,0.7512562814070353,14103000
-0.3920163110847199,0.21848350389231053,-1.0295819734856844,0.38279961580610555,0.6564290779700362,0.47339858295585713,0.33718592964824123,14150000
0.5462528489988234,0.330515185960382,-0.016927558259570485,0.7518063293961705,0.6481298405592455,0.5765374933704974,0.2809045226130653,14150800
0.040328309858794875,0.18139609943751,-1.1781469996915268,0.4450330507442549,0.5974300771770137,0.4762067069797564,0.3130653266331659,14152000
0.7730599561234771,0.2820476855259342,-0.4976379028671225,0.8719626749391913,0.6699843606347771,0.5062225094599946,0.32512562814070356,14152500
0.2373615896360035,0.39002663889944766,-1.6338095517748323,0.5926589587637288,0.713235521263725,0.3845606269867826,0.4256281407035176,14153500
0.2134521557065039,0.0001170390423955725,-1.6002855837469223,0.5975822803482684,0.575685587467937,0.38072734941723463,0.3974874371859297,14155500
0.38122416199651643,0.16284912313050814,-0.7799139963554023,0.6945646173320978,0.5823914687029901,0.4214053814557006,0.4537688442211055,14161500
0.141407418637013,0.7194143772298076,-1.2236247894230345,0.47049105701525684,0.827420038473216,0.4571682847240791,0.4175879396984925,14166000
0.810140222831134,0.7529185472209285,-1.161161609384441,0.8694434556294824,0.7832208773551163,0.35502430051142875,0.2889447236180905,14169000
0.5929222505048195,0.7889674849920736,-1.1214888448387121,0.7370238524281716,0.8589760532006494,0.444375504629824,0.5703517587939699,14174000
0.49295042300092506,0.05132104784854441,-0.1742694277709489,0.7485616802793695,0.5056321050114687,0.45948848765126094,0.4095477386934674,14180300
0.7163960863880536,0.6456505026640873,-0.08191917142143357,0.8243118040286125,0.7804763131153284,0.47596024964997885,0.20452261306532665,14182500
0.5598817474543779,0.7907423062353601,-0.5826983491415343,0.7283276184224075,0.8312764876855557,0.4834263416724326,0.5100502512562815,14197900
0.8617741116772486,0.8971607676112661,-0.4449094044260744,0.8927821918671833,0.9347022551029962,0.5243272229849923,0.2889447236180905,14206950
0.23381075297619314,0.4188399253471333,0.28297144293473764,0.5423068147402811,0.665103482636298,0.642627217833663,0.1442211055276382,14211010
0.8403675761404477,0.7874162736412093,-0.2980276306030243,0.8726832702714282,0.8153216570136077,0.5415065711005902,0.2728643216080402,14211400
0.6386729311242508,0.681862952005222,-0.3976908718687824,0.7477865481961972,0.775967366022042,0.5484670869241933,0.34522613065326635,14211499
0.8437592965820636,0.8459555679295716,-0.19068116256833512,0.8982121074292468,0.8728895108534568,0.5500070072990354,0.2648241206030151,14211500
0.8599653312411801,0.7303227158517616,-0.3777742838471687,0.844187755271828,0.7738289813687926,0.5719047186154722,0.4095477386934674,14211550
0.506331046242363,0.7264297698818709,-0.32235863746957905,0.7028161545554384,0.835835367278534,0.4490915963611093,0.23668341708542714,14318000
0.5557306195421613,0.824669839971806,-0.2916712768281138,0.7330114402105042,0.8393330401135669,0.4537471072120487,0.3814070351758795,14319500
0.8000364550521173,0.8560878510532594,-0.6805363325378759,0.8829168328834074,0.921300435225373,0.2974737575759323,0.16834170854271358,14338000
0.0752549433304378,0.08527978864124741,-0.7651269742284112,0.4508251539660929,0.4929733563767106,0.4512462327964808,0.3613065326633166,14366000
0.6215746474936548,0.784962105608932,-1.0729754882936962,0.7558907508139646,0.8731191412445333,0.4126035516835611,0.5261306532663317,14369500
0.34285917836063906,0.7945356192734241,-0.7406288269865504,0.6097838316059979,0.8512988011982656,0.42665336511116003,0.3090452261306533,14372300
0.8171284938938059,0.8241682427888491,-0.28330668756924604,0.8720459154806893,0.8819160941024047,0.20420959264802307,0.5703517587939699,01427510
0.6758799482628788,0.666054769848946,-0.6868903391602312,0.7702332028749057,0.7419988409825728,0.18011217937325863,0.5020100502512563,01429000
0.7658166300246175,0.775792713013191,-0.5393398089911332,0.8670502888656741,0.8432988664159985,0.188691252322556,0.606532663316583,01447800
0.804341849924092,0.8015332637646416,-0.7832473315887378,0.8590854084798427,0.8096965125104614,0.1526953985554631,0.6226130653266332,01449360
0.8088212314618223,0.7097143852283092,-0.3263542255107206,0.8978307639644487,0.8107205307062503,0.34698608004836184,0.6145728643216081,01480400
0.910515159051494,0.8952346186892755,0.13896980978033802,0.9517757737874859,0.8705084151816995,0.4579072802465718,0.5060301507537689,01480500
0.8675129085591984,0.8770897936553308,-0.21342644064422878,0.8955752417548347,0.9062273235662076,0.3921337481540291,0.5944723618090453,01480617
0.8467375203539375,0.8601760487683748,-0.41632937805304504,0.8913055407449597,0.9035436817064959,0.3483692116736268,0.6105527638190955,01480870
0.8751355210855261,0.879681822816075,0.120023014402728,0.9273349611450594,0.9140740884863644,0.48721726233537177,0.550251256281407,01481000
0.38142201666156617,0.1851433658925845,-1.4135980778573227,0.69468866968592,0.6078479413895804,0.08234170719547318,0.7512562814070353,03081000
0.7287903460815294,0.8270833697721623,-0.3382341687993151,0.8029119093037477,0.8904753050005356,0.5494819476809857,0.606532663316583,02148315
0.8049950123839342,0.8518372188294806,-0.18833171757155798,0.8345522290839074,0.9084720463753649,0.5422458090925928,0.5100502512562815,02156500
0.8484506274565504,0.8991542790683933,-0.16097732282513277,0.8562305617423615,0.9378671897633944,0.5374343482340457,0.4577889447236181,02160105
0.8473595149812816,0.8963452749031969,-0.23641275785119875,0.864512130952192,0.945753456646368,0.5242088827647355,0.4859296482412061,02160700
0.8032064472290782,0.8544456938063476,-0.20652558111883068,0.8524425275708798,0.9260198061667549,0.5400259526732113,0.5341708542713568,02163001
0.8249272000828882,0.8438254951288757,-0.5481414864266869,0.9048083299641397,0.9205212370390541,0.4538123452860774,0.5944723618090453,03597860
0.6418259575690957,0.8160946909043074,-0.2552333741038182,0.8114050158680475,0.8404452658732715,0.40084554865102184,0.40552763819095483,07227500
0.8638680875060525,0.9137246321183746,0.00026777100252994845,0.9220886702135264,0.9228625494071844,0.5623769053957626,0.3613065326633166,07312500
0.7922659961323608,0.8519105896900737,-0.8078038841524364,0.889713694632904,0.9258520375095511,0.4692616405619048,0.6507537688442211,08049500
0.7355851930118951,0.8111072326883811,-0.765216825749008,0.8578842025001899,0.8861719862469378,0.5086415173268655,0.7271356783919598,08062500
0.6455473075657789,0.7573040186619023,-0.6054538490374202,0.763516561788924,0.8288887257846107,0.5556766386567462,0.7552763819095478,08065350
0.8307661393695407,0.839016542203675,-0.5288334655254083,0.9025760094601337,0.8445788705433411,0.5873528073842604,0.35326633165829147,08068500
0.7833981467179643,0.8016960227926686,-0.35553839976957713,0.8905039871391516,0.8382349981085879,0.5777500108119447,0.3773869346733668,08070200
0.6162827214714061,0.7330429344086179,-0.8654014136745747,0.753752807176844,0.6942944348025395,0.4676298246710131,0.7954773869346734,08123850
0.7696356127700289,0.8405148915563891,-3.027244458557149,0.8835489773484491,0.9171277974449886,0.24190375817875143,0.7030150753768845,08181500
0.7340971892289883,0.8214416576275871,-3.763462927754272,0.8232640411316802,0.9127536278708489,0.23299639207982925,0.7592964824120604,08181800
0.8369756255058003,0.8303148848749825,-0.7623419874131865,0.8453034409354314,0.8636946916182926,-0.007961304879650521,0.7874371859296483,09302000
0.7149566538419506,0.3637606970695273,0.21761087612202468,0.8000641766354859,0.5424334069432184,0.5383208626341487,0.46180904522613064,09406000
0.3358893657409876,0.7282105568488051,-3.3341933977689155,0.6125133112908218,0.8327449574546864,-0.2128791793242939,0.7472361809045227,10129900
0.4097669707404483,0.7700776047620047,-1.6485217609391323,0.5557966382317245,0.8595576637775575,-0.06965952408757592,0.7110552763819096,10133800
0.8346307837928727,0.8518687650935607,-0.2842437328783183,0.9054321242459067,0.8582591597045596,0.3695429290929607,0.357286432160804,02011400
0.663308682975537,0.7756580985094965,-0.5554741211180578,0.7931162779125788,0.8681245485871896,0.3316821018319105,0.48190954773869354,02011500
0.8123153188325022,0.8124658783678506,-0.23941128703143288,0.8468533957365728,0.8430101514856625,0.4325054499655725,0.47386934673366843,02035000
0.6536877259572702,0.698287373642698,-0.16027465195484325,0.8068742353404819,0.8370386238967065,0.46804234233541253,0.3492462311557789,12116500
0.8735351132158898,0.8384468219197196,-0.1710921256939022,0.9159192498500265,0.8307102376668861,0.36737578097771517,0.16834170854271358,01608500
0.5424092775654378,0.8177548389404268,-4.595197652914659,0.7656221580244509,0.8685853310191507,-0.5039818212365685,0.7954773869346734,05435943
0.6953234327519908,0.48698235068767604,-3.49996142311792,0.8457692746981413,0.7076594028384577,-0.2577696145909443,0.9,09217000
