,site,climscenario,pumpscenario,year,totalannualflow,lowest7dayperyear,lowest7dayperyearDOY,daysbelow0.1year,zeroflowcounts,totalbelow0.1year,totallowflowperiods,meanlowflowperiods,maxlowflowperiods,slope7,slope14,slope30,recess7,recess14,recess30,col
6470349,14366000,Dry,Seasonal,50,1318.24,2.163,215,77,0,23.8587,1,77.0,77,-0.01984524,-0.006689286,-0.04232782,-0.008920793,-0.003010131,-0.01575167,Q_cms_dplt25
6470350,14366000,Dry,Seasonal,1,1366.512,2.209,215,37,0,2.2611,3,12.33333,22,-0.02244048,-0.009528571,-0.04538992,-0.009845794,-0.004168579,-0.01636894,Q_cms_dplt26
6470399,14366000,Dry,Seasonal,50,1271.76,1.983,215,76,0,16.5758,1,76.0,76,-0.02202381,-0.009025,-0.04490202,-0.01073385,-0.004388236,-0.0176974,Q_cms_dplt26
6470400,14366000,Dry,Seasonal,1,1415.239,2.445,215,37,0,3.3925,2,18.5,32,-0.02017857,-0.007142857,-0.04272903,-0.008047074,-0.002849543,-0.01435143,Q_cms_dplt27
6470449,14366000,Dry,Seasonal,50,1283.699,2.098,215,77,0,26.7505,1,77.0,77,-0.01984524,-0.006767857,-0.04233226,-0.009189353,-0.003136791,-0.01614908,Q_cms_dplt27
6470450,14366000,Dry,Seasonal,1,1283.335,1.564,215,37,0,3.2709,2,18.5,32,-0.02070238,-0.007789286,-0.04366532,-0.01271411,-0.004779943,-0.02085311,Q_cms_dplt28
6470499,14366000,Dry,Seasonal,50,1262.47,1.517,215,52,0,5.2784,3,17.33333,37,-0.02061905,-0.007714286,-0.0435496,-0.01304552,-0.004877619,-0.02130736,Q_cms_dplt28
6470500,14366000,Dry,Seasonal,1,1380.803,2.296,215,37,0,2.1513,2,18.5,29,-0.02217857,-0.009085714,-0.04483145,-0.009376048,-0.003833131,-0.01570496,Q_cms_dplt29
6470549,14366000,Dry,Seasonal,50,1274.045,2.036,215,76,0,18.7164,1,76.0,76,-0.02170238,-0.008642857,-0.04432218,-0.01031527,-0.004101021,-0.01714938,Q_cms_dplt29
6470550,14366000,Dry,Seasonal,1,1323.253,1.893,215,37,0,2.3005,2,18.5,29,-0.02222619,-0.009325,-0.0453746,-0.01132351,-0.004736364,-0.01850826,Q_cms_dplt30
6470599,14366000,Dry,Seasonal,50,1266.464,1.763,215,72,0,9.499,2,36.0,59,-0.02188095,-0.009010714,-0.04506935,-0.01194834,-0.004906969,-0.01947173,Q_cms_dplt30
6470600,14366000,Dry,Seasonal,1,1426.432,2.46,215,38,0,3.9168,2,19.0,34,-0.01970238,-0.006642857,-0.04231613,-0.007815026,-0.00263741,-0.01416748,Q_cms_dplt31
6470649,14366000,Dry,Seasonal,50,1424.607,2.455,215,38,0,4.1068,2,19.0,34,-0.01970238,-0.006642857,-0.04231613,-0.007830558,-0.002642657,-0.01419148,Q_cms_dplt31
6470650,14366000,Dry,Seasonal,1,1426.432,2.46,215,38,0,3.9168,2,19.0,34,-0.01970238,-0.006642857,-0.04231613,-0.007815026,-0.00263741,-0.01416748,Q_cms_dplt32
6470699,14366000,Dry,Seasonal,50,1425.702,2.458,215,38,0,3.9928,2,19.0,34,-0.01970238,-0.006642857,-0.04231613,-0.007821231,-0.002639507,-0.01417707,Q_cms_dplt32
6470700,14366000,Dry,Seasonal,1,1392.474,2.358,215,37,0,2.4319,2,18.5,29,-0.02170238,-0.008542857,-0.04419556,-0.008945788,-0.003517016,-0.01519044,Q_cms_dplt33
6470749,14366000,Dry,Seasonal,50,1276.317,2.07,215,77,0,21.2029,1,77.0,77,-0.02111905,-0.008053571,-0.04367903,-0.009888172,-0.00376764,-0.01673231,Q_cms_dplt33
6470750,14366000,Dry,Seasonal,1,1300.434,1.708,215,37,0,2.7083,2,18.5,31,-0.02144048,-0.008528571,-0.04454435,-0.01208195,-0.004796499,-0.0197825,Q_cms_dplt34
6470799,14366000,Dry,Seasonal,50,1264.121,1.625,215,65,0,6.6635,2,32.5,54,-0.02128571,-0.008339286,-0.04433185,-0.01258433,-0.004921949,-0.02047849,Q_cms_dplt34
6470800,14366000,Dry,Seasonal,1,1407.574,2.422,215,37,0,3.0113,2,18.5,31,-0.02070238,-0.007642857,-0.04321008,-0.008325764,-0.003073024,-0.01459353,Q_cms_dplt35
6470849,14366000,Dry,Seasonal,50,1280.419,2.095,215,77,0,24.8093,1,77.0,77,-0.02029762,-0.007185714,-0.04273468,-0.009405052,-0.003330909,-0.01628724,Q_cms_dplt35
