,site,climscenario,pumpscenario,year,totalannualflow,lowest7dayperyear,lowest7dayperyearDOY,daysbelow0.1year,zeroflowcounts,totalbelow0.1year,totallowflowperiods,meanlowflowperiods,maxlowflowperiods,slope7,slope14,slope30,recess7,recess14,recess30,col
3387150,9371520,Wet,Constant,1,873.546,1.015,360,37,0,3.1011,3,12.33333,16,-0.00827381,-0.01873214,-0.01099919,-0.007945295,-0.01664153,-0.009433044,Q_cms_dplt73
3387199,9371520,Wet,Constant,50,860.413,0.979,360,40,0,4.496,3,13.33333,22,-0.00827381,-0.01873214,-0.01099919,-0.008229868,-0.01719334,-0.009734994,Q_cms_dplt73
3387200,9371520,Wet,Constant,1,873.504,1.014,360,37,0,3.1171,3,12.33333,16,-0.00827381,-0.01873214,-0.01099919,-0.007952934,-0.01665637,-0.009441177,Q_cms_dplt74
3387249,9371520,Wet,Constant,50,857.486,0.971,360,43,0,4.8339,4,10.75,22,-0.00827381,-0.01873214,-0.01099919,-0.008295898,-0.01732098,-0.009804751,Q_cms_dplt74
3387250,9371520,Wet,Constant,1,862.85,0.974,360,37,0,3.3913,3,12.33333,17,-0.00827381,-0.01883214,-0.01103629,-0.008271013,-0.01735829,-0.009807031,Q_cms_dplt75
3387299,9371520,Wet,Constant,50,852.376,0.957,360,43,0,4.9457,4,10.75,22,-0.00827381,-0.01873214,-0.01099919,-0.008414036,-0.01754901,-0.009929273,Q_cms_dplt75
3387300,9371520,Wet,Constant,1,869.049,0.992,360,37,0,3.1205,3,12.33333,17,-0.00827381,-0.01873214,-0.01103911,-0.008124784,-0.01698988,-0.00965514,Q_cms_dplt76
3387349,9371520,Wet,Constant,50,853.471,0.96,360,43,0,4.8855,4,10.75,22,-0.00827381,-0.01873214,-0.01099919,-0.008388438,-0.01749964,-0.009902323,Q_cms_dplt76
3387350,9371520,Wet,Constant,1,873.107,1.011,360,37,0,3.1651,3,12.33333,16,-0.00827381,-0.01873214,-0.01100524,-0.007975938,-0.01670108,-0.009470137,Q_cms_dplt77
3387399,9371520,Wet,Constant,50,855.661,0.966,360,43,0,5.0489,4,10.75,22,-0.00827381,-0.01873214,-0.01099919,-0.008337707,-0.01740174,-0.009848861,Q_cms_dplt77
3387400,9371520,Wet,Constant,1,873.546,1.015,360,37,0,3.1011,3,12.33333,16,-0.00827381,-0.01873214,-0.01099919,-0.007945295,-0.01664153,-0.009433044,Q_cms_dplt78
3387449,9371520,Wet,Constant,50,866.339,0.995,360,39,0,3.8457,2,19.5,22,-0.00827381,-0.01873214,-0.01099919,-0.008100913,-0.01694362,-0.00959843,Q_cms_dplt78
3387450,9371520,Wet,Constant,1,859.832,0.968,360,37,0,3.3915,3,12.33333,17,-0.00827381,-0.01873214,-0.01101613,-0.008320933,-0.01736934,-0.0098444,Q_cms_dplt79
3387499,9371520,Wet,Constant,50,852.011,0.956,360,43,0,4.7565,4,10.75,22,-0.00827381,-0.01873214,-0.01099919,-0.008422604,-0.01756553,-0.00993829,Q_cms_dplt79
3387500,9371520,Wet,Constant,1,873.495,1.014,360,37,0,3.1171,3,12.33333,16,-0.00827381,-0.01873214,-0.01099919,-0.007952934,-0.01665637,-0.009441177,Q_cms_dplt80
3387549,9371520,Wet,Constant,50,857.297,0.97,360,43,0,4.8519,4,10.75,22,-0.00827381,-0.01873214,-0.01099919,-0.008304226,-0.01733707,-0.009813541,Q_cms_dplt80
3387550,9371520,Wet,Constant,1,871.244,1.0,360,37,0,3.1733,3,12.33333,17,-0.008464286,-0.01881071,-0.01103266,-0.008243258,-0.01692982,-0.009578622,Q_cms_dplt81
3387599,9371520,Wet,Constant,50,854.201,0.962,360,43,0,5.0317,4,10.75,22,-0.00827381,-0.01873214,-0.01099919,-0.00837146,-0.01746688,-0.009884438,Q_cms_dplt81
3387600,9371520,Wet,Constant,1,873.546,1.015,360,37,0,3.1011,3,12.33333,16,-0.00827381,-0.01873214,-0.01099919,-0.007945295,-0.01664153,-0.009433044,Q_cms_dplt82
3387649,9371520,Wet,Constant,50,862.231,0.984,360,40,0,4.303,3,13.33333,22,-0.00827381,-0.01873214,-0.01099919,-0.008189131,-0.01711451,-0.0096919,Q_cms_dplt82
3387650,9371520,Wet,Constant,1,866.502,0.984,360,37,0,3.2363,3,12.33333,17,-0.00827381,-0.01873214,-0.0110254,-0.008189131,-0.01711451,-0.009712303,Q_cms_dplt83
3387699,9371520,Wet,Constant,50,852.741,0.958,360,43,0,4.9457,4,10.75,22,-0.00827381,-0.01873214,-0.01099919,-0.008405486,-0.01753252,-0.009920274,Q_cms_dplt83
3387700,9371520,Wet,Constant,1,867.544,0.987,360,37,0,3.1823,3,12.33333,17,-0.00827381,-0.01873214,-0.01103911,-0.008164882,-0.01706756,-0.00969775,Q_cms_dplt84
3387749,9371520,Wet,Constant,50,853.106,0.959,360,43,0,4.9027,4,10.75,22,-0.00827381,-0.01873214,-0.01099919,-0.008396954,-0.01751606,-0.00991129,Q_cms_dplt84
3387750,9371520,Wet,Constant,1,859.537,0.967,360,37,0,3.3973,3,12.33333,17,-0.008357143,-0.01883214,-0.01103306,-0.008410652,-0.01747143,-0.009865569,Q_cms_dplt85
3387799,9371520,Wet,Constant,50,852.011,0.956,360,41,0,4.7309,3,13.66667,22,-0.00827381,-0.01873214,-0.01099919,-0.008422604,-0.01756553,-0.00993829,Q_cms_dplt85
3387800,9371520,Wet,Constant,1,873.503,1.014,360,37,0,3.1171,3,12.33333,16,-0.00827381,-0.01873214,-0.01099919,-0.007952934,-0.01665637,-0.009441177,Q_cms_dplt86
3387849,9371520,Wet,Constant,50,857.486,0.971,360,43,0,4.8339,4,10.75,22,-0.00827381,-0.01873214,-0.01099919,-0.008295898,-0.01732098,-0.009804751,Q_cms_dplt86
3387850,9371520,Wet,Constant,1,855.812,0.961,360,37,0,3.1305,3,12.33333,17,-0.00827381,-0.01873214,-0.01099919,-0.00837994,-0.01748325,-0.009893372,Q_cms_dplt87
3387899,9371520,Wet,Constant,50,851.646,0.955,360,39,0,4.0315,2,19.5,22,-0.00827381,-0.01873214,-0.01099919,-0.008431188,-0.01758208,-0.009947322,Q_cms_dplt87
3387900,9371520,Wet,Constant,1,852.942,0.956,360,37,0,3.0965,3,12.33333,16,-0.00827381,-0.01873214,-0.01099919,-0.008422604,-0.01756553,-0.00993829,Q_cms_dplt88
3387949,9371520,Wet,Constant,50,851.281,0.954,360,39,0,3.4855,2,19.5,22,-0.00827381,-0.01873214,-0.01099919,-0.008439791,-0.01759866,-0.009956371,Q_cms_dplt88
3387950,9371520,Wet,Constant,1,872.363,1.006,360,37,0,3.1711,3,12.33333,16,-0.00827381,-0.01875714,-0.01104718,-0.008014577,-0.01679575,-0.009544246,Q_cms_dplt89
3387999,9371520,Wet,Constant,50,854.931,0.964,360,43,0,5.0489,4,10.75,22,-0.00827381,-0.01873214,-0.01099919,-0.008354549,-0.01743425,-0.009866617,Q_cms_dplt89
3388000,9371520,Wet,Constant,1,873.541,1.015,360,37,0,3.1061,3,12.33333,16,-0.00827381,-0.01873214,-0.01099919,-0.007945295,-0.01664153,-0.009433044,Q_cms_dplt90
3388049,9371520,Wet,Constant,50,857.851,0.972,360,43,0,4.7909,4,10.75,22,-0.00827381,-0.01873214,-0.01099919,-0.008287586,-0.01730492,-0.009795976,Q_cms_dplt90
3388050,9371520,Wet,Constant,1,873.546,1.015,360,37,0,3.1011,3,12.33333,16,-0.00827381,-0.01873214,-0.01099919,-0.007945295,-0.01664153,-0.009433044,Q_cms_dplt91
3388099,9371520,Wet,Constant,50,861.465,0.981,360,40,0,4.4,3,13.33333,22,-0.00827381,-0.01873214,-0.01099919,-0.008213525,-0.01716172,-0.00971771,Q_cms_dplt91
3388100,9371520,Wet,Constant,1,873.546,1.015,360,37,0,3.1011,3,12.33333,16,-0.00827381,-0.01873214,-0.01099919,-0.007945295,-0.01664153,-0.009433044,Q_cms_dplt92
3388149,9371520,Wet,Constant,50,872.086,1.011,360,37,0,3.2491,3,12.33333,16,-0.00827381,-0.01873214,-0.01099919,-0.007975938,-0.01670108,-0.009465661,Q_cms_dplt92
3388150,9371520,Wet,Constant,1,872.023,1.004,360,37,0,3.1863,3,12.33333,16,-0.00827381,-0.01882857,-0.01103911,-0.008030137,-0.01688626,-0.009553836,Q_cms_dplt93
3388199,9371520,Wet,Constant,50,854.566,0.963,360,43,0,5.0747,4,10.75,22,-0.00827381,-0.01873214,-0.01099919,-0.008362996,-0.01745055,-0.009875519,Q_cms_dplt93
3388200,9371520,Wet,Constant,1,873.287,1.012,360,37,0,3.1491,3,12.33333,16,-0.00827381,-0.01873214,-0.01104758,-0.007968255,-0.01668615,-0.009495119,Q_cms_dplt94
