,site,climscenario,pumpscenario,year,totalannualflow,lowest7dayperyear,lowest7dayperyearDOY,daysbelow0.1year,zeroflowcounts,totalbelow0.1year,totallowflowperiods,meanlowflowperiods,maxlowflowperiods,slope7,slope14,slope30,recess7,recess14,recess30,col
564549,1480400,Dry,Seasonal,50,17.707,0.023,187,39,0,0.0259,2,19.5,34,-0.0005357143,-0.0004142857,-0.0005362903,-0.02147098,-0.01593148,-0.0175709,Q_cms_dplt79
564550,1480400,Dry,Seasonal,1,17.99,0.025,187,45,0,0.0365,2,22.5,37,-0.0005357143,-0.0004142857,-0.0005544355,-0.01987553,-0.0147909,-0.01693321,Q_cms_dplt80
564599,1480400,Dry,Seasonal,50,17.718,0.024,187,55,0,0.0665,4,13.75,39,-0.0005357143,-0.0004928571,-0.0005544355,-0.02064243,-0.01797586,-0.0174595,Q_cms_dplt80
564600,1480400,Dry,Seasonal,1,17.96,0.024,188,37,0,0.0355,2,18.5,32,-0.000547619,-0.0004464286,-0.0005471774,-0.02093951,-0.01625412,-0.01705886,Q_cms_dplt81
564649,1480400,Dry,Seasonal,50,17.693,0.024,187,42,0,0.048,2,21.0,34,-0.0005357143,-0.0004142857,-0.0005471774,-0.02064243,-0.01533996,-0.0172814,Q_cms_dplt81
564650,1480400,Dry,Seasonal,1,18.643,0.031,187,38,0,0.0198,4,9.5,17,-0.0005357143,-0.0005107143,-0.0005899194,-0.01625351,-0.01480092,-0.01502538,Q_cms_dplt82
564699,1480400,Dry,Seasonal,50,17.775,0.029,187,87,0,0.1237,7,12.42857,42,-0.0005357143,-0.0004928571,-0.0005846774,-0.01730453,-0.0151963,-0.01575611,Q_cms_dplt82
564700,1480400,Dry,Seasonal,1,17.822,0.023,187,39,0,0.0259,2,19.5,34,-0.0005357143,-0.0005142857,-0.0005471774,-0.02147098,-0.01941542,-0.01777778,Q_cms_dplt83
564749,1480400,Dry,Seasonal,50,17.712,0.023,187,39,0,0.0259,2,19.5,34,-0.0005357143,-0.0004142857,-0.0005318548,-0.02147098,-0.01593148,-0.01745569,Q_cms_dplt83
564750,1480400,Dry,Seasonal,1,18.008,0.025,187,42,0,0.0312,2,21.0,34,-0.0005357143,-0.0004392857,-0.0005580645,-0.01987553,-0.01558461,-0.01703813,Q_cms_dplt84
564799,1480400,Dry,Seasonal,50,17.726,0.024,187,47,0,0.0627,3,15.66667,37,-0.0007261905,-0.0004928571,-0.0005318548,-0.02747958,-0.01791256,-0.01665086,Q_cms_dplt84
564800,1480400,Dry,Seasonal,1,17.73,0.022,187,39,0,0.0259,2,19.5,34,-0.0005357143,-0.0004142857,-0.0005524194,-0.02236894,-0.01657059,-0.01861134,Q_cms_dplt85
564849,1480400,Dry,Seasonal,50,17.705,0.022,187,39,0,0.0259,2,19.5,34,-0.0005357143,-0.0004142857,-0.0005100806,-0.02236894,-0.01657059,-0.01742722,Q_cms_dplt85
