,site,climscenario,pumpscenario,year,totalannualflow,lowest7dayperyear,lowest7dayperyearDOY,daysbelow0.1year,zeroflowcounts,totalbelow0.1year,totallowflowperiods,meanlowflowperiods,maxlowflowperiods,slope7,slope14,slope30,recess7,recess14,recess30,col
2692350,6894000,Wet,Seasonal,1,5142.859,3.759,224,38,0,26.0428,8,4.75,9,-0.9700952,-1.004829,-0.05836129,-0.1473311,-0.1048232,-0.0101386,Q_cms_dplt14
2692399,6894000,Wet,Seasonal,50,5116.218,3.693,224,42,0,28.4882,10,4.2,9,-0.9700595,-1.004729,-0.05824798,-0.148937,-0.1056629,-0.01024534,Q_cms_dplt14
2692400,6894000,Wet,Seasonal,1,5126.971,3.652,224,37,0,26.0665,7,5.285714,9,-0.9702976,-1.004986,-0.05858347,-0.1499725,-0.1062069,-0.01035557,Q_cms_dplt15
2692449,6894000,Wet,Seasonal,50,5113.897,3.623,224,39,0,27.1095,8,4.875,9,-0.9701905,-1.004889,-0.05850605,-0.1507017,-0.1065886,-0.0104021,Q_cms_dplt15
2692450,6894000,Wet,Seasonal,1,5146.091,3.773,224,38,0,26.2348,8,4.75,9,-0.97,-1.004654,-0.05816371,-0.1469826,-0.1046333,-0.01009237,Q_cms_dplt16
2692499,6894000,Wet,Seasonal,50,5117.171,3.699,224,45,0,29.0795,10,4.5,9,-0.9699524,-1.004571,-0.05806734,-0.1487801,-0.105577,-0.0102149,Q_cms_dplt16
2692500,6894000,Wet,Seasonal,1,5143.733,3.763,224,38,0,26.0988,8,4.75,9,-0.9700952,-1.004782,-0.05831048,-0.1472335,-0.1047676,-0.01012596,Q_cms_dplt17
2692549,6894000,Wet,Seasonal,50,5116.446,3.695,224,42,0,28.6422,10,4.2,9,-0.9700595,-1.0047,-0.0581996,-0.1488876,-0.1056352,-0.01023634,Q_cms_dplt17
2692550,6894000,Wet,Seasonal,1,5145.715,3.772,224,38,0,26.2048,8,4.75,9,-0.9699643,-1.004668,-0.05818306,-0.1470056,-0.1046494,-0.01009651,Q_cms_dplt18
2692599,6894000,Wet,Seasonal,50,5117.034,3.699,224,44,0,28.9964,10,4.4,9,-0.9699167,-1.004564,-0.05808266,-0.1487761,-0.1055787,-0.01021669,Q_cms_dplt18
