,site,climscenario,pumpscenario,year,totalannualflow,lowest7dayperyear,lowest7dayperyearDOY,daysbelow0.1year,zeroflowcounts,totalbelow0.1year,totallowflowperiods,meanlowflowperiods,maxlowflowperiods,slope7,slope14,slope30,recess7,recess14,recess30,col
3343749,9371492,Dry,Constant,50,38.28,0.01,349,107,0,0.4417,4,26.75,73,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02451611,-0.01007696,-0.007527434,Q_cms_dplt12
3343750,9371492,Dry,Constant,1,37.998,0.008,349,60,0,0.062,2,30.0,36,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02988392,-0.01224408,-0.009004998,Q_cms_dplt13
3343799,9371492,Dry,Constant,50,36.82,0.006,349,95,0,0.2475,2,47.5,72,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03828044,-0.01560748,-0.0112134,Q_cms_dplt13
3343800,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt14
3343849,9371492,Dry,Constant,50,37.915,0.009,349,134,0,0.5514,4,33.5,74,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02693436,-0.01105493,-0.008199753,Q_cms_dplt14
3343850,9371492,Dry,Constant,1,38.704,0.009,349,37,0,0.0745,2,18.5,36,-0.0002738095,-0.0001142857,-0.0001141129,-0.02693436,-0.01105493,-0.009942618,Q_cms_dplt15
3343899,9371492,Dry,Constant,50,36.82,0.006,349,98,0,0.382,3,32.66667,73,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03828044,-0.01560748,-0.0112134,Q_cms_dplt15
3343900,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt16
3343949,9371492,Dry,Constant,50,38.28,0.01,349,107,0,0.4417,4,26.75,73,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02451611,-0.01007696,-0.007527434,Q_cms_dplt16
3343950,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt17
3343999,9371492,Dry,Constant,50,39.74,0.014,349,74,0,0.0814,3,24.66667,36,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01804246,-0.007445255,-0.005670941,Q_cms_dplt17
3344000,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt18
3344049,9371492,Dry,Constant,50,38.514,0.01,349,98,0,0.4158,3,32.66667,73,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02451611,-0.01007696,-0.007527434,Q_cms_dplt18
3344050,9371492,Dry,Constant,1,37.645,0.007,349,60,0,0.062,2,30.0,36,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03356248,-0.01372153,-0.009987368,Q_cms_dplt19
3344099,9371492,Dry,Constant,50,36.82,0.006,349,90,0,0.157,3,30.0,70,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03828044,-0.01560748,-0.0112134,Q_cms_dplt19
3344100,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt20
3344149,9371492,Dry,Constant,50,37.55,0.008,349,144,0,0.6864,4,36.0,74,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02988392,-0.01224408,-0.009004998,Q_cms_dplt20
3344150,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt21
3344199,9371492,Dry,Constant,50,38.28,0.01,349,107,0,0.4417,4,26.75,73,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02451611,-0.01007696,-0.007527434,Q_cms_dplt21
3344200,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt22
3344249,9371492,Dry,Constant,50,38.644,0.011,349,98,0,0.3438,3,32.66667,73,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02249718,-0.009258368,-0.006957489,Q_cms_dplt22
3344250,9371492,Dry,Constant,1,39.719,0.013,349,66,0,0.0656,3,22.0,36,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01931716,-0.007965052,-0.006043255,Q_cms_dplt23
3344299,9371492,Dry,Constant,50,37.185,0.007,349,144,0,0.6864,4,36.0,74,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03356248,-0.01372153,-0.009987368,Q_cms_dplt23
3344300,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt24
3344349,9371492,Dry,Constant,50,37.55,0.008,349,144,0,0.6864,4,36.0,74,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02988392,-0.01224408,-0.009004998,Q_cms_dplt24
3344350,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt25
3344399,9371492,Dry,Constant,50,37.55,0.008,349,144,0,0.6864,4,36.0,74,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02988392,-0.01224408,-0.009004998,Q_cms_dplt25
3344400,9371492,Dry,Constant,1,39.063,0.01,349,37,0,0.0745,2,18.5,36,-0.0002738095,-0.0001142857,-0.0001141129,-0.02451611,-0.01007696,-0.009141076,Q_cms_dplt26
3344449,9371492,Dry,Constant,50,36.82,0.006,349,107,0,0.4845,4,26.75,73,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03828044,-0.01560748,-0.0112134,Q_cms_dplt26
3344450,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt27
3344499,9371492,Dry,Constant,50,39.74,0.014,349,74,0,0.0814,3,24.66667,36,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01804246,-0.007445255,-0.005670941,Q_cms_dplt27
3344500,9371492,Dry,Constant,1,36.822,0.006,349,43,0,0.0333,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03828044,-0.01560748,-0.0112134,Q_cms_dplt28
3344549,9371492,Dry,Constant,50,36.82,0.006,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03828044,-0.01560748,-0.0112134,Q_cms_dplt28
3344550,9371492,Dry,Constant,1,39.793,0.013,349,66,0,0.0626,3,22.0,36,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01931716,-0.007965052,-0.006043255,Q_cms_dplt29
3344599,9371492,Dry,Constant,50,37.185,0.007,349,144,0,0.6864,4,36.0,74,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03356248,-0.01372153,-0.009987368,Q_cms_dplt29
3344600,9371492,Dry,Constant,1,38.259,0.008,349,52,0,0.0612,2,26.0,36,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02988392,-0.01224408,-0.009004998,Q_cms_dplt30
3344649,9371492,Dry,Constant,50,36.82,0.006,349,95,0,0.2475,2,47.5,72,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03828044,-0.01560748,-0.0112134,Q_cms_dplt30
3344650,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt31
3344699,9371492,Dry,Constant,50,38.926,0.011,349,96,0,0.3196,2,48.0,73,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02249718,-0.009258368,-0.006957489,Q_cms_dplt31
3344700,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt32
3344749,9371492,Dry,Constant,50,38.28,0.01,349,107,0,0.4417,4,26.75,73,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02451611,-0.01007696,-0.007527434,Q_cms_dplt32
3344750,9371492,Dry,Constant,1,39.217,0.011,349,60,0,0.062,2,30.0,36,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02249718,-0.009258368,-0.006957489,Q_cms_dplt33
3344799,9371492,Dry,Constant,50,36.82,0.006,349,134,0,0.5514,4,33.5,74,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03828044,-0.01560748,-0.0112134,Q_cms_dplt33
3344800,9371492,Dry,Constant,1,37.547,0.007,349,60,0,0.062,2,30.0,36,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03356248,-0.01372153,-0.009987368,Q_cms_dplt34
3344849,9371492,Dry,Constant,50,36.82,0.006,349,90,0,0.157,3,30.0,70,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03828044,-0.01560748,-0.0112134,Q_cms_dplt34
3344850,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt35
3344899,9371492,Dry,Constant,50,39.01,0.012,349,95,0,0.2475,2,47.5,72,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02078603,-0.008563046,-0.006468099,Q_cms_dplt35
3344900,9371492,Dry,Constant,1,38.123,0.008,349,60,0,0.062,2,30.0,36,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02988392,-0.01224408,-0.009004998,Q_cms_dplt36
3344949,9371492,Dry,Constant,50,36.82,0.006,349,95,0,0.2475,2,47.5,72,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03828044,-0.01560748,-0.0112134,Q_cms_dplt36
3344950,9371492,Dry,Constant,1,37.712,0.007,349,60,0,0.062,2,30.0,36,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03356248,-0.01372153,-0.009987368,Q_cms_dplt37
3344999,9371492,Dry,Constant,50,36.82,0.006,349,90,0,0.157,3,30.0,70,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03828044,-0.01560748,-0.0112134,Q_cms_dplt37
3345000,9371492,Dry,Constant,1,37.939,0.008,349,60,0,0.062,2,30.0,36,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02988392,-0.01224408,-0.009004998,Q_cms_dplt38
3345049,9371492,Dry,Constant,50,36.82,0.006,349,95,0,0.2475,2,47.5,72,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03828044,-0.01560748,-0.0112134,Q_cms_dplt38
3345050,9371492,Dry,Constant,1,38.983,0.01,349,60,0,0.062,2,30.0,36,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02451611,-0.01007696,-0.007527434,Q_cms_dplt39
3345099,9371492,Dry,Constant,50,36.82,0.006,349,107,0,0.4417,4,26.75,73,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03828044,-0.01560748,-0.0112134,Q_cms_dplt39
3345100,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt40
3345149,9371492,Dry,Constant,50,38.645,0.011,349,98,0,0.3428,3,32.66667,73,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02249718,-0.009258368,-0.006957489,Q_cms_dplt40
3345150,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt41
3345199,9371492,Dry,Constant,50,39.01,0.012,349,95,0,0.2475,2,47.5,72,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02078603,-0.008563046,-0.006468099,Q_cms_dplt41
3345200,9371492,Dry,Constant,1,40.105,0.015,349,43,0,0.0353,3,14.33333,26,-0.0002738095,-0.0001142857,-9.233871e-05,-0.01692576,-0.006989238,-0.005341956,Q_cms_dplt42
3345249,9371492,Dry,Constant,50,38.28,0.01,349,107,0,0.4417,4,26.75,73,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02451611,-0.01007696,-0.007527434,Q_cms_dplt42
3345250,9371492,Dry,Constant,1,39.256,0.011,349,60,0,0.062,2,30.0,36,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02249718,-0.009258368,-0.006957489,Q_cms_dplt43
3345299,9371492,Dry,Constant,50,36.82,0.006,349,134,0,0.5514,4,33.5,74,-0.0002738095,-0.0001142857,-9.233871e-05,-0.03828044,-0.01560748,-0.0112134,Q_cms_dplt43
3345300,9371492,Dry,Constant,1,39.242,0.011,349,60,0,0.062,2,30.0,36,-0.0002738095,-0.0001142857,-9.233871e-05,-0.02249718,-0.009258368,-0.006957489,Q_cms_dplt44
