,site,climscenario,pumpscenario,year,totalannualflow,lowest7dayperyear,lowest7dayperyearDOY,daysbelow0.1year,zeroflowcounts,totalbelow0.1year,totallowflowperiods,meanlowflowperiods,maxlowflowperiods,slope7,slope14,slope30,recess7,recess14,recess30,col
5558400,14161500,Dry,Constant,1,345.836,0.155,257,38,0,0.1788,2,19.0,22,-0.001630952,-0.0009607143,-0.001145565,-0.01018893,-0.00595176,-0.006645322,Q_cms_dplt68
5558449,14161500,Dry,Constant,50,320.249,0.1,257,87,0,4.1327,1,87.0,87,-0.001452381,-0.0008321429,-0.001034274,-0.01389035,-0.007892348,-0.008959102,Q_cms_dplt68
5558450,14161500,Dry,Constant,1,355.703,0.19,257,41,0,0.1811,2,20.5,25,-0.001642857,-0.0009107143,-0.001134677,-0.008422601,-0.004646493,-0.005476161,Q_cms_dplt69
5558499,14161500,Dry,Constant,50,322.804,0.107,257,101,0,6.8021,1,101.0,101,-0.001452381,-0.0008321429,-0.001034274,-0.01301832,-0.007400714,-0.008444609,Q_cms_dplt69
5558500,14161500,Dry,Constant,1,333.696,0.123,257,37,0,0.1725,2,18.5,25,-0.001595238,-0.0008785714,-0.001093145,-0.01244911,-0.006802881,-0.00781953,Q_cms_dplt70
5558549,14161500,Dry,Constant,50,318.424,0.095,257,76,0,1.982,1,76.0,76,-0.001452381,-0.0008321429,-0.001034274,-0.01458839,-0.008285528,-0.009366945,Q_cms_dplt70
5558550,14161500,Dry,Constant,1,320.415,0.097,257,39,0,0.1959,2,19.5,27,-0.001452381,-0.0008321429,-0.001034274,-0.01430091,-0.008123644,-0.009199409,Q_cms_dplt71
5558599,14161500,Dry,Constant,50,317.329,0.092,257,58,0,0.4388,1,58.0,58,-0.001452381,-0.0008321429,-0.001034274,-0.01504196,-0.008540834,-0.00963008,Q_cms_dplt71
5558600,14161500,Dry,Constant,1,360.034,0.209,257,39,0,0.1959,2,19.5,27,-0.001452381,-0.0008321429,-0.001034274,-0.006799782,-0.003879977,-0.0046023,Q_cms_dplt72
5558649,14161500,Dry,Constant,50,332.659,0.134,257,98,0,6.1098,1,98.0,98,-0.001452381,-0.0008321429,-0.001034274,-0.01048077,-0.005967184,-0.006914639,Q_cms_dplt72
5558650,14161500,Dry,Constant,1,360.034,0.209,257,39,0,0.1959,2,19.5,27,-0.001452381,-0.0008321429,-0.001034274,-0.006799782,-0.003879977,-0.0046023,Q_cms_dplt73
5558699,14161500,Dry,Constant,50,336.784,0.145,257,95,0,5.0505,1,95.0,95,-0.001452381,-0.0008321429,-0.001034274,-0.009709779,-0.005530771,-0.006439717,Q_cms_dplt73
5558700,14161500,Dry,Constant,1,360.034,0.209,257,39,0,0.1959,2,19.5,27,-0.001452381,-0.0008321429,-0.001034274,-0.006799782,-0.003879977,-0.0046023,Q_cms_dplt74
5558749,14161500,Dry,Constant,50,331.199,0.13,257,99,0,6.5039,1,99.0,99,-0.001452381,-0.0008321429,-0.001034274,-0.01079241,-0.006143466,-0.007105241,Q_cms_dplt74
5558750,14161500,Dry,Constant,1,329.955,0.115,257,37,0,0.1765,2,18.5,25,-0.001595238,-0.0009285714,-0.001090726,-0.01329287,-0.007677481,-0.008300014,Q_cms_dplt75
5558799,14161500,Dry,Constant,50,318.059,0.094,257,73,0,1.4575,1,73.0,73,-0.001452381,-0.0008321429,-0.001034274,-0.0147365,-0.008368916,-0.009453035,Q_cms_dplt75
5558800,14161500,Dry,Constant,1,333.086,0.122,257,38,0,0.1698,2,19.0,25,-0.001452381,-0.0009285714,-0.001104435,-0.01147481,-0.00725743,-0.007979534,Q_cms_dplt76
5558849,14161500,Dry,Constant,50,318.424,0.095,257,76,0,1.8756,1,76.0,76,-0.001452381,-0.0008321429,-0.001034274,-0.01458839,-0.008285528,-0.009366945,Q_cms_dplt76
5558850,14161500,Dry,Constant,1,342.767,0.146,257,37,0,0.1885,2,18.5,23,-0.001630952,-0.0009428571,-0.001135484,-0.01079614,-0.006189973,-0.006956717,Q_cms_dplt77
5558899,14161500,Dry,Constant,50,319.519,0.098,257,84,0,3.571,1,84.0,84,-0.001452381,-0.0008321429,-0.001034274,-0.01416138,-0.008045052,-0.009117879,Q_cms_dplt77
5558900,14161500,Dry,Constant,1,360.034,0.209,257,39,0,0.1959,2,19.5,27,-0.001452381,-0.0008321429,-0.001034274,-0.006799782,-0.003879977,-0.0046023,Q_cms_dplt78
5558949,14161500,Dry,Constant,50,332.446,0.133,257,98,0,6.2078,1,98.0,98,-0.001452381,-0.0008321429,-0.001034274,-0.01055698,-0.006010299,-0.006961321,Q_cms_dplt78
5558950,14161500,Dry,Constant,1,348.533,0.164,257,41,0,0.1961,2,20.5,25,-0.001535714,-0.0009321429,-0.001150403,-0.009092727,-0.005483912,-0.006354156,Q_cms_dplt79
5558999,14161500,Dry,Constant,50,320.614,0.101,257,94,0,4.8614,1,94.0,94,-0.001452381,-0.0008321429,-0.001034274,-0.01375868,-0.00781815,-0.008881779,Q_cms_dplt79
5559000,14161500,Dry,Constant,1,358.849,0.204,257,38,0,0.1788,2,19.0,25,-0.001452381,-0.0008571429,-0.001082258,-0.006962799,-0.004089156,-0.004915439,Q_cms_dplt80
5559049,14161500,Dry,Constant,50,325.359,0.114,257,102,0,7.5092,1,102.0,102,-0.001452381,-0.0008321429,-0.001034274,-0.01224937,-0.006966767,-0.00798622,Q_cms_dplt80
5559050,14161500,Dry,Constant,1,343.157,0.147,257,43,0,0.2073,2,21.5,27,-0.001595238,-0.0009428571,-0.001131855,-0.01048462,-0.006141997,-0.006887952,Q_cms_dplt81
5559099,14161500,Dry,Constant,50,319.519,0.098,257,84,0,3.7054,1,84.0,84,-0.001452381,-0.0008321429,-0.001034274,-0.01416138,-0.008045052,-0.009117879,Q_cms_dplt81
5559100,14161500,Dry,Constant,1,359.729,0.208,257,37,0,0.1855,2,18.5,25,-0.001452381,-0.0008321429,-0.001034274,-0.006831772,-0.003898155,-0.004622899,Q_cms_dplt82
5559149,14161500,Dry,Constant,50,327.473,0.12,257,101,0,7.3685,1,101.0,101,-0.001452381,-0.0008321429,-0.001034274,-0.01165911,-0.006633396,-0.0076313,Q_cms_dplt82
5559150,14161500,Dry,Constant,1,344.332,0.151,257,41,0,0.1931,2,20.5,25,-0.001452381,-0.0009321429,-0.001145565,-0.009335215,-0.005938219,-0.006821359,Q_cms_dplt83
5559199,14161500,Dry,Constant,50,319.884,0.099,257,86,0,3.8746,1,86.0,86,-0.001452381,-0.0008321429,-0.001034274,-0.01402455,-0.007967968,-0.00903779,Q_cms_dplt83
5559200,14161500,Dry,Constant,1,341.968,0.144,257,41,0,0.1801,2,20.5,25,-0.001630952,-0.0009214286,-0.001135081,-0.01094215,-0.006144611,-0.007050069,Q_cms_dplt84
5559249,14161500,Dry,Constant,50,319.519,0.098,257,82,0,3.3722,1,82.0,82,-0.001452381,-0.0008321429,-0.001034274,-0.01416138,-0.008045052,-0.009117879,Q_cms_dplt84
5559250,14161500,Dry,Constant,1,322.648,0.101,257,40,0,0.201,2,20.0,27,-0.001452381,-0.0008321429,-0.001060484,-0.01375868,-0.00781815,-0.00907969,Q_cms_dplt85
5559299,14161500,Dry,Constant,50,317.329,0.092,257,63,0,0.6773,1,63.0,63,-0.001452381,-0.0008321429,-0.001034274,-0.01504196,-0.008540834,-0.00963008,Q_cms_dplt85
5559300,14161500,Dry,Constant,1,356.486,0.193,257,43,0,0.2053,2,21.5,27,-0.001595238,-0.000925,-0.001127016,-0.008050166,-0.004638206,-0.005356729,Q_cms_dplt86
5559349,14161500,Dry,Constant,50,323.169,0.108,257,101,0,7.1051,1,101.0,101,-0.001452381,-0.0008321429,-0.001034274,-0.01290261,-0.007335439,-0.008375915,Q_cms_dplt86
