,site,climscenario,pumpscenario,year,totalannualflow,lowest7dayperyear,lowest7dayperyearDOY,daysbelow0.1year,zeroflowcounts,totalbelow0.1year,totallowflowperiods,meanlowflowperiods,maxlowflowperiods,slope7,slope14,slope30,recess7,recess14,recess30,col
5384700,14152000,Wet,Constant,1,74171.76,71.666,196,37,0,239.1077,4,9.25,28,-1.541643,-1.910182,-2.693679,-0.02007811,-0.02280656,-0.02555446,Q_cms_dplt28
5384749,14152000,Wet,Constant,50,74151.76,71.629,196,39,0,240.4799,3,13.0,28,-1.54156,-1.910068,-2.693558,-0.0200869,-0.02281567,-0.02556307,Q_cms_dplt28
5384750,14152000,Wet,Constant,1,75167.1,74.043,196,37,0,236.1795,4,9.25,28,-1.546964,-1.915614,-2.699432,-0.01953744,-0.02222789,-0.02500915,Q_cms_dplt29
5384799,14152000,Wet,Constant,50,74248.79,71.895,196,47,0,328.0115,1,47.0,47,-1.54156,-1.910068,-2.693558,-0.02001744,-0.02274299,-0.0254965,Q_cms_dplt29
5384800,14152000,Wet,Constant,1,74872.86,73.226,196,37,0,237.0133,4,9.25,28,-1.545381,-1.9141,-2.697869,-0.01972244,-0.02242662,-0.02519631,Q_cms_dplt30
5384849,14152000,Wet,Constant,50,74212.73,71.796,196,45,0,296.8635,1,45.0,45,-1.54156,-1.910068,-2.693558,-0.02004323,-0.02276999,-0.02552124,Q_cms_dplt30
5384850,14152000,Wet,Constant,1,75928.13,76.496,196,37,0,239.1627,4,9.25,28,-1.54156,-1.910068,-2.693558,-0.01888771,-0.02155565,-0.0243991,Q_cms_dplt31
5384899,14152000,Wet,Constant,50,74833.14,73.495,196,48,0,374.8788,1,48.0,48,-1.541643,-1.910168,-2.693608,-0.01961053,-0.02231651,-0.02510381,Q_cms_dplt31
5384900,14152000,Wet,Constant,1,75916.39,76.482,196,37,0,238.9057,4,9.25,28,-1.541881,-1.910382,-2.69383,-0.01889465,-0.02156213,-0.02440394,Q_cms_dplt32
5384949,14152000,Wet,Constant,50,74583.57,72.812,196,51,0,407.6391,1,51.0,51,-1.54156,-1.910068,-2.693575,-0.01978161,-0.02249597,-0.02526984,Q_cms_dplt32
5384950,14152000,Wet,Constant,1,75921.8,76.49,196,37,0,239.0437,4,9.25,28,-1.541702,-1.910214,-2.693685,-0.01889072,-0.02155849,-0.02440118,Q_cms_dplt33
5384999,14152000,Wet,Constant,50,74620.6,72.913,196,51,0,403.1861,1,51.0,51,-1.54156,-1.910093,-2.693606,-0.01975597,-0.02246934,-0.02524536,Q_cms_dplt33
5385000,14152000,Wet,Constant,1,74887.96,73.265,196,37,0,236.9775,4,9.25,28,-1.54556,-1.914211,-2.697958,-0.01971477,-0.02241739,-0.02518733,Q_cms_dplt34
5385049,14152000,Wet,Constant,50,74214.36,71.8,196,45,0,298.3745,1,45.0,45,-1.54156,-1.910157,-2.6936,-0.02004219,-0.02276984,-0.02552054,Q_cms_dplt34
5385050,14152000,Wet,Constant,1,75105.71,73.863,196,37,0,236.3477,4,9.25,28,-1.546738,-1.915343,-2.699155,-0.01957932,-0.02227191,-0.02505049,Q_cms_dplt35
5385099,14152000,Wet,Constant,50,74240.43,71.872,196,46,0,321.0796,1,46.0,46,-1.54156,-1.910068,-2.693558,-0.02002342,-0.02274926,-0.02550224,Q_cms_dplt35
5385100,14152000,Wet,Constant,1,74528.86,72.401,196,37,0,238.0759,4,9.25,28,-1.543595,-1.912111,-2.695757,-0.01991116,-0.02262675,-0.02538506,Q_cms_dplt36
5385149,14152000,Wet,Constant,50,74179.75,71.706,196,43,0,265.9771,1,43.0,43,-1.54156,-1.910068,-2.693558,-0.02006674,-0.02279459,-0.02554377,Q_cms_dplt36
5385150,14152000,Wet,Constant,1,74628.13,72.626,196,37,0,237.7651,4,9.25,28,-1.544036,-1.912675,-2.696368,-0.01985874,-0.02257196,-0.0253335,Q_cms_dplt37
5385199,14152000,Wet,Constant,50,74188.51,71.73,196,45,0,274.2915,1,45.0,45,-1.54156,-1.910068,-2.693558,-0.02006047,-0.02278802,-0.02553775,Q_cms_dplt37
5385200,14152000,Wet,Constant,1,74992.41,73.544,196,37,0,236.6695,4,9.25,28,-1.546238,-1.914786,-2.698569,-0.01965281,-0.02234966,-0.02512353,Q_cms_dplt38
5385249,14152000,Wet,Constant,50,74226.24,71.833,196,46,0,308.862,1,46.0,46,-1.54156,-1.910068,-2.693558,-0.02003358,-0.02275989,-0.02551199,Q_cms_dplt38
5385250,14152000,Wet,Constant,1,74852.06,73.172,196,37,0,237.0743,4,9.25,28,-1.545381,-1.914004,-2.697746,-0.01973606,-0.02243988,-0.02520857,Q_cms_dplt39
5385299,14152000,Wet,Constant,50,74210.5,71.79,196,45,0,294.8385,1,45.0,45,-1.54156,-1.910068,-2.693558,-0.0200448,-0.02277163,-0.02552274,Q_cms_dplt39
5385300,14152000,Wet,Constant,1,75927.95,76.496,196,37,0,239.1627,4,9.25,28,-1.54156,-1.910068,-2.693558,-0.01888771,-0.02155565,-0.0243991,Q_cms_dplt40
5385349,14152000,Wet,Constant,50,74784.52,73.362,196,49,0,381.3919,1,49.0,49,-1.54156,-1.910132,-2.693604,-0.01964281,-0.02235104,-0.02513603,Q_cms_dplt40
5385350,14152000,Wet,Constant,1,75928.21,76.496,196,37,0,239.1627,4,9.25,28,-1.54156,-1.910068,-2.693558,-0.01888771,-0.02155565,-0.0243991,Q_cms_dplt41
5385399,14152000,Wet,Constant,50,74914.57,73.718,196,48,0,364.1778,1,48.0,48,-1.541702,-1.910164,-2.693614,-0.01955571,-0.02225815,-0.02505005,Q_cms_dplt41
5385400,14152000,Wet,Constant,1,75919.68,76.487,196,37,0,238.9819,4,9.25,28,-1.541786,-1.910268,-2.693738,-0.0188923,-0.02155969,-0.02440217,Q_cms_dplt42
5385449,14152000,Wet,Constant,50,74603.61,72.867,196,51,0,405.2807,1,51.0,51,-1.54156,-1.910068,-2.693564,-0.01976764,-0.02248132,-0.0252563,Q_cms_dplt42
5385450,14152000,Wet,Constant,1,75103.12,73.856,196,37,0,236.3375,4,9.25,28,-1.54656,-1.915293,-2.69914,-0.01957891,-0.02227323,-0.02505214,Q_cms_dplt43
5385499,14152000,Wet,Constant,50,74240.08,71.871,196,46,0,320.776,1,46.0,46,-1.54156,-1.910068,-2.693558,-0.02002368,-0.02274953,-0.02550249,Q_cms_dplt43
5385500,14152000,Wet,Constant,1,74620.31,72.607,196,37,0,237.7921,4,9.25,28,-1.544143,-1.912682,-2.69632,-0.01986482,-0.02257701,-0.02533769,Q_cms_dplt44
5385549,14152000,Wet,Constant,50,74187.81,71.728,196,45,0,273.6165,1,45.0,45,-1.54156,-1.910068,-2.693558,-0.02006099,-0.02278857,-0.02553825,Q_cms_dplt44
5385550,14152000,Wet,Constant,1,75359.08,74.636,196,37,0,235.8057,4,9.25,28,-1.547643,-1.916271,-2.700034,-0.01939994,-0.02208157,-0.02487172,Q_cms_dplt45
5385599,14152000,Wet,Constant,50,74279.11,71.978,196,48,0,351.4428,1,48.0,48,-1.54156,-1.910068,-2.693558,-0.01999586,-0.02272041,-0.0254758,Q_cms_dplt45
5385600,14152000,Wet,Constant,1,75049.79,73.704,196,37,0,236.5025,4,9.25,28,-1.546476,-1.915089,-2.698868,-0.01961582,-0.02231096,-0.02508699,Q_cms_dplt46
5385649,14152000,Wet,Constant,50,74233.23,71.852,196,46,0,314.98,1,46.0,46,-1.54156,-1.910068,-2.693558,-0.02002863,-0.02275471,-0.02550724,Q_cms_dplt46
5385650,14152000,Wet,Constant,1,75569.65,75.342,196,37,0,235.7887,4,9.25,28,-1.547369,-1.916068,-2.699754,-0.01922635,-0.02190038,-0.02470402,Q_cms_dplt47
5385699,14152000,Wet,Constant,50,74324.38,72.102,196,49,0,379.4189,1,49.0,49,-1.54156,-1.910068,-2.693558,-0.01996371,-0.02268675,-0.02544494,Q_cms_dplt47
5385700,14152000,Wet,Constant,1,74564.08,72.479,196,37,0,237.9659,4,9.25,28,-1.543786,-1.912339,-2.695974,-0.01989334,-0.02260792,-0.02536706,Q_cms_dplt48
5385749,14152000,Wet,Constant,50,74182.78,71.714,196,44,0,268.8578,1,44.0,44,-1.54156,-1.910068,-2.693558,-0.02006465,-0.0227924,-0.02554176,Q_cms_dplt48
5385750,14152000,Wet,Constant,1,75876.77,76.388,196,37,0,238.0871,4,9.25,28,-1.543143,-1.911646,-2.695061,-0.01893099,-0.02159744,-0.02443306,Q_cms_dplt49
5385799,14152000,Wet,Constant,50,74484.73,72.541,196,51,0,414.8223,1,51.0,51,-1.54156,-1.910068,-2.693592,-0.01985072,-0.02256841,-0.02533654,Q_cms_dplt49
5385800,14152000,Wet,Constant,1,75928.21,76.496,196,37,0,239.1627,4,9.25,28,-1.54156,-1.910068,-2.693558,-0.01888771,-0.02155565,-0.0243991,Q_cms_dplt50
5385849,14152000,Wet,Constant,50,75353.58,74.921,196,45,0,307.6275,1,45.0,45,-1.54156,-1.910146,-2.693624,-0.01925978,-0.02194861,-0.02476409,Q_cms_dplt50
5385850,14152000,Wet,Constant,1,74664.23,72.71,196,37,0,237.6731,4,9.25,28,-1.544274,-1.912925,-2.696594,-0.0198401,-0.02255195,-0.02531423,Q_cms_dplt51
5385899,14152000,Wet,Constant,50,74191.83,71.739,196,45,0,277.4865,1,45.0,45,-1.54156,-1.910068,-2.693558,-0.02005812,-0.02278556,-0.0255355,Q_cms_dplt51
