,site,climscenario,pumpscenario,year,totalannualflow,lowest7dayperyear,lowest7dayperyearDOY,daysbelow0.1year,zeroflowcounts,totalbelow0.1year,totallowflowperiods,meanlowflowperiods,maxlowflowperiods,slope7,slope14,slope30,recess7,recess14,recess30,col
694800,1481000,Wet,Seasonal,1,8887.971,10.61,250,37,0,93.8731,4,9.25,24,-0.1835,-0.09373929,-0.3192556,-0.01622141,-0.007972112,-0.02132402,Q_cms_dplt59
694849,1481000,Wet,Seasonal,50,8855.737,10.542,250,38,0,96.4964,5,7.6,24,-0.1833214,-0.09358571,-0.319102,-0.01630441,-0.008005765,-0.02141641,Q_cms_dplt59
694850,1481000,Wet,Seasonal,1,8868.714,10.47,250,37,0,97.4079,2,18.5,28,-0.1829762,-0.093175,-0.3186371,-0.0163808,-0.008021376,-0.02149934,Q_cms_dplt60
694899,1481000,Wet,Seasonal,50,8853.892,10.439,250,37,0,98.5949,2,18.5,28,-0.1829405,-0.09310714,-0.3185661,-0.01642349,-0.008037255,-0.02154245,Q_cms_dplt60
694900,1481000,Wet,Seasonal,1,8938.051,10.967,250,37,0,86.8223,4,9.25,24,-0.1845,-0.09472143,-0.3202774,-0.01580585,-0.007815316,-0.02086379,Q_cms_dplt61
694949,1481000,Wet,Seasonal,50,8861.186,10.799,250,38,0,93.3522,5,7.6,24,-0.1841786,-0.094375,-0.3199343,-0.01601029,-0.007897423,-0.02108463,Q_cms_dplt61
694950,1481000,Wet,Seasonal,1,8959.923,11.116,250,37,0,86.8105,5,7.4,23,-0.1845,-0.09472143,-0.3202375,-0.01560643,-0.007720152,-0.02065425,Q_cms_dplt62
694999,1481000,Wet,Seasonal,50,8864.212,10.9,250,39,0,95.2205,5,7.8,24,-0.1841786,-0.09433571,-0.319831,-0.0158708,-0.00782791,-0.02093449,Q_cms_dplt62
695000,1481000,Wet,Seasonal,1,8980.491,11.247,250,37,0,86.9913,4,9.25,24,-0.1841786,-0.09435357,-0.3197613,-0.01540951,-0.007609483,-0.02045003,Q_cms_dplt63
695049,1481000,Wet,Seasonal,50,8868.046,10.983,250,41,0,97.3479,4,10.25,28,-0.1836786,-0.09390714,-0.3193339,-0.01571773,-0.007739943,-0.02079197,Q_cms_dplt63
