,site,climscenario,pumpscenario,year,totalannualflow,lowest7dayperyear,lowest7dayperyearDOY,daysbelow0.1year,zeroflowcounts,totalbelow0.1year,totallowflowperiods,meanlowflowperiods,maxlowflowperiods,slope7,slope14,slope30,recess7,recess14,recess30,col
390849,1428500,Wet,Seasonal,50,73313.52,66.642,203,39,0,399.1283,2,19.5,24,-2.974619,-2.631954,-4.156108,-0.03979136,-0.03139325,-0.03657563,Q_cms_dplt39
390850,1428500,Wet,Seasonal,1,74366.55,69.457,202,37,0,332.7889,3,12.33333,16,-2.866417,-3.320893,-4.071234,-0.03653918,-0.03558307,-0.0344248,Q_cms_dplt40
390899,1428500,Wet,Seasonal,50,73670.09,67.549,202,40,0,407.34,2,20.0,25,-2.866417,-3.320893,-4.071274,-0.03745362,-0.03634545,-0.03501892,Q_cms_dplt40
390900,1428500,Wet,Seasonal,1,74366.55,69.457,202,37,0,332.7889,3,12.33333,16,-2.866417,-3.320893,-4.071234,-0.03653918,-0.03558307,-0.0344248,Q_cms_dplt41
390949,1428500,Wet,Seasonal,50,73888.69,68.147,202,39,0,383.4463,2,19.5,24,-2.866417,-3.320939,-4.071281,-0.03716211,-0.03610331,-0.03483052,Q_cms_dplt41
390950,1428500,Wet,Seasonal,1,74366.46,69.457,202,37,0,332.7889,3,12.33333,16,-2.866417,-3.320893,-4.071234,-0.03653918,-0.03558307,-0.0344248,Q_cms_dplt42
390999,1428500,Wet,Seasonal,50,73587.03,67.319,202,40,0,416.553,2,20.0,25,-2.866417,-3.320971,-4.071313,-0.03756696,-0.03644034,-0.03509218,Q_cms_dplt42
391000,1428500,Wet,Seasonal,1,73994.05,68.205,203,37,0,331.6955,4,9.25,16,-2.979667,-2.637204,-4.161998,-0.03903098,-0.03085938,-0.03608165,Q_cms_dplt43
391049,1428500,Wet,Seasonal,50,73307.28,66.516,203,39,0,395.2355,2,19.5,24,-2.97631,-2.633739,-4.158396,-0.03987874,-0.0314589,-0.03663048,Q_cms_dplt43
391050,1428500,Wet,Seasonal,1,73590.55,65.225,203,37,0,331.7083,3,12.33333,16,-2.97881,-2.637146,-4.1646,-0.04061323,-0.03199442,-0.03711069,Q_cms_dplt44
391099,1428500,Wet,Seasonal,50,73257.9,64.443,203,39,0,360.7941,2,19.5,24,-2.977071,-2.635264,-4.162608,-0.04103198,-0.03228773,-0.03737648,Q_cms_dplt44
391100,1428500,Wet,Seasonal,1,73906.97,67.659,203,37,0,331.2235,4,9.25,16,-2.982143,-2.639986,-4.165851,-0.039342,-0.03108828,-0.03628304,Q_cms_dplt45
391149,1428500,Wet,Seasonal,50,73294.63,66.173,203,39,0,386.9285,2,19.5,24,-2.978952,-2.636775,-4.162479,-0.04009431,-0.03162016,-0.03676901,Q_cms_dplt45
391150,1428500,Wet,Seasonal,1,73853.37,67.291,203,37,0,331.0983,4,9.25,16,-2.982845,-2.640904,-4.167339,-0.03954277,-0.03123485,-0.03641423,Q_cms_dplt46
391199,1428500,Wet,Seasonal,50,73287.59,65.928,203,39,0,382.1241,2,19.5,24,-2.979952,-2.637886,-4.164166,-0.04023948,-0.03172613,-0.03686249,Q_cms_dplt46
391200,1428500,Wet,Seasonal,1,74291.69,69.397,203,37,0,333.6839,3,12.33333,16,-2.962369,-2.619232,-4.142622,-0.03823379,-0.03025774,-0.03559823,Q_cms_dplt47
391249,1428500,Wet,Seasonal,50,73384.63,66.973,202,40,0,427.2,2,20.0,25,-2.866333,-3.320482,-4.070201,-0.03773778,-0.03657849,-0.0351961,Q_cms_dplt47
