site,record_length_yr
11176900,17.353424657534248
11177000,0.8465753424657534
11179000,13.501369863013698
11180825,0.6054794520547945
11180900,0.6136986301369863
11180960,1.6273972602739726
11181040,1.5232876712328767
11181390,2.8767123287671232
11186000,1.5863013698630137
11187000,26.295890410958904
11191000,8.63013698630137
11203580,15.191780821917808
11204100,15.189041095890412
11204900,18.17808219178082
11206500,4.306849315068493
11208000,9.64931506849315
11208730,8.167123287671233
11209900,20.745205479452054
11210950,22.23835616438356
11213500,13.419178082191781
11216500,11.424657534246576
11218500,12.32054794520548
11221500,11.421917808219177
11237000,7.994520547945205
11246500,7.906849315068493
11247000,6.484931506849315
11251000,16.90958904109589
11257500,17.115068493150684
11258000,4.041095890410959
11259000,6.156164383561644
11261500,19.328767123287673
11264500,14.838356164383562
11266500,0.5013698630136987
11272500,9.967123287671233
11274000,3.2164383561643834
11274538,21.364383561643837
11274550,13.734246575342466
11276500,31.564383561643837
11276600,33.654794520547945
11289650,32.45753424657534
11290000,14.583561643835617
11292700,1.2054794520547945
11294500,8.301369863013699
11295400,5.03013698630137
11302000,20.17808219178082
11303000,23.73972602739726
11306000,2.728767123287671
11308000,2.6465753424657534
11308900,22.589041095890412
11319500,17.964383561643835
11323500,5.120547945205479
11325500,17.18904109589041
11335000,8.002739726027396
11341400,14.997260273972604
11342000,16.673972602739727
11348500,6.331506849315068
11368000,0.9178082191780822
11370500,2.9945205479452053
11371000,1.906849315068493
11372000,13.852054794520548
11375700,2.73972602739726
11376000,8.775342465753425
11376550,6.331506849315068
11377100,10.336986301369864
11379500,0.4054794520547945
11380500,0.4136986301369863
11381500,22.504109589041096
11382000,8.778082191780822
11383500,16.671232876712327
11383800,0.5150684931506849
11388000,20.58082191780822
11389000,8.775342465753425
11389500,2.958904109589041
11390000,22.506849315068493
11390500,54.536986301369865
11391000,1.5863013698630137
11391500,4.931506849315069
11392500,10.786301369863013
11394500,20.013698630136986
11396350,4.5917808219178085
11401500,12.498630136986302
11404500,17.58082191780822
11405300,17.75890410958904
11407000,24.005479452054793
11407150,5.997260273972603
11409000,4.435616438356164
11409400,7.463013698630137
11409500,4.610958904109589
11413520,5.027397260273973
11417500,14.202739726027398
11418000,5.950684931506849
11418500,5.745205479452054
11421000,10.021917808219179
11425000,9.994520547945205
11427000,23.2
11439500,8.378082191780821
11445500,12.854794520547944
11446500,18.17808219178082
11453500,13.509589041095891
11454000,15.567123287671233
11456000,12.295890410958904
11458000,1.2657534246575342
11460000,3.506849315068493
11460400,2.778082191780822
11460600,0.6301369863013698
11460750,2.621917808219178
11461000,2.884931506849315
11461500,7.882191780821918
11462000,7.232876712328767
11462500,19.18904109589041
11463000,4.504109589041096
11463200,1.9643835616438357
11463980,18.76986301369863
11464000,32.4027397260274
11464500,13.926027397260274
11465000,6.397260273972603
11465200,8.797260273972602
11466800,0.37534246575342467
11467000,19.18904109589041
11467600,15.213698630136987
11468000,4.438356164383562
11468500,13.194520547945206
11468900,14.402739726027397
11469000,1.5287671232876712
11470500,15.583561643835617
11472150,10.758904109589041
11472200,2.26027397260274
11472900,3.8273972602739725
11473900,8.068493150684931
11474500,3.6575342465753424
11475000,10.64109589041096
11475500,5.03013698630137
11475560,11.586301369863014
11475800,8.463013698630137
11476500,13.849315068493151
11476600,3.9095890410958902
11477000,16.65753424657534
11478500,13.621917808219179
11480500,18.235616438356164
11481000,5.583561643835616
11481500,7.035616438356165
11482500,4.972602739726027
11516530,17.75890410958904
11517000,7.0
11517500,13.63013698630137
11520500,15.673972602739726
11522500,10.652054794520549
11523000,16.172602739726027
11525500,13.895890410958904
11525600,11.936986301369863
11525630,0.5753424657534246
11525655,4.52054794520548
11526500,0.5041095890410959
11527000,14.961643835616439
11528500,8.12054794520548
11528700,10.657534246575343
11530000,22.665753424657535
11530500,5.641095890410959
11532500,16.005479452054793
6710000,15.873972602739727
6711565,25.517808219178082
6713500,0.8301369863013699
6714800,0.6246575342465753
6752260,10.002739726027396
6754000,0.8328767123287671
7079300,6.389041095890411
7081200,6.389041095890411
7086000,18.052054794520547
7087200,4.0
7091200,4.47945205479452
7094500,6.0
7096000,20.93972602739726
7097000,26.517808219178082
7099970,18.043835616438358
7105530,7.304109589041096
7105800,3.4383561643835616
7106000,30.915068493150685
7106300,1.7698630136986302
7106500,31.52054794520548
7109500,18.161643835616438
7119700,30.915068493150685
7124000,33.52328767123288
7124200,2.3315068493150686
7126200,8.504109589041096
7126300,8.504109589041096
7126325,0.336986301369863
7126390,1.4876712328767123
7126415,0.2602739726027397
7126480,0.2876712328767123
7126485,3.9945205479452053
7128500,7.002739726027397
7130500,33.50958904109589
8216500,0.9534246575342465
8217500,0.9534246575342465
8236000,0.5260273972602739
9010500,0.5260273972602739
9034500,0.5205479452054794
9041090,0.6301369863013698
9041400,13.504109589041096
9057500,2.9643835616438357
9064600,1.3150684931506849
9066510,4.158904109589041
9070000,2.4438356164383563
9070500,4.627397260273972
9073300,0.4931506849315068
9085000,6.183561643835616
9085100,4.668493150684932
9093000,5.476712328767123
9095500,34.51780821917808
9105000,21.024657534246575
9112200,3.2986301369863016
9128000,0.989041095890411
9152500,29.52054794520548
9153290,1.936986301369863
9163500,29.5013698630137
9168100,0.6465753424657534
9169500,30.52054794520548
9171100,28.632876712328766
9239500,3.3917808219178083
9243700,1.3397260273972602
9243800,1.4904109589041097
9243900,1.2684931506849315
9246200,1.473972602739726
9251000,8.580821917808219
9260000,3.126027397260274
9260050,10.621917808219179
9304200,6.2164383561643834
9304500,1.5205479452054795
9304800,2.649315068493151
9306007,10.813698630136987
9306200,4.526027397260274
9306222,6.528767123287671
9306242,14.56986301369863
9306255,7.7095890410958905
9359020,1.5890410958904109
9371492,27.594520547945205
9371520,15.01095890410959
402114105350101,1.6547945205479453
1119500,5.501369863013698
1184000,2.7150684931506848
1186000,3.0054794520547947
1188000,0.9643835616438357
1192500,0.9863013698630136
1193500,12.819178082191781
1196500,5.580821917808219
1481500,14.501369863013698
2231000,4.635616438356164
2232400,12.495890410958904
2232500,10.67123287671233
2234500,7.986301369863014
2236000,8.013698630136986
2240000,2.33972602739726
2243000,1.9753424657534246
2244040,12.490410958904109
2245260,7.989041095890411
2246300,1.9698630136986301
2246318,2.9917808219178084
2248000,2.117808219178082
2264000,8.693150684931506
2264100,8.36986301369863
2266200,9.983561643835616
2266300,12.531506849315068
2294650,1.1643835616438356
2294898,1.1643835616438356
2295637,13.167123287671233
2296500,1.2246575342465753
2296750,19.66849315068493
2297100,14.797260273972602
2297310,2.9945205479452053
2298123,2.3808219178082193
2298202,15.449315068493151
2298488,5.5917808219178085
2298495,5.589041095890411
2298530,5.69041095890411
2298554,5.50958904109589
2298830,3.989041095890411
2299950,1.2273972602739727
2300021,15.715068493150685
2300500,7.323287671232877
2301000,5.810958904109589
2301300,5.791780821917809
2301500,3.1945205479452055
2301719,15.934246575342465
2303000,4.164383561643835
2303400,8.0
2304510,24.284931506849315
2306774,2.4904109589041097
2307000,6.457534246575342
2310650,16.76986301369863
2310700,16.882191780821916
2310747,18.643835616438356
2313000,5.572602739726028
2313700,3.989041095890411
2323592,16.276712328767122
2326550,7.136986301369863
2197000,1.2931506849315069
2203655,17.997260273972604
2203700,17.838356164383562
2204070,19.013698630136986
2204130,4.147945205479452
2205522,8.794520547945206
2207120,19.638356164383563
2207185,20.0986301369863
2207220,2.5534246575342467
2207335,5.3780821917808215
2207385,20.09315068493151
2207400,20.09315068493151
2208130,8.753424657534246
2208150,20.512328767123286
2212600,14.139726027397261
2217274,19.767123287671232
2218500,0.9972602739726028
2218565,19.731506849315068
2219500,0.9643835616438357
2223500,4.232876712328767
2225000,5.484931506849315
2226000,3.1424657534246574
2228000,6.904109589041096
2317500,4.728767123287671
2330450,16.55890410958904
2331000,0.9945205479452055
2334430,17.172602739726027
2334480,19.887671232876713
2334578,19.90684931506849
2334620,3.043835616438356
2334885,20.123287671232877
2335000,18.85753424657534
2335350,20.035616438356165
2335450,7.498630136986302
2335757,2.926027397260274
2335815,3.73972602739726
2336000,10.315068493150685
2336030,19.794520547945204
2336120,17.77260273972603
2336240,17.83013698630137
2336300,16.07945205479452
2336360,17.86849315068493
2336410,17.980821917808218
2336490,1.0602739726027397
2336526,17.986301369863014
2336728,17.96164383561644
2337170,19.684931506849313
2338000,0.7013698630136986
2338660,6.0
2349000,0.9945205479452055
2352500,1.336986301369863
2382500,2.882191780821918
2384500,1.8465753424657534
2385170,1.9671232876712328
2385800,6.895890410958904
2387600,1.8164383561643835
2388350,1.9698630136986301
2394000,5.071232876712329
2395000,1.9643835616438357
2395120,1.9506849315068493
2395980,1.83013698630137
2397000,20.186301369863013
2397500,1.9698630136986301
2413210,3.5315068493150683
3558000,3.2
16108000,0.10410958904109589
16213000,8.501369863013698
16240500,1.2356164383561643
16242500,2.7041095890410958
16272200,0.08493150684931507
16284200,2.328767123287671
16303000,1.4109589041095891
16304200,0.7589041095890411
16508000,1.1232876712328768
16704000,2.1616438356164385
10039500,5.989041095890411
12413360,13.594520547945205
12413370,21.515068493150686
12413445,16.610958904109587
12413470,6.0
12414500,0.43561643835616437
12419000,0.8383561643835616
13032500,10.002739726027396
13037500,3.8602739726027395
13038500,6.068493150684931
13055000,7.410958904109589
13056500,12.252054794520548
13057000,10.945205479452055
13060000,2.6986301369863015
13068500,11.438356164383562
13069500,10.63013698630137
13073000,0.7835616438356164
13075000,0.4273972602739726
13075500,0.9397260273972603
13077000,2.2273972602739724
13081500,2.3589041095890413
13092747,8.501369863013698
13108150,2.5013698630136987
13113000,0.3506849315068493
13120500,0.8027397260273973
13127000,0.38904109589041097
13139500,0.5561643835616439
13140800,0.39452054794520547
13141000,0.32602739726027397
13150430,11.504109589041096
13152500,2.882191780821918
13168500,11.473972602739726
13185000,1.904109589041096
13186000,2.797260273972603
13190500,2.4
13200000,3.654794520547945
13206000,1.2054794520547945
13212500,0.9972602739726028
13213000,4.465753424657534
13235000,2.884931506849315
13238000,2.3589041095890413
13245000,0.2273972602739726
13246000,3.2164383561643834
13249500,0.9945205479452055
13251000,2.493150684931507
13266000,2.493150684931507
13302005,0.5698630136986301
13302500,0.38904109589041097
13305000,0.5726027397260274
13313000,0.7616438356164383
13316500,0.4575342465753425
13317000,5.605479452054794
13336500,2.884931506849315
13337000,1.2136986301369863
13337500,0.4904109589041096
13338500,0.4876712328767123
13340000,22.317808219178083
13340600,20.720547945205478
13341050,35.51780821917808
13342450,0.8904109589041096
13342500,27.54794520547945
13345000,0.8931506849315068
5527500,7.487671232876712
5594100,4.5698630136986305
3323500,18.515068493150686
3324500,14.482191780821918
3327000,6.865753424657535
3353611,8.964383561643835
3354000,13.783561643835617
3357330,1.2246575342465753
3359000,13.972602739726028
3372500,8.912328767123288
3373980,20.254794520547946
3374500,18.515068493150686
5387500,10.63013698630137
5388250,2.175342465753425
5388500,3.873972602739726
5389400,12.936986301369863
5412500,4.991780821917808
5416900,2.493150684931507
5418500,3.7726027397260276
5421000,2.824657534246575
5422470,3.7835616438356166
5449500,4.989041095890411
5451210,1.5945205479452054
5451500,5.824657534246575
5454500,37.76712328767123
5455000,22.45205479452055
5462000,15.276712328767124
5464500,4.726027397260274
5465500,15.07123287671233
5471050,5.23013698630137
5474000,35.01917808219178
5481650,13.202739726027398
5482000,6.906849315068493
5483450,6.5479452054794525
5483600,6.495890410958904
5486490,4.997260273972603
5487980,5.909589041095891
6600500,4.978082191780822
6606600,11.4
6606700,4.3863013698630136
6809000,2.9917808219178084
6809500,11.0
6810000,2.4493150684931506
6817000,9.12054794520548
6898000,5.457534246575342
6903400,2.4602739726027396
6903900,7.0
6887000,1.9452054794520548
6892360,3.873972602739726
6892495,0.9863013698630136
6892513,6.668493150684932
6893100,7.873972602739726
6893390,10.6
7142575,5.068493150684931
7143672,14.161643835616438
7144100,16.87123287671233
7144780,17.02191780821918
7183500,2.654794520547945
3238745,8.821917808219178
3238772,7.586301369863014
3254480,7.8273972602739725
3254550,12.835616438356164
3260100,9.556164383561644
3262001,13.832876712328767
3277075,12.835616438356164
3277130,7.846575342465753
3287500,5.997260273972603
3292500,7.49041095890411
3293000,7.49041095890411
3294550,1.9945205479452055
3306000,13.997260273972604
3306500,11.572602739726028
3307000,11.994520547945205
3308500,11.98904109589041
3311500,7.336986301369863
3313000,8.6
3400800,4.0849315068493155
3438220,1.9917808219178081
8012150,3.0
1011000,1.6
1017960,0.2493150684931507
1018000,0.3315068493150685
1021200,9.654794520547945
1022500,4.991780821917808
1031500,1.9863013698630136
1038000,10.156164383561643
1049265,5.942465753424657
1054200,14.194520547945206
1491000,1.5863013698630137
1598500,0.9917808219178083
1649500,14.682191780821919
1651000,3.9315068493150687
1658000,4.254794520547946
1095220,22.97808219178082
1095375,24.002739726027396
1104430,16.18904109589041
1104460,15.408219178082192
1104475,17.28219178082192
4040000,1.3863013698630138
4041500,1.989041095890411
4043150,1.6465753424657534
4043238,16.339726027397262
4043244,15.336986301369864
4043275,3.9095890410958902
4059000,1.5616438356164384
4101500,6.0
4121944,25.482191780821918
4121970,26.24109589041096
4124000,24.515068493150686
4124200,19.904109589041095
4125460,24.34794520547945
4125550,24.515068493150686
4126970,0.9013698630136986
4127800,12.586301369863014
4136000,24.736986301369864
4136500,24.73972602739726
4136900,18.26027397260274
4137005,24.515068493150686
4137500,24.736986301369864
4159492,0.5780821917808219
4160800,2.282191780821918
4160900,1.4109589041095891
4161000,1.4109589041095891
4161540,2.293150684931507
4161820,1.4027397260273973
4164000,1.4109589041095891
4166100,3.5835616438356164
4166500,10.002739726027396
4170000,2.9726027397260273
4174500,2.495890410958904
4174518,0.6273972602739726
4175600,0.6821917808219178
4014500,0.6054794520547945
4015500,1.4136986301369863
4016000,0.3917808219178082
4018750,0.4794520547945205
4019000,0.4465753424657534
4024000,3.652054794520548
5040500,0.7671232876712328
5061000,0.9945205479452055
5061500,0.989041095890411
5062000,0.024657534246575342
5062500,2.0986301369863014
5079000,0.4383561643835616
5087500,0.07945205479452055
5124480,7.589041095890411
5131500,0.6027397260273972
5244000,0.36712328767123287
5267000,0.5397260273972603
5275000,1.6273972602739726
5293000,0.7068493150684931
5304500,0.4136986301369863
5311000,1.3643835616438356
5314510,0.4904109589041096
5315000,0.5095890410958904
5316500,0.7780821917808219
531656290,
5317000,1.16986301369863
5320270,1.4493150684931506
5325000,5.526027397260274
5330000,9.227397260273973
5330920,2.243835616438356
5345000,9.994520547945205
5353800,0.4767123287671233
5372995,1.4958904109589042
5385000,2.041095890410959
5457000,0.9205479452054794
5476000,0.4246575342465753
2435020,0.4
2473000,0.8301369863013699
2479000,2.473972602739726
2479155,9.282191780821918
2479310,1.2602739726027397
2481510,2.5643835616438357
7277700,1.1479452054794521
7283000,0.9972602739726028
728875070,
7288955,0.9972602739726028
7290000,3.9808219178082194
7290650,0.6931506849315069
7292500,1.5726027397260274
6893500,1.6876712328767123
6893562,1.1178082191780823
6893970,6.923287671232877
6894000,15.512328767123288
7061270,15.197260273972603
7061300,1.9315068493150684
7061600,3.9863013698630136
7188885,1.4
5014500,2.1123287671232878
6018500,5.0
6024450,0.5835616438356165
6025500,5.545205479452055
6026500,1.9863013698630136
6035000,0.663013698630137
6036650,2.882191780821918
6037500,6.7835616438356166
6038800,12.002739726027396
6041000,43.80821917808219
6043500,3.408219178082192
6048700,1.9945205479452055
6052500,6.104109589041096
6054500,26.0986301369863
6066500,21.515068493150686
6073500,10.915068493150685
6077200,2.638356164383562
6089000,8.449315068493151
6108800,1.7643835616438357
6114700,3.5013698630136987
6120500,0.547945205479452
6130500,0.4931506849315068
6187915,1.6356164383561644
6191000,1.158904109589041
6191500,5.013698630136986
6192500,3.8493150684931505
6195600,4.578082191780822
6200000,1.484931506849315
6205000,1.4356164383561645
6208500,0.4849315068493151
6209500,1.3616438356164384
6214500,2.495890410958904
12301300,14.843835616438357
12302055,10.536986301369863
12323770,20.747945205479454
12323800,12.997260273972604
12324200,3.408219178082192
12324590,2.5397260273972604
12324680,6.994520547945205
12334510,8.46027397260274
12334550,6.978082191780822
12335100,1.9945205479452055
12338300,1.4301369863013698
12340000,9.997260273972604
12344000,3.493150684931507
12352500,7.487671232876712
12353000,5.295890410958904
12354000,6.167123287671233
12354500,0.4931506849315068
12362500,8.904109589041095
12370000,3.9972602739726026
12372000,6.276712328767124
12388700,1.4904109589041097
6462000,8.169863013698631
6463500,0.726027397260274
6465500,18.002739726027396
6775500,23.54794520547945
6787500,5.676712328767123
6790500,4.208219178082191
6792000,8.4
6800500,1.558904109589041
6803500,11.936986301369863
6803530,6.610958904109589
6821500,1.726027397260274
6828500,0.8054794520547945
6829500,0.736986301369863
6837000,12.723287671232876
6841000,5.961643835616439
6845200,0.9972602739726028
6847000,2.76986301369863
6847500,0.9917808219178083
6881000,15.46027397260274
9416000,4.416438356164384
94196783,
9419700,1.893150684931507
9419800,5.276712328767124
10243260,1.0027397260273974
10244950,12.005479452054795
10249300,9.164383561643836
10249900,3.4684931506849317
10301500,18.783561643835615
10308800,0.8328767123287671
10309000,10.873972602739727
10311400,0.8383561643835616
10312000,2.117808219178082
10312150,2.0684931506849313
10312275,1.8465753424657534
10313400,10.591780821917808
10315600,3.5178082191780824
10321000,2.389041095890411
10325500,0.3561643835616438
10333000,2.210958904109589
10335000,2.03013698630137
10336698,1.4958904109589042
10336730,2.6410958904109587
103367592,0.5698630136986301
10347310,1.3123287671232877
10347460,0.9972602739726028
10348000,5.093150684931507
10348200,20.504109589041096
10349980,3.1424657534246574
10350000,6.295890410958904
10350400,5.8191780821917805
10351600,9.638356164383561
10351650,15.10958904109589
10351700,20.504109589041096
10352500,2.164383561643836
10353500,3.202739726027397
1129200,13.506849315068493
1160000,12.276712328767124
1367800,0.0027397260273972603
1379000,1.3753424657534246
1379500,1.989041095890411
1379773,2.9287671232876713
1379790,1.452054794520548
1382500,0.0
1388000,29.931506849315067
1388500,0.20821917808219179
1389500,6.093150684931507
1390500,1.2027397260273973
1391500,0.1917808219178082
1394500,0.005479452054794521
1395000,0.005479452054794521
1396500,10.36986301369863
1396660,0.0027397260273972603
1397000,9.194520547945206
1398000,0.5150684931506849
1400500,12.964383561643835
1401000,1.547945205479452
1402000,0.6684931506849315
1408000,6.2904109589041095
1408500,3.419178082191781
1409810,3.4273972602739726
1411000,10.186301369863013
1411500,6.824657534246575
1440000,0.0
1460880,0.14794520547945206
1463500,15.61917808219178
1464500,1.158904109589041
1466500,20.980821917808218
1467150,2.9095890410958902
1477120,7.3561643835616435
1482500,0.0027397260273972603
8317400,17.5013698630137
8329918,8.482191780821918
8329928,1.5753424657534247
9364500,3.706849315068493
9368000,4.117808219178082
1362500,21.512328767123286
1372058,18.353424657534248
1417500,42.86027397260274
1420500,22.013698630136986
1421000,16.33150684931507
1425000,30.13972602739726
1426500,28.03287671232877
1428500,21.2986301369863
1436690,21.512328767123286
422026250,
4232034,15.008219178082191
4232050,10.295890410958904
423205010,
4249000,10.29041095890411
2077200,29.008219178082193
2077303,9.827397260273973
2083500,0.989041095890411
2084160,0.989041095890411
2084557,2.2986301369863016
2085220,0.9863013698630136
2086500,0.9945205479452055
2086624,0.9945205479452055
2086849,0.9945205479452055
208732885,
2087580,2.4328767123287673
2091500,2.410958904109589
2097314,0.9945205479452055
209741955,
2097464,1.295890410958904
2097517,0.9808219178082191
2105500,3.6246575342465754
2116500,3.4054794520547946
2118000,7.994520547945205
2124692,9.901369863013699
2146348,0.9972602739726028
2146409,5.463013698630137
3460000,9.243835616438357
3460795,1.3616438356164384
351706800,
5053000,3.5232876712328767
5054000,3.6054794520547944
5055300,2.589041095890411
5055400,0.6356164383561644
5056000,0.6575342465753424
5057000,10.627397260273973
5057200,2.0657534246575344
5058000,23.13972602739726
5058700,0.4465753424657534
5059000,5.47945205479452
5060100,1.5835616438356164
5082625,1.558904109589041
5123400,0.12876712328767123
6329597,1.6849315068493151
6332000,0.07945205479452055
6332515,1.9808219178082191
6337000,6.536986301369863
6339500,0.9342465753424658
6340500,2.6410958904109587
6349000,0.4821917808219178
6350000,1.9945205479452055
6354000,2.515068493150685
6355000,0.5863013698630137
6470500,14.501369863013698
6470878,0.2493150684931507
3092090,13.893150684931507
3098600,7.83013698630137
3099500,10.484931506849316
3158200,7.002739726027397
3159246,3.882191780821918
3201980,7.0
3219500,10.643835616438356
3228300,7.63013698630137
3231500,3.0
3232470,4.989041095890411
3234300,16.97808219178082
3234500,1.9972602739726026
3261500,3.9123287671232876
3265000,2.3315068493150686
4186500,8.956164383561644
4191500,10.673972602739726
4193500,23.01095890410959
4199000,12.791780821917808
4199500,9.778082191780822
4208000,32.13972602739726
7148350,1.3178082191780822
7150500,12.805479452054794
7151000,2.786301369863014
7176950,1.4164383561643836
7177500,21.517808219178082
7178000,6.76986301369863
7178200,15.827397260273973
7185090,1.9972602739726026
7185095,1.9972602739726026
71912213,
7191222,9.657534246575343
7198000,10.504109589041096
7239450,21.512328767123286
7239500,8.712328767123287
7239700,17.15890410958904
7241000,9.682191780821919
7241520,12.89041095890411
7241550,9.178082191780822
7301500,2.8164383561643835
7331000,7.997260273972603
7332390,3.682191780821918
7339000,6.991780821917808
11501000,15.936986301369863
11507500,17.515068493150686
11509500,15.287671232876713
13292000,3.1342465753424658
13324300,10.005479452054795
13331500,19.517808219178082
14020000,18.0
14033500,1.9945205479452055
14034500,11.810958904109588
14046000,2.2164383561643834
14046890,17.21917808219178
14048000,6.093150684931507
14076500,15.397260273972602
14087380,2.9013698630136986
14087400,15.347945205479451
14091500,22.21917808219178
14092500,15.408219178082192
14103000,19.30958904109589
14138720,13.747945205479452
14138850,43.47397260273973
14138870,43.45753424657534
14138900,42.52054794520548
14139800,42.515068493150686
14140000,5.7835616438356166
14144800,14.449315068493151
14144900,16.232876712328768
14145500,29.76164383561644
14148000,18.63013698630137
14150000,40.364383561643834
14150300,16.54794520547945
14150800,18.123287671232877
14151000,33.25753424657534
14152000,22.084931506849315
14152500,20.328767123287673
14153500,19.673972602739727
14155500,19.67945205479452
14157500,14.002739726027396
14158850,8.906849315068493
14159000,8.753424657534246
14159110,3.663013698630137
14159200,20.339726027397262
14159500,23.383561643835616
14161100,20.24931506849315
14161500,18.043835616438358
14162200,14.367123287671232
14162500,20.416438356164385
14163000,0.5232876712328767
14163150,3.717808219178082
14163900,4.263013698630137
14164900,11.76986301369863
14165500,8.95890410958904
14166000,20.495890410958904
14169000,15.76986301369863
14170000,2.1397260273972605
14172000,10.824657534246576
14173500,14.610958904109589
14174000,19.654794520547945
14178000,36.44931506849315
14179000,22.512328767123286
14180300,22.493150684931507
14181500,27.005479452054793
14181750,3.263013698630137
14182500,15.668493150684931
14183000,9.687671232876712
14184100,11.832876712328767
14185000,12.421917808219177
14185900,14.90958904109589
14187200,18.506849315068493
14187500,23.98904109589041
14189000,13.0
14191000,10.254794520547945
14197900,19.46301369863014
14198500,4.197260273972603
14200000,5.720547945205479
14201300,11.257534246575343
14202000,4.1506849315068495
14202980,18.931506849315067
14203500,5.013698630136986
14205400,8.372602739726027
14206950,18.572602739726026
14207500,6.109589041095891
14210000,9.73972602739726
14211010,18.791780821917808
14211400,22.21095890410959
14211499,21.186301369863013
14211500,22.942465753424656
14211550,22.91780821917808
14211720,12.191780821917808
14301000,0.0
14303600,9.172602739726027
14305500,6.556164383561644
14306500,1.9506849315068493
14307620,5.975342465753425
14316495,17.65753424657534
14316500,16.747945205479454
14318000,21.783561643835615
14319500,20.73972602739726
14321000,21.438356164383563
14330000,32.38630136986301
14334700,23.931506849315067
14337500,30.156164383561645
14337600,50.67123287671233
14337800,21.117808219178084
14337870,23.126027397260273
14338000,33.04931506849315
14339000,40.8986301369863
14359000,14.997260273972604
14361500,13.58904109589041
14362000,44.26301369863014
14366000,47.66301369863014
14369500,42.61095890410959
14372300,26.21095890410959
1427207,14.682191780821919
1427510,21.512328767123286
1428750,9.567123287671233
1429000,15.347945205479451
1434000,10.912328767123288
1447500,10.284931506849315
1447720,13.482191780821918
1447800,17.008219178082193
1449360,33.42191780821918
1451800,1.1232876712328768
1464907,0.9863013698630136
1472157,4.49041095890411
1474500,13.145205479452056
1475510,0.2191780821917808
1480400,24.794520547945204
1480500,26.254794520547946
1480617,36.9972602739726
1480685,13.61917808219178
1480870,32.082191780821915
1481000,37.06027397260274
1516500,1.9095890410958904
1517000,1.0191780821917809
1518700,9.008219178082191
1520000,6.041095890410959
1536000,1.7424657534246575
1540500,5.835616438356165
1541200,0.9945205479452055
1547200,1.0410958904109588
1547700,0.958904109589041
1547950,11.419178082191781
1549500,2.032876712328767
1551500,4.394520547945206
1553500,0.7232876712328767
1554500,2.9972602739726026
1563200,3.495890410958904
1568000,3.265753424657534
1572025,0.6410958904109589
1573000,2.989041095890411
1576500,11.904109589041095
1601000,0.2602739726027397
3024000,1.915068493150685
3040000,0.5260273972602739
3077500,13.506849315068493
3079000,9.92054794520548
3081000,16.50958904109589
3083500,11.906849315068493
3085000,0.8082191780821918
