,site,climscenario,pumpscenario,year,season,totalseasonalflow,lowest7dayperseason,lowest7dayperseasonDOY,daysbelow0.1seasonal,zeroflowcountsseasonal,totalbelow0.1seasonal,col
21887202,14159200,Dry,Seasonal,1,summer,477.528,4.544,273,17,0,0.5385,Q_cms_dplt53
21887203,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt53
21887396,14159200,Dry,Seasonal,50,fall,542.535,4.102,276,38,0,12.04,Q_cms_dplt53
21887397,14159200,Dry,Seasonal,50,spring,1089.75,5.985,181,0,0,0.0,Q_cms_dplt53
21887398,14159200,Dry,Seasonal,50,summer,442.208,4.19,273,46,0,12.859,Q_cms_dplt53
21887399,14159200,Dry,Seasonal,50,winter,952.243,9.229,18,0,0,0.0,Q_cms_dplt53
21887400,14159200,Dry,Seasonal,1,fall,617.482,4.97,276,11,0,1.2815,Q_cms_dplt54
21887401,14159200,Dry,Seasonal,1,spring,1135.286,6.57,181,0,0,0.0,Q_cms_dplt54
21887402,14159200,Dry,Seasonal,1,summer,510.342,5.051,273,26,0,1.234,Q_cms_dplt54
21887403,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt54
21887596,14159200,Dry,Seasonal,50,fall,567.192,4.412,276,39,0,18.9255,Q_cms_dplt54
21887597,14159200,Dry,Seasonal,50,spring,1082.561,5.995,181,0,0,0.0,Q_cms_dplt54
21887598,14159200,Dry,Seasonal,50,summer,458.149,4.492,258,64,0,27.016,Q_cms_dplt54
21887599,14159200,Dry,Seasonal,50,winter,954.878,9.319,18,0,0,0.0,Q_cms_dplt54
21887600,14159200,Dry,Seasonal,1,fall,613.242,4.944,276,13,0,1.2485,Q_cms_dplt55
21887601,14159200,Dry,Seasonal,1,spring,1135.286,6.57,181,0,0,0.0,Q_cms_dplt55
21887602,14159200,Dry,Seasonal,1,summer,509.537,5.027,273,24,0,0.953,Q_cms_dplt55
21887603,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt55
21887796,14159200,Dry,Seasonal,50,fall,564.198,4.394,276,39,0,18.6975,Q_cms_dplt55
21887797,14159200,Dry,Seasonal,50,spring,1080.23,5.98,181,0,0,0.0,Q_cms_dplt55
21887798,14159200,Dry,Seasonal,50,summer,457.041,4.475,273,61,0,25.9075,Q_cms_dplt55
21887799,14159200,Dry,Seasonal,50,winter,950.882,9.272,18,0,0,0.0,Q_cms_dplt55
21887800,14159200,Dry,Seasonal,1,fall,600.11,4.832,276,15,0,1.4545,Q_cms_dplt56
21887801,14159200,Dry,Seasonal,1,spring,1135.19,6.561,181,0,0,0.0,Q_cms_dplt56
21887802,14159200,Dry,Seasonal,1,summer,504.329,4.918,273,22,0,0.7558,Q_cms_dplt56
21887803,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt56
21887996,14159200,Dry,Seasonal,50,fall,556.694,4.336,276,39,0,17.4441,Q_cms_dplt56
21887997,14159200,Dry,Seasonal,50,spring,1081.108,6.002,181,0,0,0.0,Q_cms_dplt56
21887998,14159200,Dry,Seasonal,50,summer,455.887,4.421,273,54,0,21.6076,Q_cms_dplt56
21887999,14159200,Dry,Seasonal,50,winter,946.608,9.203,18,0,0,0.0,Q_cms_dplt56
21888000,14159200,Dry,Seasonal,1,fall,592.722,4.752,276,17,0,1.5433,Q_cms_dplt57
21888001,14159200,Dry,Seasonal,1,spring,1134.975,6.545,181,0,0,0.0,Q_cms_dplt57
21888002,14159200,Dry,Seasonal,1,summer,499.646,4.84,273,20,0,0.669,Q_cms_dplt57
21888003,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt57
21888196,14159200,Dry,Seasonal,50,fall,552.537,4.291,276,39,0,16.4151,Q_cms_dplt57
21888197,14159200,Dry,Seasonal,50,spring,1083.005,6.015,181,0,0,0.0,Q_cms_dplt57
21888198,14159200,Dry,Seasonal,50,summer,454.181,4.377,273,51,0,19.2129,Q_cms_dplt57
21888199,14159200,Dry,Seasonal,50,winter,946.414,9.189,18,0,0,0.0,Q_cms_dplt57
21888200,14159200,Dry,Seasonal,1,fall,616.051,4.962,276,14,0,1.2784,Q_cms_dplt58
21888201,14159200,Dry,Seasonal,1,spring,1135.286,6.57,181,0,0,0.0,Q_cms_dplt58
21888202,14159200,Dry,Seasonal,1,summer,510.128,5.044,273,24,0,1.1574,Q_cms_dplt58
21888203,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt58
21888396,14159200,Dry,Seasonal,50,fall,565.999,4.404,276,39,0,18.9859,Q_cms_dplt58
21888397,14159200,Dry,Seasonal,50,spring,1081.301,5.985,181,0,0,0.0,Q_cms_dplt58
21888398,14159200,Dry,Seasonal,50,summer,457.479,4.485,258,63,0,26.9213,Q_cms_dplt58
21888399,14159200,Dry,Seasonal,50,winter,953.119,9.299,18,0,0,0.0,Q_cms_dplt58
21888400,14159200,Dry,Seasonal,1,fall,602.445,4.855,276,15,0,1.4505,Q_cms_dplt59
21888401,14159200,Dry,Seasonal,1,spring,1135.226,6.564,181,0,0,0.0,Q_cms_dplt59
21888402,14159200,Dry,Seasonal,1,summer,505.534,4.94,273,22,0,0.8266,Q_cms_dplt59
21888403,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt59
21888596,14159200,Dry,Seasonal,50,fall,558.02,4.349,276,39,0,17.7947,Q_cms_dplt59
21888597,14159200,Dry,Seasonal,50,spring,1080.64,5.997,181,0,0,0.0,Q_cms_dplt59
21888598,14159200,Dry,Seasonal,50,summer,456.231,4.433,273,55,0,22.4745,Q_cms_dplt59
21888599,14159200,Dry,Seasonal,50,winter,946.943,9.211,18,0,0,0.0,Q_cms_dplt59
21888600,14159200,Dry,Seasonal,1,fall,599.307,4.824,276,16,0,1.4636,Q_cms_dplt60
21888601,14159200,Dry,Seasonal,1,spring,1135.175,6.56,181,0,0,0.0,Q_cms_dplt60
21888602,14159200,Dry,Seasonal,1,summer,503.884,4.91,273,22,0,0.7442,Q_cms_dplt60
21888603,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt60
21888796,14159200,Dry,Seasonal,50,fall,556.237,4.332,276,39,0,17.3409,Q_cms_dplt60
21888797,14159200,Dry,Seasonal,50,spring,1081.287,6.004,181,0,0,0.0,Q_cms_dplt60
21888798,14159200,Dry,Seasonal,50,summer,455.756,4.417,273,53,0,21.3353,Q_cms_dplt60
21888799,14159200,Dry,Seasonal,50,winter,946.53,9.201,18,0,0,0.0,Q_cms_dplt60
21888800,14159200,Dry,Seasonal,1,fall,616.104,4.962,276,14,0,1.2744,Q_cms_dplt61
21888801,14159200,Dry,Seasonal,1,spring,1135.286,6.57,181,0,0,0.0,Q_cms_dplt61
21888802,14159200,Dry,Seasonal,1,summer,510.136,5.044,273,24,0,1.1504,Q_cms_dplt61
21888803,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt61
21888996,14159200,Dry,Seasonal,50,fall,566.036,4.405,276,39,0,18.9729,Q_cms_dplt61
21888997,14159200,Dry,Seasonal,50,spring,1081.336,5.985,181,0,0,0.0,Q_cms_dplt61
21888998,14159200,Dry,Seasonal,50,summer,457.507,4.486,258,63,0,26.8983,Q_cms_dplt61
21888999,14159200,Dry,Seasonal,50,winter,953.183,9.3,18,0,0,0.0,Q_cms_dplt61
21889000,14159200,Dry,Seasonal,1,fall,619.205,4.976,276,11,0,1.2727,Q_cms_dplt62
21889001,14159200,Dry,Seasonal,1,spring,1135.286,6.57,181,0,0,0.0,Q_cms_dplt62
21889002,14159200,Dry,Seasonal,1,summer,510.477,5.057,258,26,0,1.2982,Q_cms_dplt62
21889003,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt62
21889196,14159200,Dry,Seasonal,50,fall,603.282,4.803,276,27,0,5.0949,Q_cms_dplt62
21889197,14159200,Dry,Seasonal,50,spring,1119.689,6.398,181,0,0,0.0,Q_cms_dplt62
21889198,14159200,Dry,Seasonal,50,summer,494.631,4.884,258,43,0,7.0721,Q_cms_dplt62
21889199,14159200,Dry,Seasonal,50,winter,991.356,9.721,18,0,0,0.0,Q_cms_dplt62
21889200,14159200,Dry,Seasonal,1,fall,619.085,4.976,276,11,0,1.2727,Q_cms_dplt63
21889201,14159200,Dry,Seasonal,1,spring,1135.286,6.57,181,0,0,0.0,Q_cms_dplt63
21889202,14159200,Dry,Seasonal,1,summer,510.477,5.057,258,26,0,1.2982,Q_cms_dplt63
21889203,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt63
21889396,14159200,Dry,Seasonal,50,fall,571.088,4.452,276,39,0,17.6193,Q_cms_dplt63
21889397,14159200,Dry,Seasonal,50,spring,1087.63,6.045,181,0,0,0.0,Q_cms_dplt63
21889398,14159200,Dry,Seasonal,50,summer,462.188,4.532,258,60,0,24.831,Q_cms_dplt63
21889399,14159200,Dry,Seasonal,50,winter,959.835,9.371,18,0,0,0.0,Q_cms_dplt63
21889400,14159200,Dry,Seasonal,1,fall,619.205,4.976,276,11,0,1.2727,Q_cms_dplt64
21889401,14159200,Dry,Seasonal,1,spring,1135.286,6.57,181,0,0,0.0,Q_cms_dplt64
21889402,14159200,Dry,Seasonal,1,summer,510.477,5.057,258,26,0,1.2982,Q_cms_dplt64
21889403,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt64
21889596,14159200,Dry,Seasonal,50,fall,574.154,4.486,276,39,0,16.3063,Q_cms_dplt64
21889597,14159200,Dry,Seasonal,50,spring,1090.911,6.082,181,0,0,0.0,Q_cms_dplt64
21889598,14159200,Dry,Seasonal,50,summer,465.495,4.568,258,56,0,22.7682,Q_cms_dplt64
21889599,14159200,Dry,Seasonal,50,winter,962.876,9.404,18,0,0,0.0,Q_cms_dplt64
21889600,14159200,Dry,Seasonal,1,fall,563.527,3.967,276,11,0,1.7199,Q_cms_dplt65
21889601,14159200,Dry,Seasonal,1,spring,1115.099,5.922,181,0,0,0.0,Q_cms_dplt65
21889602,14159200,Dry,Seasonal,1,summer,431.302,4.055,273,26,0,1.7184,Q_cms_dplt65
21889603,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt65
21889796,14159200,Dry,Seasonal,50,fall,546.165,3.765,276,22,0,4.9048,Q_cms_dplt65
21889797,14159200,Dry,Seasonal,50,spring,1089.48,5.674,181,0,0,0.0,Q_cms_dplt65
21889798,14159200,Dry,Seasonal,50,summer,410.7,3.851,273,41,0,8.5219,Q_cms_dplt65
21889799,14159200,Dry,Seasonal,50,winter,970.966,9.442,18,0,0,0.0,Q_cms_dplt65
21889800,14159200,Dry,Seasonal,1,fall,563.076,4.094,276,13,0,1.7287,Q_cms_dplt66
21889801,14159200,Dry,Seasonal,1,spring,1121.558,6.074,181,0,0,0.0,Q_cms_dplt66
21889802,14159200,Dry,Seasonal,1,summer,444.2,4.182,273,24,0,1.2206,Q_cms_dplt66
21889803,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt66
21889996,14159200,Dry,Seasonal,50,fall,542.522,3.854,276,26,0,6.7164,Q_cms_dplt66
21889997,14159200,Dry,Seasonal,50,spring,1091.542,5.782,181,0,0,0.0,Q_cms_dplt66
21889998,14159200,Dry,Seasonal,50,summer,419.907,3.941,273,42,0,9.2018,Q_cms_dplt66
21889999,14159200,Dry,Seasonal,50,winter,965.476,9.376,18,0,0,0.0,Q_cms_dplt66
21890000,14159200,Dry,Seasonal,1,fall,619.059,4.976,276,11,0,1.2727,Q_cms_dplt67
21890001,14159200,Dry,Seasonal,1,spring,1135.286,6.57,181,0,0,0.0,Q_cms_dplt67
21890002,14159200,Dry,Seasonal,1,summer,510.477,5.057,258,26,0,1.2982,Q_cms_dplt67
21890003,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt67
21890196,14159200,Dry,Seasonal,50,fall,570.839,4.449,276,39,0,17.7263,Q_cms_dplt67
21890197,14159200,Dry,Seasonal,50,spring,1087.342,6.042,181,0,0,0.0,Q_cms_dplt67
21890198,14159200,Dry,Seasonal,50,summer,461.918,4.53,258,60,0,25.005,Q_cms_dplt67
21890199,14159200,Dry,Seasonal,50,winter,959.571,9.368,18,0,0,0.0,Q_cms_dplt67
21890200,14159200,Dry,Seasonal,1,fall,563.691,3.955,276,11,0,1.6911,Q_cms_dplt68
21890201,14159200,Dry,Seasonal,1,spring,1114.364,5.906,181,0,0,0.0,Q_cms_dplt68
21890202,14159200,Dry,Seasonal,1,summer,430.003,4.042,273,26,0,1.7216,Q_cms_dplt68
21890203,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt68
21890396,14159200,Dry,Seasonal,50,fall,546.641,3.756,276,22,0,4.6762,Q_cms_dplt68
21890397,14159200,Dry,Seasonal,50,spring,1089.176,5.663,181,0,0,0.0,Q_cms_dplt68
21890398,14159200,Dry,Seasonal,50,summer,409.76,3.842,273,41,0,8.3841,Q_cms_dplt68
21890399,14159200,Dry,Seasonal,50,winter,971.526,9.448,18,0,0,0.0,Q_cms_dplt68
21890400,14159200,Dry,Seasonal,1,fall,586.254,4.672,276,18,0,1.598,Q_cms_dplt69
21890401,14159200,Dry,Seasonal,1,spring,1134.568,6.519,181,0,0,0.0,Q_cms_dplt69
21890402,14159200,Dry,Seasonal,1,summer,494.316,4.76,273,19,0,0.6005,Q_cms_dplt69
21890403,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt69
21890596,14159200,Dry,Seasonal,50,fall,548.995,4.243,276,39,0,15.3055,Q_cms_dplt69
21890597,14159200,Dry,Seasonal,50,spring,1085.032,6.02,181,0,0,0.0,Q_cms_dplt69
21890598,14159200,Dry,Seasonal,50,summer,451.723,4.329,273,50,0,17.138,Q_cms_dplt69
21890599,14159200,Dry,Seasonal,50,winter,947.214,9.188,18,0,0,0.0,Q_cms_dplt69
21890600,14159200,Dry,Seasonal,1,fall,586.182,3.563,274,3,0,0.5013,Q_cms_dplt70
21890601,14159200,Dry,Seasonal,1,spring,1073.664,5.264,181,0,0,0.0,Q_cms_dplt70
21890602,14159200,Dry,Seasonal,1,summer,381.211,3.591,273,34,0,5.0564,Q_cms_dplt70
21890603,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt70
21890796,14159200,Dry,Seasonal,50,fall,579.808,3.488,274,4,0,0.7364,Q_cms_dplt70
21890797,14159200,Dry,Seasonal,50,spring,1064.052,5.172,181,0,0,0.0,Q_cms_dplt70
21890798,14159200,Dry,Seasonal,50,summer,373.589,3.515,273,43,0,8.0453,Q_cms_dplt70
21890799,14159200,Dry,Seasonal,50,winter,992.86,9.715,18,0,0,0.0,Q_cms_dplt70
21890800,14159200,Dry,Seasonal,1,fall,609.535,4.258,274,0,0,0.0,Q_cms_dplt71
21890801,14159200,Dry,Seasonal,1,spring,1042.783,4.938,181,0,0,0.0,Q_cms_dplt71
21890802,14159200,Dry,Seasonal,1,summer,357.91,3.383,273,37,0,5.7311,Q_cms_dplt71
21890803,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt71
21890996,14159200,Dry,Seasonal,50,fall,607.913,4.239,274,0,0,0.0,Q_cms_dplt71
21890997,14159200,Dry,Seasonal,50,spring,1040.335,4.914,181,0,0,0.0,Q_cms_dplt71
21890998,14159200,Dry,Seasonal,50,summer,355.974,3.364,273,41,0,6.5143,Q_cms_dplt71
21890999,14159200,Dry,Seasonal,50,winter,1003.165,9.846,18,0,0,0.0,Q_cms_dplt71
21891000,14159200,Dry,Seasonal,1,fall,619.205,4.976,276,11,0,1.2727,Q_cms_dplt72
21891001,14159200,Dry,Seasonal,1,spring,1135.286,6.57,181,0,0,0.0,Q_cms_dplt72
21891002,14159200,Dry,Seasonal,1,summer,510.477,5.057,258,26,0,1.2982,Q_cms_dplt72
21891003,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt72
21891196,14159200,Dry,Seasonal,50,fall,579.951,4.55,276,38,0,13.8516,Q_cms_dplt72
21891197,14159200,Dry,Seasonal,50,spring,1096.609,6.144,181,0,0,0.0,Q_cms_dplt72
21891198,14159200,Dry,Seasonal,50,summer,471.285,4.631,258,53,0,19.3401,Q_cms_dplt72
21891199,14159200,Dry,Seasonal,50,winter,968.485,9.467,18,0,0,0.0,Q_cms_dplt72
21891200,14159200,Dry,Seasonal,1,fall,596.547,4.795,276,17,0,1.4913,Q_cms_dplt73
21891201,14159200,Dry,Seasonal,1,spring,1135.109,6.554,181,0,0,0.0,Q_cms_dplt73
21891202,14159200,Dry,Seasonal,1,summer,502.241,4.882,273,20,0,0.702,Q_cms_dplt73
21891203,14159200,Dry,Seasonal,1,winter,1006.706,9.891,18,0,0,0.0,Q_cms_dplt73
21891396,14159200,Dry,Seasonal,50,fall,554.687,4.316,276,39,0,16.9471,Q_cms_dplt73
21891397,14159200,Dry,Seasonal,50,spring,1081.956,6.009,181,0,0,0.0,Q_cms_dplt73
21891398,14159200,Dry,Seasonal,50,summer,455.199,4.401,273,52,0,20.4128,Q_cms_dplt73
21891399,14159200,Dry,Seasonal,50,winter,946.363,9.194,18,0,0,0.0,Q_cms_dplt73
21891400,14159200,Dry,Seasonal,1,fall,596.072,4.79,276,17,0,1.4993,Q_cms_dplt74
21891401,14159200,Dry,Seasonal,1,spring,1135.093,6.553,181,0,0,0.0,Q_cms_dplt74
21891402,14159200,Dry,Seasonal,1,summer,501.948,4.877,273,20,0,0.691,Q_cms_dplt74
