,site,climscenario,pumpscenario,year,season,totalseasonalflow,lowest7dayperseason,lowest7dayperseasonDOY,daysbelow0.1seasonal,zeroflowcountsseasonal,totalbelow0.1seasonal,col
1800202,1436690,Wet,Seasonal,1,summer,1146.599,7.504,192,35,0,46.6555,Q_cms_dplt12
1800203,1436690,Wet,Seasonal,1,winter,1715.74,11.986,49,0,0,0.0,Q_cms_dplt12
1800396,1436690,Wet,Seasonal,50,fall,1597.887,10.304,281,3,0,0.7957,Q_cms_dplt12
1800397,1436690,Wet,Seasonal,50,spring,1918.312,10.911,153,0,0,0.0,Q_cms_dplt12
1800398,1436690,Wet,Seasonal,50,summer,1129.947,7.323,192,35,0,52.9905,Q_cms_dplt12
1800399,1436690,Wet,Seasonal,50,winter,1699.54,11.806,49,0,0,0.0,Q_cms_dplt12
1800400,1436690,Wet,Seasonal,1,fall,1595.61,10.13,281,3,0,0.2811,Q_cms_dplt13
1800401,1436690,Wet,Seasonal,1,spring,1926.715,10.936,153,0,0,0.0,Q_cms_dplt13
1800402,1436690,Wet,Seasonal,1,summer,1117.408,7.234,192,34,0,45.3728,Q_cms_dplt13
1800403,1436690,Wet,Seasonal,1,winter,1715.74,11.986,49,0,0,0.0,Q_cms_dplt13
1800596,1436690,Wet,Seasonal,50,fall,1590.071,10.066,281,3,0,0.4741,Q_cms_dplt13
1800597,1436690,Wet,Seasonal,50,spring,1918.513,10.851,153,0,0,0.0,Q_cms_dplt13
1800598,1436690,Wet,Seasonal,50,summer,1110.828,7.157,192,35,0,47.8935,Q_cms_dplt13
1800599,1436690,Wet,Seasonal,50,winter,1704.231,11.863,49,0,0,0.0,Q_cms_dplt13
1800600,1436690,Wet,Seasonal,1,fall,1614.52,10.485,281,2,0,0.2598,Q_cms_dplt14
1800601,1436690,Wet,Seasonal,1,spring,1934.779,11.092,153,0,0,0.0,Q_cms_dplt14
1800602,1436690,Wet,Seasonal,1,summer,1146.599,7.504,192,35,0,46.6555,Q_cms_dplt14
1800603,1436690,Wet,Seasonal,1,winter,1715.74,11.986,49,0,0,0.0,Q_cms_dplt14
