,site,climscenario,pumpscenario,year,season,totalseasonalflow,lowest7dayperseason,lowest7dayperseasonDOY,daysbelow0.1seasonal,zeroflowcountsseasonal,totalbelow0.1seasonal,col
15444202,11251000,Dry,Constant,1,summer,369.712,2.871,273,0,0,0.0,Q_cms_dplt57
15444203,11251000,Dry,Constant,1,winter,135.728,1.044,19,24,0,2.3874,Q_cms_dplt57
15444396,11251000,Dry,Constant,50,fall,166.911,0.947,346,22,0,4.2922,Q_cms_dplt57
15444397,11251000,Dry,Constant,50,spring,303.83,1.672,91,0,0,0.0,Q_cms_dplt57
15444398,11251000,Dry,Constant,50,summer,351.52,2.674,273,0,0,0.0,Q_cms_dplt57
15444399,11251000,Dry,Constant,50,winter,117.998,0.847,19,52,0,10.2362,Q_cms_dplt57
15444400,11251000,Dry,Constant,1,fall,185.127,1.145,346,13,0,0.7799,Q_cms_dplt58
15444401,11251000,Dry,Constant,1,spring,321.795,1.869,91,0,0,0.0,Q_cms_dplt58
15444402,11251000,Dry,Constant,1,summer,369.736,2.872,273,0,0,0.0,Q_cms_dplt58
15444403,11251000,Dry,Constant,1,winter,135.728,1.044,19,24,0,2.4162,Q_cms_dplt58
15444596,11251000,Dry,Constant,50,fall,181.728,1.108,346,15,0,1.2915,Q_cms_dplt58
15444597,11251000,Dry,Constant,50,spring,318.519,1.833,91,0,0,0.0,Q_cms_dplt58
15444598,11251000,Dry,Constant,50,summer,366.424,2.836,273,0,0,0.0,Q_cms_dplt58
15444599,11251000,Dry,Constant,50,winter,132.488,1.008,19,28,0,3.3704,Q_cms_dplt58
15444600,11251000,Dry,Constant,1,fall,185.127,1.145,346,13,0,0.7799,Q_cms_dplt59
15444601,11251000,Dry,Constant,1,spring,321.795,1.869,91,0,0,0.0,Q_cms_dplt59
15444602,11251000,Dry,Constant,1,summer,369.736,2.872,273,0,0,0.0,Q_cms_dplt59
15444603,11251000,Dry,Constant,1,winter,135.728,1.044,19,24,0,2.4162,Q_cms_dplt59
15444796,11251000,Dry,Constant,50,fall,175.099,1.036,346,19,0,2.5397,Q_cms_dplt59
15444797,11251000,Dry,Constant,50,spring,311.967,1.761,91,0,0,0.0,Q_cms_dplt59
