GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
11044000,1,539.07,0.01,59.227821350097656,7,7,0.971
11044000,2,589.12,0.01,0.7151485681533813,29,29,0.715
11044000,3,260.49,0.01,139.203125,4,4,0.991
11044000,4,154.22,0.01,129.86746215820312,3,3,0.994
11044000,5,351.14,0.22,0.3931335210800171,Inf,Inf,0.169
11044000,6,481.16,0.01,0.9918495416641236,22,22,0.8
11044000,7,389.28,0.01,0.68341463804245,22,22,0.805
11044000,8,774.27,0.01,0.7796103954315186,35,36,0.646
11044000,9,569.22,0.01,107.31651306152344,6,6,0.977
11044000,10,771.92,0.01,0.1189396306872368,Inf,Inf,0.241
11044000,11,339.98,0.01,155.5600128173828,4,4,0.989
11044000,12,697.34,0.01,1.3271149396896362,26,26,0.751
11044000,13,25.44,0.01,1.332053542137146,4,4,0.991
11044000,14,572.57,0.01,87.07036590576172,6,6,0.974
11044000,15,131.24,0.12,1.3297691345214844,19,19,0.837
11044000,16,724.26,0.01,1.258639216423035,28,28,0.735
11044000,17,603.63,0.01,53.8771858215332,7,7,0.966
11044000,18,961.28,0.01,0.5273838639259338,48,48,0.488
11044000,19,26.84,0.01,0.8936131000518799,4,4,0.988
11044000,20,431.7,0.01,0.7226920127868652,23,23,0.79
11044000,21,737.4,0.01,0.12903046607971191,Inf,Inf,0.283
11044000,22,786.53,0.22,0.6704215407371521,25,29,0.018
11044000,23,189.41,0.01,1.308482050895691,11,11,0.931
11044000,24,646.51,0.01,1.331443428993225,25,25,0.769
11044000,25,624.04,0.01,41.46699142456055,8,8,0.96
11044000,26,180.73,0.01,0.8891055583953857,12,12,0.92
11044000,27,162.53,0.01,117.47801208496094,3,3,0.994
11044000,28,9.64,0.12,1.1799787282943726,4,4,0.987
11044000,29,132.13,0.01,0.791812539100647,10,10,0.938
11044000,30,55.15,0.22,1.3294299840927124,13,13,0.907
11044000,31,935.02,0.01,0.17635485529899597,Inf,Inf,0.244
11044000,32,563.49,0.01,0.7975186705589294,27,27,0.741
11044000,33,227.62,0.01,0.5898007154464722,16,16,0.877
11044000,34,47.31,0.01,1.332818627357483,5,5,0.983
11044000,35,95.14,0.22,0.972644865512848,21,21,0.813
11044000,36,53.37,0.01,1.3296464681625366,5,5,0.981
11044000,37,39.16,0.01,0.683557391166687,5,5,0.98
11044000,38,84.14,0.01,92.93499755859376,3,3,0.996
11044000,39,122.56,0.01,1.2120379209518433,9,9,0.954
11044000,40,697.47,0.01,1.3296444416046145,26,27,0.752
11044000,41,891.85,0.12,122.14434051513672,15,15,0.884
11044000,42,724.59,0.01,143.51393127441406,6,6,0.975
11044000,43,182.49,0.01,1.0620988607406616,11,11,0.926
11044000,44,76.42,0.01,1.2003540992736816,7,7,0.971
11044000,45,149.66,0.01,1.3266313076019287,9,9,0.946
11044000,46,104.03,0.27,121.6758804321289,5,5,0.98
11044000,47,264.12,0.22,12.791430473327637,18,18,0.856
11044000,48,37.91,0.22,1.3279340267181396,10,10,0.936
11044000,49,470.39,0.22,1.1641169786453247,Inf,Inf,0.284
11044000,50,1007.24,0.01,1.0098663568496704,38,39,0.6
11044000,51,54.69,0.01,0.4602138698101044,7,7,0.966
11044000,52,200.71,0.01,1.1475800275802612,12,12,0.922
11044000,53,159.1,0.12,147.61341857910156,5,5,0.981
11044000,54,645.12,0.01,1.330475926399231,25,25,0.77
11044000,55,393.64,0.01,1.2466905117034912,18,18,0.854
11044000,56,384.51,0.22,97.2464828491211,12,12,0.924
11044000,57,504.56,0.01,1.2742856740951538,21,21,0.815
11044000,58,583.62,0.01,0.4329715669155121,35,35,0.642
11044000,59,362.62,0.01,0.6225378513336182,21,22,0.81
