GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
14178000,1,539.07,0.09,17.01743507385254,19,19,0.837
14178000,2,589.12,0.09,288.5681457519531,8,8,0.957
14178000,3,260.49,0.09,27.41270446777344,10,10,0.938
14178000,4,154.22,0.09,46.278350830078125,6,7,0.972
14178000,5,351.14,0.09,42.34066009521485,11,11,0.932
14178000,6,481.16,0.09,50.405174255371094,12,12,0.915
14178000,7,389.28,0.09,37.186500549316406,12,12,0.92
14178000,8,774.27,0.09,39.56186294555664,18,18,0.847
14178000,9,569.22,0.09,46.568328857421875,14,14,0.896
14178000,10,771.92,0.09,8.256591796875,33,33,0.673
14178000,11,339.98,0.09,39.2110710144043,11,11,0.932
14178000,12,697.34,0.09,17.218505859375,23,23,0.792
14178000,13,25.44,0.09,151.99623107910156,3,3,0.997
14178000,14,572.57,0.09,25.878692626953125,17,17,0.86
14178000,15,131.24,0.28,53.0737190246582,8,8,0.96
14178000,16,724.26,0.09,4.631901741027832,39,39,0.597
14178000,17,603.63,0.09,46.9456787109375,15,15,0.89
14178000,18,961.28,0.09,14.670918464660645,31,30,0.694
14178000,19,26.84,0.09,54.09873580932617,3,3,0.995
14178000,20,431.7,0.09,46.522483825683594,12,12,0.921
14178000,21,737.4,0.09,20.64561462402344,22,22,0.799
14178000,22,786.53,0.09,46.699825286865234,18,18,0.857
14178000,23,189.41,0.09,1.8324182033538816,20,20,0.826
14178000,24,646.51,0.09,44.692440032958984,16,16,0.879
14178000,25,624.04,0.09,1.7720619440078735,50,Inf,0.462
14178000,26,180.73,0.09,6.168882369995117,13,13,0.909
14178000,27,162.53,0.09,207.68551635742187,5,5,0.986
14178000,28,9.64,0.22,43.49803161621094,3,3,0.997
14178000,29,132.13,0.09,13.60551929473877,8,8,0.955
14178000,30,55.15,0.09,31.954429626464844,4,4,0.988
14178000,31,935.02,0.09,13.368227005004885,31,32,0.688
14178000,32,563.49,0.09,32.82063293457031,16,16,0.877
14178000,33,227.62,0.09,43.51338195800781,8,8,0.957
14178000,34,47.31,0.09,5.791196823120117,6,6,0.975
14178000,35,95.14,0.09,38.65147018432617,5,5,0.981
14178000,36,53.37,0.09,3.1245548725128174,8,8,0.962
14178000,37,39.16,0.09,31.16314125061035,4,4,0.991
14178000,38,84.14,0.09,46.9850959777832,5,5,0.985
14178000,39,122.56,0.09,5.034490585327148,11,11,0.932
14178000,40,697.47,0.09,6.855687141418457,32,32,0.676
14178000,41,891.85,0.28,35.449222564697266,32,32,0.678
14178000,42,724.59,0.09,18.651996612548828,23,23,0.792
14178000,43,182.49,0.09,46.27363204956055,7,7,0.966
14178000,44,76.42,0.09,35.1467170715332,5,5,0.984
14178000,45,149.66,0.09,53.7663459777832,6,6,0.974
14178000,46,104.03,0.22,48.86717224121094,7,7,0.971
14178000,47,264.12,0.09,47.2442741394043,9,9,0.952
14178000,48,37.91,0.28,30.71177673339844,5,5,0.985
14178000,49,470.39,0.09,49.3026237487793,12,12,0.916
14178000,50,1007.24,0.09,49.677242279052734,20,21,0.822
14178000,51,54.69,0.09,14.618027687072754,5,5,0.982
14178000,52,200.71,0.09,381.9129028320313,4,4,0.987
14178000,53,159.1,0.28,13.765582084655762,13,13,0.905
14178000,54,645.12,0.09,53.57081985473633,15,15,0.89
14178000,55,393.64,0.09,9.15986442565918,19,19,0.838
14178000,56,384.51,0.09,1.0508577823638916,42,43,0.556
14178000,57,504.56,0.09,21.91449546813965,17,17,0.866
14178000,58,583.62,0.09,26.5581111907959,17,17,0.859
14178000,59,362.62,0.09,8.037556648254395,19,19,0.841
14178000,60,153.18,0.09,46.89805221557617,6,6,0.972
14178000,61,690.77,0.09,39.6071662902832,17,17,0.863
14178000,62,502.33,0.28,4.999439716339111,44,44,0.534
14178000,63,597.64,0.22,16.401424407958984,29,30,0.717
14178000,64,944.71,0.09,371.9303283691406,10,10,0.939
14178000,65,135.39,0.09,45.73114013671875,6,6,0.975
14178000,66,110.46,0.09,51.521392822265625,5,5,0.981
14178000,67,512.98,0.09,28.07166862487793,16,16,0.879
14178000,68,213.42,0.09,49.796653747558594,8,8,0.962
14178000,69,193.79,0.09,53.607139587402344,7,7,0.967
14178000,70,45.78,0.09,53.641502380371094,4,4,0.992
14178000,71,21.05,0.09,17.208471298217773,3,3,0.994
14178000,72,810.72,0.09,14.56482982635498,27,28,0.739
14178000,73,610.01,0.09,45.763519287109375,15,15,0.887
14178000,74,392.32,0.09,6.123291492462158,22,22,0.803
14178000,75,63.75,0.09,33.86656951904297,5,5,0.986
14178000,76,114.26,0.09,38.49063491821289,6,6,0.977
14178000,77,195.66,0.28,53.92280197143555,10,10,0.941
14178000,78,840.91,0.09,17.328500747680664,26,26,0.751
14178000,79,105.21,0.09,4.209906578063965,10,10,0.936
14178000,80,211.82,0.09,38.61441802978515,8,8,0.957
14178000,81,171.04,0.09,49.92732238769531,7,7,0.97
14178000,82,743.28,0.09,53.724388122558594,16,16,0.873
14178000,83,98.63,0.09,44.81698226928711,5,5,0.982
14178000,84,203.64,0.09,27.12201499938965,9,9,0.951
14178000,85,35.39,0.09,17.80601692199707,4,4,0.989
14178000,86,384.83,0.09,50.84251403808594,11,11,0.932
14178000,87,17.01,0.09,39.989009857177734,3,3,0.997
14178000,88,7.99,0.09,10.80056858062744,3,3,0.997
14178000,89,180.11,0.09,53.60911560058594,7,7,0.969
14178000,90,422.11,0.09,14.190975189208984,17,17,0.86
14178000,91,622.51,0.09,46.31659698486328,15,15,0.886
14178000,92,557.57,0.09,54.05457305908203,13,13,0.905
14178000,93,212.48,0.09,37.7200927734375,8,8,0.957
14178000,94,252.15,0.09,5.450343132019043,17,17,0.865
14178000,95,324.86,0.09,49.229305267333984,10,10,0.942
14178000,96,288.6,0.09,18.382266998291016,12,12,0.916
14178000,97,706.36,0.09,383.345947265625,8,8,0.955
14178000,98,286.35,0.09,52.40113830566406,9,9,0.95
14178000,99,424.83,0.09,37.884273529052734,12,12,0.914
14178000,100,102.78,0.09,42.6920051574707,5,5,0.98
