GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
10348200,1,539.07,0.01,394.2848205566406,4,4,0.989
10348200,2,589.12,0.01,4.781044960021973,15,15,0.888
10348200,3,260.49,0.01,4.181338310241699,9,9,0.947
10348200,4,154.22,0.01,5.868801593780518,6,6,0.973
10348200,5,351.14,0.01,0.7411309480667114,20,20,0.831
10348200,6,481.16,0.01,4.768209934234619,13,13,0.908
10348200,7,389.28,0.01,4.778572082519531,11,11,0.926
10348200,8,774.27,0.01,12.149989128112791,13,13,0.907
10348200,9,569.22,0.01,0.3820592761039734,36,36,0.63
10348200,10,771.92,0.01,4.83978796005249,18,18,0.854
10348200,11,339.98,0.01,8.003900527954102,9,9,0.95
10348200,12,697.34,0.01,3.1268081665039062,19,19,0.836
10348200,13,25.44,0.01,394.2848205566406,2,2,0.999
10348200,14,572.57,0.01,2.4252231121063232,18,18,0.847
10348200,15,131.24,0.22,1.62199068069458,22,22,0.8
10348200,16,724.26,0.01,4.754728317260742,17,17,0.862
10348200,17,603.63,0.01,394.2848205566406,4,4,0.987
10348200,18,961.28,0.01,2.477791547775269,26,26,0.749
10348200,19,26.84,0.01,3.9864556789398193,3,3,0.994
10348200,20,431.7,0.01,2.97188663482666,14,14,0.896
10348200,21,737.4,0.01,394.2848205566406,5,5,0.984
10348200,22,786.53,0.09,15.880328178405762,26,26,0.757
10348200,23,189.41,0.01,394.2848205566406,3,3,0.996
10348200,24,646.51,0.01,4.803493976593018,16,16,0.877
10348200,25,624.04,0.01,1.1592388153076172,25,26,0.762
10348200,26,180.73,0.01,4.750016689300537,7,7,0.965
10348200,27,162.53,0.01,0.4925459027290344,13,13,0.904
10348200,28,9.64,0.22,394.2848205566406,2,2,0.999
10348200,29,132.13,0.01,16.575267791748047,5,5,0.986
10348200,30,55.15,0.01,394.2848205566406,2,2,0.999
10348200,31,935.02,0.01,8.884671211242676,16,17,0.87
10348200,32,563.49,0.01,394.2848205566406,4,4,0.988
10348200,33,227.62,0.01,2.5857834815979004,10,10,0.941
10348200,34,47.31,0.01,359.6455078125,2,2,0.999
10348200,35,95.14,0.01,4.778536319732666,5,5,0.982
10348200,36,53.37,0.01,4.7993927001953125,4,4,0.99
10348200,37,39.16,0.01,1.688395380973816,4,4,0.987
10348200,38,84.14,0.01,394.2848205566406,3,2,0.998
10348200,39,122.56,0.01,3.849503993988037,6,6,0.974
10348200,40,697.47,0.01,4.739357948303223,17,17,0.867
10348200,41,891.85,0.22,4.807141304016113,Inf,Inf,0.318
10348200,42,724.59,0.01,394.2848205566406,5,5,0.985
10348200,43,182.49,0.01,394.2848205566406,3,3,0.996
10348200,44,76.42,0.01,38.6138801574707,3,3,0.995
10348200,45,149.66,0.01,4.786261558532715,6,6,0.971
10348200,46,104.03,0.22,4.817662715911865,13,13,0.907
10348200,47,264.12,0.01,28.217683792114254,5,6,0.979
10348200,48,37.91,0.22,4.789852142333984,7,7,0.966
10348200,49,470.39,0.01,3.4269561767578125,14,14,0.894
10348200,50,1007.24,0.01,1.278050422668457,35,35,0.641
10348200,51,54.69,0.01,3.0705509185791016,4,4,0.987
