GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
07056515,1,539.07,0.19,11.069348335266112,29,30,0.712
07056515,2,589.12,0.06,0.5336301922798157,Inf,Inf,0.301
07056515,3,260.49,0.19,12.99797821044922,17,17,0.869
07056515,4,154.22,0.19,20.329055786132812,10,10,0.938
07056515,5,351.14,0.06,20.334423065185547,12,12,0.92
07056515,6,481.16,0.19,20.37291717529297,22,22,0.808
07056515,7,389.28,0.19,20.374568939208984,19,19,0.844
07056515,8,774.27,0.19,1.2451447248458862,Inf,14,0.113
07056515,9,569.22,0.19,11.182178497314451,31,30,0.698
07056515,10,771.92,0.19,0.6209637522697449,23,26,0.025
07056515,11,339.98,0.19,17.156145095825195,18,18,0.851
07056515,12,697.34,0.19,12.491853713989258,34,35,0.653
07056515,13,25.44,0.19,20.192960739135746,4,4,0.99
07056515,14,572.57,0.19,20.237041473388672,25,25,0.772
07056515,15,131.24,0.06,1.1330291032791138,16,16,0.874
07056515,16,724.26,0.19,1.2996563911437988,Inf,Inf,0.147
07056515,17,603.63,0.19,0.8716492652893066,Inf,Inf,0.14
07056515,18,961.28,0.19,14.846839904785156,41,41,0.569
07056515,19,26.84,0.19,20.201313018798828,4,4,0.989
07056515,20,431.7,0.19,6.3104352951049805,31,31,0.695
07056515,21,737.4,0.19,1.4996744394302368,Inf,Inf,0.169
07056515,22,786.53,0.06,10.469401359558104,26,26,0.755
07056515,23,189.41,0.19,6.228145599365234,17,17,0.863
07056515,24,646.51,0.19,9.760427474975586,35,35,0.637
07056515,25,624.04,0.19,10.717527389526367,33,33,0.664
07056515,26,180.73,0.19,3.864033937454224,19,19,0.834
07056515,27,162.53,0.19,17.327939987182617,11,11,0.929
07056515,28,9.64,0.06,0.8138994574546814,4,4,0.989
07056515,29,132.13,0.19,20.27730178833008,9,9,0.947
07056515,30,55.15,0.06,20.369482040405273,4,4,0.988
07056515,31,935.02,0.19,12.14095687866211,44,43,0.54
07056515,32,563.49,0.19,20.25301170349121,24,25,0.775
07056515,33,227.62,0.19,1.0751547813415527,37,37,0.616
07056515,34,47.31,0.19,20.266889572143555,5,5,0.981
07056515,35,95.14,0.06,1.6737929582595823,11,11,0.925
07056515,36,53.37,0.06,1.2185009717941284,9,9,0.951
07056515,37,39.16,0.19,5.035028457641602,7,7,0.968
07056515,38,84.14,0.19,20.680835723876953,7,7,0.966
07056515,39,122.56,0.19,10.806241035461426,11,11,0.932
07056515,40,697.47,0.19,7.595555305480957,42,41,0.564
07056515,41,891.85,0.06,12.70605182647705,26,27,0.748
07056515,42,724.59,0.19,20.25581932067871,29,30,0.713
07056515,43,182.49,0.19,6.70855712890625,16,16,0.872
07056515,44,76.42,0.19,1.4047516584396362,15,15,0.883
07056515,45,149.66,0.19,20.25441551208496,10,10,0.94
07056515,46,104.03,0.12,11.35494327545166,8,8,0.955
07056515,47,264.12,0.06,5.467234134674072,15,15,0.885
07056515,48,37.91,0.06,13.07464599609375,4,4,0.989
07056515,49,470.39,0.06,2.296888828277588,31,31,0.691
07056515,50,1007.24,0.06,3.0166993141174316,Inf,Inf,0.457
07056515,51,54.69,0.19,4.438976764678955,9,9,0.953
07056515,52,200.71,0.06,11.60207748413086,10,10,0.94
07056515,53,159.1,0.06,20.31587791442871,7,7,0.964
07056515,54,645.12,0.19,0.6359801292419434,Inf,19,0.065
07056515,55,393.64,0.19,2.8325088024139404,39,39,0.594
07056515,56,384.51,0.06,5.39888858795166,20,20,0.832
07056515,57,504.56,0.19,3.716708660125733,43,43,0.55
07056515,58,583.62,0.19,1.4199000597000122,Inf,Inf,0.264
