GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
11074000,1,539.07,0.22,0.04582083225250244,Inf,Inf,0
11074000,2,589.12,0.22,154.94935607910156,13,13,0.908
11074000,3,260.49,0.22,1.3273582458496094,40,41,0.579
11074000,4,154.22,0.22,1.3266037702560425,27,28,0.742
11074000,5,351.14,0.22,18.637420654296875,19,19,0.842
11074000,6,481.16,0.22,121.71321105957033,12,12,0.915
11074000,7,389.28,0.22,65.12098693847656,13,13,0.906
11074000,8,774.27,0.22,98.59764099121094,18,18,0.848
11074000,9,569.22,0.22,1.5889432430267334,Inf,Inf,0.268
11074000,10,771.92,0.22,86.89485168457031,19,19,0.839
11074000,11,339.98,0.22,0.5833446383476257,Inf,Inf,0.274
11074000,12,697.34,0.22,134.29673767089844,15,15,0.883
11074000,13,25.44,0.22,69.44438171386719,3,3,0.994
11074000,14,572.57,0.22,154.2772979736328,13,13,0.91
11074000,15,131.24,0.27,0.8765767812728882,30,30,0.703
11074000,16,724.26,0.22,149.09608459472656,15,15,0.884
11074000,17,603.63,0.22,0.34927117824554443,28,33,0.012
11074000,18,961.28,0.22,1.3325408697128296,20,22,0.041
11074000,19,26.84,0.22,0.8799572587013245,10,10,0.944
11074000,20,431.7,0.22,89.63394927978516,13,13,0.911
11074000,21,737.4,0.22,31.65671730041504,27,26,0.748
11074000,22,786.53,0.01,0.3819209337234497,47,47,0.505
11074000,23,189.41,0.22,0.7577171921730042,39,39,0.593
11074000,24,646.51,0.22,1.3297595977783203,Inf,Inf,0.169
11074000,25,624.04,0.22,77.69629669189453,17,17,0.862
11074000,26,180.73,0.22,1.2890723943710327,31,30,0.696
11074000,27,162.53,0.22,103.70730590820312,7,7,0.969
11074000,28,9.64,0.19,1.3068956136703491,5,5,0.985
11074000,29,132.13,0.22,0.5145103335380554,34,33,0.651
11074000,30,55.15,0.22,0.4680883586406708,19,19,0.843
11074000,31,935.02,0.22,1.897710919380188,Inf,16,0.096
11074000,32,563.49,0.22,1.338045358657837,Inf,Inf,0.232
11074000,33,227.62,0.22,0.7012940645217896,47,47,0.505
11074000,34,47.31,0.22,1.099098801612854,13,13,0.912
11074000,35,95.14,0.22,140.57896423339844,5,5,0.984
11074000,36,53.37,0.22,0.5837493538856506,17,17,0.864
