GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
12116500,1,539.07,0.09,11.367920875549316,22,22,0.802
12116500,2,589.12,0.01,115.87045288085937,6,6,0.977
12116500,3,260.49,0.09,17.882081985473633,12,12,0.923
12116500,4,154.22,0.09,3.552978992462158,14,14,0.898
12116500,5,351.14,0.22,7.331185340881348,26,27,0.75
12116500,6,481.16,0.09,14.748950958251951,19,19,0.844
12116500,7,389.28,0.09,17.463375091552734,15,15,0.884
12116500,8,774.27,0.09,18.132078170776367,24,25,0.775
12116500,9,569.22,0.09,7.7634124755859375,26,27,0.748
12116500,10,771.92,0.09,18.07115936279297,24,24,0.776
12116500,11,339.98,0.09,11.099160194396973,16,16,0.873
12116500,12,697.34,0.09,17.517860412597656,23,23,0.794
12116500,13,25.44,0.09,8.405962944030762,4,4,0.989
12116500,14,572.57,0.09,46.15370178222656,14,14,0.895
12116500,15,131.24,0.19,11.687604904174805,11,11,0.93
12116500,16,724.26,0.09,9.08909797668457,30,30,0.706
12116500,17,603.63,0.09,18.07433319091797,20,20,0.824
12116500,18,961.28,0.01,13.91735553741455,14,14,0.893
12116500,19,26.84,0.09,7.11983585357666,4,4,0.987
12116500,20,431.7,0.09,11.858942985534668,19,19,0.844
12116500,21,737.4,0.09,2.0624287128448486,Inf,Inf,0.42
12116500,22,786.53,0.19,2.4035613536834717,Inf,Inf,0.247
12116500,23,189.41,0.01,9.653757095336914,6,6,0.975
12116500,24,646.51,0.09,16.68952751159668,22,22,0.804
12116500,25,624.04,0.09,6.3670830726623535,31,30,0.698
12116500,26,180.73,0.09,115.83094024658205,6,6,0.979
12116500,27,162.53,0.09,18.085107803344727,9,9,0.952
12116500,28,9.64,0.19,6.462826728820801,3,3,0.993
12116500,29,132.13,0.09,5.844435691833496,11,11,0.932
12116500,30,55.15,0.22,4.843552589416504,9,9,0.951
12116500,31,935.02,0.09,5.074909210205078,46,46,0.515
12116500,32,563.49,0.09,115.75589752197266,10,11,0.934
12116500,33,227.62,0.09,3.02767562866211,19,19,0.837
12116500,34,47.31,0.09,12.0055570602417,5,5,0.983
12116500,35,95.14,0.22,8.545945167541504,10,10,0.936
12116500,36,53.37,0.01,18.027183532714844,3,3,0.995
12116500,37,39.16,0.09,11.415385246276855,5,5,0.985
12116500,38,84.14,0.09,18.071073532104492,6,6,0.975
12116500,39,122.56,0.09,14.237505912780762,8,8,0.959
12116500,40,697.47,0.09,4.69357967376709,37,38,0.613
12116500,41,891.85,0.19,115.8396224975586,18,18,0.85
12116500,42,724.59,0.01,115.97291564941406,6,6,0.972
12116500,43,182.49,0.01,18.17118453979492,5,5,0.982
12116500,44,76.42,0.09,17.529287338256836,6,6,0.977
12116500,45,149.66,0.09,5.4125237464904785,12,12,0.92
12116500,46,104.03,0.19,4.135751724243164,13,13,0.907
12116500,47,264.12,0.22,17.90780258178711,16,16,0.878
12116500,48,37.91,0.19,15.745611190795898,5,5,0.983
12116500,49,470.39,0.22,6.317301273345947,35,34,0.646
12116500,50,1007.24,0.01,17.72926139831543,14,14,0.9
12116500,51,54.69,0.09,7.684616565704346,6,6,0.975
12116500,52,200.71,0.01,17.954410552978516,5,5,0.98
12116500,53,159.1,0.19,12.01110553741455,12,12,0.917
12116500,54,645.12,0.09,2.261538505554199,47,47,0.501
12116500,55,393.64,0.09,17.92591667175293,15,15,0.884
12116500,56,384.51,0.22,15.522162437438965,21,21,0.811
12116500,57,504.56,0.09,2.349647283554077,38,38,0.605
12116500,58,583.62,0.09,56.20781326293945,13,14,0.903
12116500,59,362.62,0.09,7.910126209259033,19,19,0.84
12116500,60,153.18,0.09,7.368198394775391,11,11,0.929
12116500,61,690.77,0.09,16.219327926635742,23,23,0.788
12116500,62,502.33,0.19,2.8864173889160156,47,47,0.5
12116500,63,597.64,0.19,17.935928344726562,27,27,0.747
12116500,64,944.71,0.09,6.931424617767334,41,41,0.573
