GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
02160105,1,539.07,0.01,24.89314842224121,8,8,0.955
02160105,2,589.12,0.01,13.90585994720459,11,11,0.934
02160105,3,260.49,0.01,24.473129272460938,6,6,0.978
02160105,4,154.22,0.01,23.515213012695313,4,4,0.987
02160105,5,351.14,0.01,28.213085174560547,6,6,0.972
02160105,6,481.16,0.01,22.32949447631836,8,8,0.957
02160105,7,389.28,0.01,2.4850733280181885,14,14,0.897
02160105,8,774.27,0.01,27.00436210632324,10,10,0.938
02160105,9,569.22,0.01,32.58854675292969,8,8,0.958
02160105,10,771.92,0.01,24.84083366394043,10,10,0.935
02160105,11,339.98,0.01,29.90492057800293,6,6,0.974
02160105,12,697.34,0.01,24.968746185302734,10,10,0.942
02160105,13,25.44,0.01,15.147469520568848,3,3,0.997
02160105,14,572.57,0.01,13.03806209564209,11,11,0.934
02160105,15,131.24,0.09,29.32465171813965,7,7,0.97
02160105,16,724.26,0.01,16.81865692138672,11,11,0.926
02160105,17,603.63,0.01,27.9177188873291,9,9,0.952
02160105,18,961.28,0.01,24.414674758911133,12,12,0.919
02160105,19,26.84,0.01,32.48329544067383,3,2,0.998
02160105,20,431.7,0.01,27.440399169921875,7,7,0.966
02160105,21,737.4,0.01,27.91788673400879,10,10,0.942
02160105,22,786.53,0.01,21.753795623779297,11,11,0.93
02160105,23,189.41,0.01,27.01875114440918,5,5,0.985
02160105,24,646.51,0.01,28.220802307128903,9,9,0.949
02160105,25,624.04,0.01,18.255630493164063,10,10,0.939
02160105,26,180.73,0.01,30.670642852783203,5,5,0.986
02160105,27,162.53,0.01,32.369529724121094,4,4,0.988
02160105,28,9.64,0.09,5.645219802856445,3,3,0.995
02160105,29,132.13,0.01,28.71048927307129,4,4,0.99
02160105,30,55.15,0.01,1.8091322183609009,5,5,0.983
02160105,31,935.02,0.01,21.63440704345703,12,12,0.916
02160105,32,563.49,0.01,30.861684799194336,8,8,0.958
02160105,33,227.62,0.01,16.960039138793945,6,6,0.977
02160105,34,47.31,0.01,29.38490295410156,3,3,0.996
02160105,35,95.14,0.01,17.475677490234375,4,4,0.99
02160105,36,53.37,0.01,22.420549392700195,3,3,0.995
02160105,37,39.16,0.01,12.401141166687012,3,3,0.995
02160105,38,84.14,0.01,11.835618019104004,4,4,0.99
02160105,39,122.56,0.01,7.537293434143066,5,5,0.981
02160105,40,697.47,0.01,16.5941104888916,11,11,0.929
02160105,41,891.85,0.09,27.657922744750977,23,23,0.79
02160105,42,724.59,0.01,30.854719161987305,9,9,0.946
02160105,43,182.49,0.01,17.724950790405273,5,5,0.982
02160105,44,76.42,0.01,3.8035364151000977,5,5,0.984
02160105,45,149.66,0.01,23.700498580932617,4,4,0.987
02160105,46,104.03,0.09,32.60402297973633,6,6,0.977
02160105,47,264.12,0.01,17.000776290893555,6,6,0.973
02160105,48,37.91,0.01,26.80214500427246,3,3,0.997
02160105,49,470.39,0.01,16.248003005981445,9,9,0.951
02160105,50,1007.24,0.01,13.62024211883545,15,15,0.886
02160105,51,54.69,0.01,9.475848197937012,4,4,0.993
02160105,52,200.71,0.01,26.878875732421875,5,5,0.984
02160105,53,159.1,0.09,30.781957626342773,7,7,0.964
02160105,54,645.12,0.01,17.447996139526367,10,10,0.936
02160105,55,393.64,0.01,14.184142112731934,8,8,0.956
02160105,56,384.51,0.01,24.00372886657715,7,7,0.967
02160105,57,504.56,0.01,29.654897689819336,8,8,0.961
02160105,58,583.62,0.01,24.334123611450195,9,9,0.951
02160105,59,362.62,0.01,14.968910217285156,8,8,0.961
02160105,60,153.18,0.01,17.324142456054687,5,5,0.985
02160105,61,690.77,0.01,26.980892181396484,9,9,0.945
02160105,62,502.33,0.09,18.38409423828125,18,18,0.854
02160105,63,597.64,0.09,23.58769989013672,18,18,0.847
02160105,64,944.71,0.01,32.47732925415039,11,11,0.931
02160105,65,135.39,0.01,14.689092636108398,5,5,0.985
02160105,66,110.46,0.01,25.10474395751953,4,4,0.991
02160105,67,512.98,0.01,15.347467422485352,9,9,0.945
02160105,68,213.42,0.01,22.02997398376465,5,5,0.981
02160105,69,193.79,0.01,20.427350997924805,5,5,0.982
02160105,70,45.78,0.01,27.77322769165039,3,3,0.996
02160105,71,21.05,0.01,30.981300354003903,3,2,0.998
