GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
06710000,1,539.07,0.27,4.751286506652832,47,47,0.501
06710000,2,589.12,0.22,5.982583522796631,42,42,0.554
06710000,3,260.49,0.01,4.305609703063965,9,9,0.948
06710000,4,154.22,0.27,0.35790005326271057,49,49,0.483
06710000,5,351.14,0.09,3.846626758575439,24,24,0.779
06710000,6,481.16,0.01,4.684742450714111,13,13,0.907
06710000,7,389.28,0.01,0.570548415184021,23,23,0.787
06710000,8,774.27,0.01,2.507185459136963,22,22,0.798
06710000,9,569.22,0.01,3.6903598308563232,16,16,0.877
06710000,10,771.92,0.01,6.022855281829834,16,17,0.869
06710000,11,339.98,0.01,2.9947848320007324,12,12,0.918
06710000,12,697.34,0.01,47.024681091308594,8,8,0.958
06710000,13,25.44,0.01,0.5549269318580627,5,5,0.986
06710000,14,572.57,0.01,0.3417264223098755,38,39,0.608
06710000,15,131.24,0.12,1.516655206680298,18,18,0.847
06710000,16,724.26,0.01,0.2227979153394699,Inf,Inf,0.422
06710000,17,603.63,0.27,15.672112464904783,32,32,0.678
06710000,18,961.28,0.22,3.626410722732544,Inf,Inf,0.215
06710000,19,26.84,0.01,118.2953872680664,2,2,0.999
06710000,20,431.7,0.01,9.200517654418944,10,10,0.941
06710000,21,737.4,0.01,2.5107245445251465,22,22,0.808
06710000,22,786.53,0.28,20.195297241210937,36,36,0.628
06710000,23,189.41,0.22,5.364057540893555,19,19,0.841
06710000,24,646.51,0.01,0.47750887274742126,37,37,0.624
06710000,25,624.04,0.27,29.569902420043945,26,26,0.755
06710000,26,180.73,0.27,3.6350350379943848,23,23,0.797
06710000,27,162.53,0.01,5.966526985168457,6,6,0.972
06710000,28,9.64,0.12,4.63620662689209,3,3,0.994
06710000,29,132.13,0.01,0.07008790969848633,23,23,0.794
06710000,30,55.15,0.19,37.47013473510742,5,5,0.984
06710000,31,935.02,0.01,34.12376403808594,11,11,0.933
06710000,32,563.49,0.01,25.652952194213867,9,9,0.954
06710000,33,227.62,0.01,4.149589538574219,9,9,0.953
06710000,34,47.31,0.01,0.7192122340202332,6,6,0.977
06710000,35,95.14,0.19,181.84957885742187,4,4,0.987
06710000,36,53.37,0.22,3.2936596870422363,10,10,0.942
06710000,37,39.16,0.01,6.118398189544678,3,3,0.993
06710000,38,84.14,0.27,5.966403484344482,11,11,0.925
06710000,39,122.56,0.01,0.9910573959350586,9,9,0.949
06710000,40,697.47,0.01,0.8755538463592529,31,31,0.696
06710000,41,891.85,0.12,23.301626205444336,27,27,0.738
06710000,42,724.59,0.22,0.1432027518749237,Inf,Inf,0
06710000,43,182.49,0.22,10.272058486938477,15,15,0.889
06710000,44,76.42,0.01,3.099533796310425,5,5,0.982
06710000,45,149.66,0.01,20.663986206054687,5,5,0.986
06710000,46,104.03,0.06,3.190359115600586,10,10,0.94
06710000,47,264.12,0.19,2.101458787918091,32,32,0.678
06710000,48,37.91,0.28,16.735488891601563,5,5,0.98
06710000,49,470.39,0.19,5.995757579803467,34,33,0.661
06710000,50,1007.24,0.19,0.7450717687606812,32,36,0.008
06710000,51,54.69,0.01,159.05047607421875,3,2,0.998
06710000,52,200.71,0.22,0.11083271354436874,Inf,Inf,0.139
06710000,53,159.1,0.12,3.91693377494812,15,15,0.884
06710000,54,645.12,0.01,12.653692245483398,11,11,0.924
06710000,55,393.64,0.01,12.437793731689451,9,9,0.953
06710000,56,384.51,0.19,55.55184555053711,13,13,0.906
06710000,57,504.56,0.01,2.290602445602417,17,17,0.861
06710000,58,583.62,0.01,5.981086254119873,14,14,0.901
06710000,59,362.62,0.27,1.091262936592102,Inf,Inf,0.345
06710000,60,153.18,0.01,1.1316239833831787,10,10,0.94
06710000,61,690.77,0.27,0.8864951729774475,19,22,0.046
06710000,62,502.33,0.12,4.917016983032227,32,31,0.681
06710000,63,597.64,0.12,5.064533233642578,36,35,0.63
06710000,64,944.71,0.01,22.2247371673584,12,12,0.916
06710000,65,135.39,0.27,5.99138879776001,15,16,0.88
06710000,66,110.46,0.01,0.2637612521648407,13,13,0.91
06710000,67,512.98,0.22,1.6916143894195557,Inf,Inf,0.333
06710000,68,213.42,0.01,18.22794532775879,6,6,0.979
06710000,69,193.79,0.27,0.2679886519908905,Inf,Inf,0.309
06710000,70,45.78,0.01,5.137692928314209,4,4,0.992
06710000,71,21.05,0.01,3.654633045196533,3,3,0.995
06710000,72,810.72,0.22,3.3301541805267334,Inf,Inf,0.275
06710000,73,610.01,0.27,1.0612239837646484,Inf,15,0.107
06710000,74,392.32,0.01,1.5215067863464355,17,17,0.868
06710000,75,63.75,0.19,25.66790008544922,6,6,0.977
06710000,76,114.26,0.01,3.1501004695892334,6,6,0.973
06710000,77,195.66,0.12,0.8023431301116943,31,30,0.692
06710000,78,840.91,0.01,1.4187558889389038,29,30,0.712
06710000,79,105.21,0.19,5.336768627166748,12,12,0.917
06710000,80,211.82,0.01,4.364653587341309,8,8,0.958
06710000,81,171.04,0.09,4.0019683837890625,14,14,0.893
06710000,82,743.28,0.27,6.0590338706970215,Inf,Inf,0.411
06710000,83,98.63,0.01,1.5656813383102417,7,7,0.967
06710000,84,203.64,0.01,31.3432559967041,5,5,0.985
06710000,85,35.39,0.19,2.2749595642089844,8,8,0.957
06710000,86,384.83,0.01,1.1565837860107422,18,18,0.851
06710000,87,17.01,0.27,0.27477148175239563,11,11,0.93
06710000,88,7.99,0.19,5.382869243621826,3,3,0.994
06710000,89,180.11,0.01,2.450577735900879,9,9,0.952
06710000,90,422.11,0.22,0.20902030169963837,24,27,0.023
06710000,91,622.51,0.22,20.47047233581543,28,28,0.736
06710000,92,557.57,0.27,5.9685516357421875,44,44,0.535
06710000,93,212.48,0.27,138.83486938476562,8,8,0.961
06710000,94,252.15,0.27,10.937860488891602,19,19,0.836
06710000,95,324.86,0.28,4.717848777770996,32,32,0.679
06710000,96,288.6,0.01,34.57307052612305,5,5,0.98
06710000,97,706.36,0.01,30.954505920410156,9,9,0.947
06710000,98,286.35,0.01,180.79835510253903,4,4,0.991
06710000,99,424.83,0.01,0.1463409960269928,42,42,0.561
06710000,100,102.78,0.19,146.07254028320312,5,5,0.985
