GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
04136500,1,539.07,0.19,74.37281799316406,15,15,0.887
04136500,2,589.12,0.12,154.3524169921875,11,11,0.931
04136500,3,260.49,0.19,146.08251953125,8,8,0.961
04136500,4,154.22,0.19,224.45751953125,5,5,0.981
04136500,5,351.14,0.12,240.62730407714844,7,7,0.967
04136500,6,481.16,0.19,175.87216186523437,11,11,0.934
04136500,7,389.28,0.19,227.5050811767578,9,9,0.953
04136500,8,774.27,0.19,225.27587890625,13,13,0.906
04136500,9,569.22,0.19,189.227783203125,11,11,0.925
04136500,10,771.92,0.19,232.1214599609375,13,13,0.908
04136500,11,339.98,0.19,209.42507934570312,8,8,0.957
04136500,12,697.34,0.19,231.10072326660156,12,12,0.917
04136500,13,25.44,0.19,232.1228790283203,3,3,0.997
04136500,14,572.57,0.19,1.9037306308746336,Inf,Inf,0.344
04136500,15,131.24,0.06,126.97731018066406,4,4,0.988
04136500,16,724.26,0.19,132.662841796875,15,15,0.886
04136500,17,603.63,0.19,228.3822479248047,11,11,0.927
04136500,18,961.28,0.12,150.592529296875,15,15,0.887
04136500,19,26.84,0.19,40.685302734375,4,4,0.992
04136500,20,431.7,0.19,134.53530883789062,11,11,0.932
04136500,21,737.4,0.19,227.45504760742187,13,13,0.911
04136500,22,786.53,0.12,228.25924682617187,11,11,0.925
04136500,23,189.41,0.12,228.0530242919922,5,5,0.982
04136500,24,646.51,0.19,208.8272399902344,12,12,0.919
04136500,25,624.04,0.19,235.37649536132812,11,11,0.926
04136500,26,180.73,0.19,19.132827758789063,11,11,0.925
04136500,27,162.53,0.19,212.2645263671875,5,5,0.98
04136500,28,9.64,0.06,232.15328979492187,2,2,0.999
04136500,29,132.13,0.19,161.74334716796875,5,5,0.981
04136500,30,55.15,0.12,210.72775268554687,3,3,0.995
04136500,31,935.02,0.19,227.38296508789065,15,15,0.887
04136500,32,563.49,0.19,145.7480926513672,12,12,0.915
04136500,33,227.62,0.19,149.31857299804687,7,7,0.966
04136500,34,47.31,0.19,232.2527008056641,3,3,0.994
04136500,35,95.14,0.12,240.5681610107422,4,4,0.991
04136500,36,53.37,0.12,180.65492248535156,3,3,0.994
04136500,37,39.16,0.19,72.729705810546875,4,4,0.992
04136500,38,84.14,0.19,136.61790466308594,4,4,0.987
04136500,39,122.56,0.19,44.0936164855957,7,7,0.966
04136500,40,697.47,0.19,152.7380828857422,14,14,0.898
04136500,41,891.85,0.06,28.126096725463867,20,20,0.829
04136500,42,724.59,0.12,207.81687927246097,11,11,0.927
04136500,43,182.49,0.12,199.68307495117187,5,5,0.981
04136500,44,76.42,0.19,194.1332092285156,4,4,0.99
04136500,45,149.66,0.19,87.35475158691406,7,7,0.971
04136500,46,104.03,0.06,228.72329711914065,3,3,0.993
04136500,47,264.12,0.12,199.406005859375,6,6,0.973
04136500,48,37.91,0.12,24.91743850708008,4,4,0.989
04136500,49,470.39,0.12,104.84644317626952,11,11,0.934
04136500,50,1007.24,0.12,137.7063446044922,16,16,0.876
04136500,51,54.69,0.19,106.06995391845705,4,4,0.99
04136500,52,200.71,0.12,194.8058319091797,6,6,0.979
04136500,53,159.1,0.06,169.5422821044922,4,4,0.988
04136500,54,645.12,0.19,45.82218170166016,20,20,0.828
04136500,55,393.64,0.19,166.24893188476562,9,9,0.944
04136500,56,384.51,0.12,121.17333221435548,9,9,0.949
04136500,57,504.56,0.19,217.5852508544922,10,10,0.938
04136500,58,583.62,0.19,128.54940795898437,13,13,0.907
04136500,59,362.62,0.19,151.8492431640625,9,9,0.946
04136500,60,153.18,0.19,213.8380584716797,5,5,0.981
04136500,61,690.77,0.12,37.1002311706543,19,19,0.837
04136500,62,502.33,0.06,240.7071990966797,7,7,0.967
04136500,63,597.64,0.06,148.3131103515625,9,9,0.95
04136500,64,944.71,0.19,92.048828125,20,21,0.822
04136500,65,135.39,0.12,152.6095733642578,5,5,0.984
04136500,66,110.46,0.19,226.1376037597656,4,4,0.987
04136500,67,512.98,0.12,165.5642547607422,10,10,0.942
04136500,68,213.42,0.19,232.17665100097656,6,6,0.975
04136500,69,193.79,0.19,33.83476638793945,10,10,0.939
04136500,70,45.78,0.19,196.18191528320312,3,3,0.994
04136500,71,21.05,0.19,197.5286102294922,3,3,0.997
04136500,72,810.72,0.12,206.45407104492187,12,12,0.919
04136500,73,610.01,0.19,180.60731506347656,12,12,0.918
04136500,74,392.32,0.19,230.8890380859375,9,9,0.953
04136500,75,63.75,0.12,181.9539794921875,3,3,0.993
04136500,76,114.26,0.19,228.19146728515625,5,5,0.986
04136500,77,195.66,0.06,142.98760986328125,5,5,0.983
04136500,78,840.91,0.19,228.741943359375,14,14,0.899
04136500,79,105.21,0.12,160.5302734375,4,4,0.988
04136500,80,211.82,0.19,197.0540008544922,6,6,0.973
04136500,81,171.04,0.12,112.9680633544922,6,6,0.977
04136500,82,743.28,0.19,181.52032470703125,14,14,0.9
04136500,83,98.63,0.19,226.8045196533203,4,4,0.988
04136500,84,203.64,0.19,159.91720581054687,7,7,0.971
04136500,85,35.39,0.12,203.3438415527344,3,3,0.996
04136500,86,384.83,0.19,232.232421875,8,8,0.954
04136500,87,17.01,0.12,22.50183868408203,3,3,0.995
04136500,88,7.99,0.12,66.806884765625,3,2,0.999
04136500,89,180.11,0.19,218.31393432617187,6,6,0.978
04136500,90,422.11,0.12,232.24932861328125,8,8,0.96
04136500,91,622.51,0.12,123.04370880126952,12,12,0.919
04136500,92,557.57,0.19,223.81106567382812,11,11,0.932
04136500,93,212.48,0.19,107.88385772705078,7,7,0.963
04136500,94,252.15,0.12,46.47874069213867,9,9,0.947
04136500,95,324.86,0.12,212.500244140625,7,7,0.968
04136500,96,288.6,0.19,197.04000854492187,8,8,0.963
04136500,97,706.36,0.19,184.4873504638672,13,13,0.906
04136500,98,286.35,0.19,189.81890869140625,8,8,0.962
04136500,99,424.83,0.19,85.03612518310547,12,12,0.916
04136500,100,102.78,0.12,222.4390106201172,4,4,0.99
