GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
11276600,1,539.07,0.01,0.13447250425815582,Inf,Inf,0.442
11276600,2,589.12,0.01,12.772082328796388,11,11,0.931
11276600,3,260.49,0.01,6.48018217086792,8,8,0.957
11276600,4,154.22,0.01,2.5641322135925293,8,8,0.96
11276600,5,351.14,0.01,16.67343521118164,7,7,0.964
11276600,6,481.16,0.01,9.332648277282717,10,10,0.934
11276600,7,389.28,0.01,10.86151885986328,9,9,0.951
11276600,8,774.27,0.01,2.386108160018921,23,23,0.793
11276600,9,569.22,0.01,0.5452719330787659,32,31,0.687
11276600,10,771.92,0.01,2.9856014251708984,21,21,0.815
11276600,11,339.98,0.01,0.6777422428131104,20,20,0.829
11276600,12,697.34,0.01,16.833614349365234,11,11,0.929
11276600,13,25.44,0.01,0.3799946904182434,5,5,0.983
11276600,14,572.57,0.01,9.42538070678711,12,12,0.922
11276600,15,131.24,0.01,3.832810163497925,6,6,0.972
11276600,16,724.26,0.01,1.2934961318969729,27,28,0.739
11276600,17,603.63,0.01,1.2665570974349976,24,24,0.779
11276600,18,961.28,0.01,1.2557026147842407,34,35,0.653
11276600,19,26.84,0.01,14.208158493041992,3,3,0.997
11276600,20,431.7,0.01,7.766584873199463,10,10,0.935
11276600,21,737.4,0.01,0.4728927612304687,41,41,0.575
11276600,22,786.53,0.01,12.820505142211914,13,13,0.908
11276600,23,189.41,0.01,17.558374404907227,5,5,0.981
11276600,24,646.51,0.01,2.3642375469207764,20,20,0.826
11276600,25,624.04,0.01,0.5458804965019226,34,34,0.658
11276600,26,180.73,0.01,5.995953559875488,7,7,0.969
11276600,27,162.53,0.01,16.770689010620117,5,5,0.983
11276600,28,9.64,0.09,11.339600563049316,3,3,0.996
11276600,29,132.13,0.01,17.01901626586914,4,5,0.987
11276600,30,55.15,0.01,0.5516900420188904,7,7,0.969
11276600,31,935.02,0.01,16.979896545410156,13,13,0.905
11276600,32,563.49,0.01,2.1767497062683105,19,19,0.842
11276600,33,227.62,0.01,1.7977651357650757,11,11,0.929
