GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
03234300,1,539.07,0.06,0.4819890856742859,Inf,Inf,0.319
03234300,2,589.12,0.12,129.59580993652344,11,11,0.925
03234300,3,260.49,0.06,158.71083068847656,6,6,0.979
03234300,4,154.22,0.12,159.06788635253906,5,5,0.982
03234300,5,351.14,0.12,16.082460403442383,16,16,0.874
03234300,6,481.16,0.06,139.60470581054687,8,8,0.958
03234300,7,389.28,0.06,159.08934020996094,7,7,0.968
03234300,8,774.27,0.06,153.61810302734375,10,10,0.936
03234300,9,569.22,0.06,155.88937377929687,9,9,0.953
03234300,10,771.92,0.06,120.72575378417967,11,11,0.928
03234300,11,339.98,0.06,152.77622985839844,6,6,0.972
03234300,12,697.34,0.06,156.7365264892578,10,10,0.943
03234300,13,25.44,0.06,133.3483428955078,3,3,0.998
03234300,14,572.57,0.06,91.34236907958984,10,10,0.939
03234300,15,131.24,0.12,159.20314025878906,5,5,0.985
03234300,16,724.26,0.06,151.1621856689453,10,10,0.94
03234300,17,603.63,0.06,154.9868621826172,9,9,0.95
03234300,18,961.28,0.12,149.031982421875,15,15,0.886
03234300,19,26.84,0.06,152.0609588623047,3,3,0.998
03234300,20,431.7,0.06,146.94735717773437,7,7,0.964
03234300,21,737.4,0.06,157.91604614257812,10,10,0.94
03234300,22,786.53,0.12,157.45904541015625,13,13,0.91
03234300,23,189.41,0.12,0.9766575694084167,28,28,0.728
03234300,24,646.51,0.06,152.9074249267578,9,9,0.947
03234300,25,624.04,0.06,43.22251510620117,13,14,0.903
03234300,26,180.73,0.06,158.28973388671875,5,5,0.985
03234300,27,162.53,0.06,1.5740966796875,17,17,0.868
03234300,28,9.64,0.12,31.22081756591797,3,3,0.998
03234300,29,132.13,0.06,150.46730041503906,4,4,0.989
03234300,30,55.15,0.12,17.793914794921875,5,5,0.981
03234300,31,935.02,0.06,159.39515686035156,11,12,0.924
03234300,32,563.49,0.06,137.50502014160156,9,9,0.951
03234300,33,227.62,0.06,134.08447265625,5,5,0.98
03234300,34,47.31,0.06,36.695899963378906,4,4,0.992
03234300,35,95.14,0.12,159.2753448486328,4,4,0.989
03234300,36,53.37,0.12,82.28765106201172,4,4,0.991
03234300,37,39.16,0.06,91.11772918701172,3,3,0.996
03234300,38,84.14,0.06,159.09521484375,3,3,0.993
03234300,39,122.56,0.06,159.11329650878906,4,4,0.99
03234300,40,697.47,0.06,18.885059356689453,19,19,0.837
03234300,41,891.85,0.12,707.46710205078125,9,9,0.952
03234300,42,724.59,0.12,151.9195556640625,12,12,0.915
03234300,43,182.49,0.12,60.17388153076172,7,7,0.966
03234300,44,76.42,0.06,55.46747589111328,4,4,0.99
03234300,45,149.66,0.06,158.00527954101562,4,4,0.988
03234300,46,104.03,0.19,135.80630493164062,5,5,0.984
03234300,47,264.12,0.12,159.08203125,7,7,0.97
03234300,48,37.91,0.12,159.1248016357422,3,3,0.996
03234300,49,470.39,0.12,149.76759338378906,9,10,0.944
03234300,50,1007.24,0.12,31.838090896606445,27,27,0.746
