GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
14161500,1,539.07,0.09,12.39158058166504,21,22,0.81
14161500,2,589.12,0.09,14.954570770263672,21,21,0.811
14161500,3,260.49,0.09,17.17264175415039,12,12,0.921
14161500,4,154.22,0.09,19.5268611907959,8,8,0.956
14161500,5,351.14,0.09,17.176496505737305,14,14,0.894
14161500,6,481.16,0.09,11.267148971557615,20,20,0.822
14161500,7,389.28,0.09,14.8160400390625,16,16,0.874
14161500,8,774.27,0.09,7.982956409454346,33,33,0.667
14161500,9,569.22,0.09,11.740789413452148,23,23,0.794
14161500,10,771.92,0.09,2.944566249847412,49,49,0.48
14161500,11,339.98,0.09,20.516010284423828,13,13,0.906
14161500,12,697.34,0.09,5.31277322769165,36,35,0.635
14161500,13,25.44,0.09,20.657379150390625,3,3,0.993
14161500,14,572.57,0.09,15.628029823303224,21,21,0.82
14161500,15,131.24,0.09,4.271594524383545,12,12,0.921
14161500,16,724.26,0.09,6.440624237060547,34,34,0.654
14161500,17,603.63,0.09,8.3626708984375,27,27,0.743
14161500,18,961.28,0.09,3.653103828430176,Inf,Inf,0.43
14161500,19,26.84,0.09,17.143712997436523,4,4,0.992
14161500,20,431.7,0.09,1.1556845903396606,45,44,0.528
14161500,21,737.4,0.09,15.686723709106444,25,25,0.77
14161500,22,786.53,0.09,17.195693969726563,25,25,0.766
14161500,23,189.41,0.09,14.936029434204102,10,10,0.939
14161500,24,646.51,0.09,2.5180981159210205,45,45,0.522
14161500,25,624.04,0.09,19.246171951293945,20,20,0.823
14161500,26,180.73,0.09,20.648887634277344,9,9,0.95
14161500,27,162.53,0.09,4.209196090698242,14,14,0.901
14161500,28,9.64,0.09,20.53681373596191,3,3,0.997
14161500,29,132.13,0.09,7.790162563323975,10,10,0.941
14161500,30,55.15,0.09,13.95669174194336,5,5,0.982
14161500,31,935.02,0.09,4.483855724334717,48,48,0.488
14161500,32,563.49,0.09,4.223865985870361,33,33,0.667
14161500,33,227.62,0.09,11.193892478942873,12,12,0.915
14161500,34,47.31,0.09,10.421265602111816,5,5,0.982
14161500,35,95.14,0.09,17.284610748291016,6,7,0.971
14161500,36,53.37,0.09,16.629901885986328,5,5,0.984
14161500,37,39.16,0.09,18.114219665527344,4,4,0.988
14161500,38,84.14,0.09,18.897138595581055,6,6,0.976
14161500,39,122.56,0.09,17.24665641784668,7,8,0.963
14161500,40,697.47,0.09,5.098452568054199,36,36,0.628
14161500,41,891.85,0.09,20.517240524291992,26,26,0.757
14161500,42,724.59,0.09,17.28958511352539,24,23,0.784
14161500,43,182.49,0.09,7.144633769989014,12,12,0.915
14161500,44,76.42,0.09,14.13204288482666,6,6,0.975
14161500,45,149.66,0.09,17.650577545166016,8,8,0.955
14161500,46,104.03,0.22,9.233447074890137,11,11,0.933
14161500,47,264.12,0.09,15.944523811340332,12,12,0.917
14161500,48,37.91,0.09,7.908368587493896,5,5,0.983
14161500,49,470.39,0.09,13.570762634277344,19,19,0.841
14161500,50,1007.24,0.09,14.3367338180542,32,32,0.676
14161500,51,54.69,0.09,6.343230247497559,6,6,0.973
14161500,52,200.71,0.09,5.307931423187256,15,15,0.891
14161500,53,159.1,0.09,15.105286598205566,9,9,0.949
14161500,54,645.12,0.09,17.184391021728516,22,22,0.807
14161500,55,393.64,0.09,5.200879096984863,23,23,0.786
14161500,56,384.51,0.09,8.888749122619629,19,19,0.84
14161500,57,504.56,0.09,17.370227813720703,18,18,0.849
14161500,58,583.62,0.09,1.8271217346191408,47,47,0.498
14161500,59,362.62,0.09,4.500787258148193,23,23,0.788
14161500,60,153.18,0.09,20.514816284179688,8,8,0.958
14161500,61,690.77,0.09,7.061525821685791,32,31,0.683
14161500,62,502.33,0.09,9.476725578308104,23,23,0.798
14161500,63,597.64,0.09,17.3973445892334,20,20,0.822
14161500,64,944.71,0.09,8.68287181854248,37,37,0.615
14161500,65,135.39,0.09,9.53244400024414,9,9,0.945
14161500,66,110.46,0.09,14.16620635986328,7,8,0.963
14161500,67,512.98,0.09,12.724719047546388,21,21,0.821
14161500,68,213.42,0.09,14.379926681518556,11,11,0.93
14161500,69,193.79,0.09,3.335886001586914,17,17,0.868
14161500,70,45.78,0.09,3.0141215324401855,7,7,0.967
14161500,71,21.05,0.09,20.70405006408691,3,3,0.994
14161500,72,810.72,0.09,7.277225494384766,35,35,0.637
14161500,73,610.01,0.09,2.4701645374298096,43,43,0.542
14161500,74,392.32,0.09,2.124176502227783,33,32,0.673
14161500,75,63.75,0.09,10.698453903198242,6,6,0.976
14161500,76,114.26,0.09,20.578325271606445,7,7,0.968
14161500,77,195.66,0.09,17.22583770751953,10,10,0.941
14161500,78,840.91,0.09,8.12814998626709,35,35,0.643
14161500,79,105.21,0.09,2.5589146614074707,12,12,0.918
14161500,80,211.82,0.09,1.933685302734375,21,21,0.811
14161500,81,171.04,0.09,12.58273220062256,10,10,0.94
14161500,82,743.28,0.09,14.6867094039917,25,25,0.761
14161500,83,98.63,0.09,3.650766134262085,10,10,0.935
14161500,84,203.64,0.09,20.49250030517578,10,10,0.944
14161500,85,35.39,0.09,20.49319076538086,4,4,0.99
14161500,86,384.83,0.09,11.454878807067873,17,17,0.858
14161500,87,17.01,0.09,17.20323371887207,3,3,0.995
14161500,88,7.99,0.09,17.610639572143555,3,3,0.998
14161500,89,180.11,0.09,5.360396385192871,13,14,0.903
14161500,90,422.11,0.09,17.216678619384766,16,16,0.873
14161500,91,622.51,0.09,20.50494956970215,20,20,0.829
14161500,92,557.57,0.09,2.994002342224121,37,38,0.613
14161500,93,212.48,0.09,15.371627807617188,11,11,0.932
14161500,94,252.15,0.09,1.534563064575195,26,26,0.749
14161500,95,324.86,0.09,7.99750280380249,18,18,0.857
14161500,96,288.6,0.09,11.680646896362305,14,14,0.895
14161500,97,706.36,0.09,8.206756591796875,31,31,0.699
14161500,98,286.35,0.09,9.584004402160645,15,15,0.885
14161500,99,424.83,0.09,3.9557700157165527,27,28,0.737
14161500,100,102.78,0.09,7.509601593017578,9,9,0.953
