GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
13331500,1,539.07,0.09,4.599484443664551,31,31,0.693
13331500,2,589.12,0.09,4.831855773925781,33,32,0.674
13331500,3,260.49,0.09,5.073032379150391,18,18,0.856
13331500,4,154.22,0.09,4.158358573913574,13,13,0.905
13331500,5,351.14,0.09,5.147581577301025,22,22,0.808
13331500,6,481.16,0.09,5.061316967010498,27,28,0.737
13331500,7,389.28,0.09,0.6346325874328613,Inf,Inf,0.443
13331500,8,774.27,0.09,4.2207865715026855,42,42,0.554
13331500,9,569.22,0.09,5.143097877502441,31,30,0.693
13331500,10,771.92,0.09,1.640443205833435,Inf,Inf,0.344
13331500,11,339.98,0.09,5.088416576385498,21,21,0.813
13331500,12,697.34,0.09,5.084640979766846,36,36,0.627
13331500,13,25.44,0.09,5.058274745941162,5,5,0.986
13331500,14,572.57,0.09,2.3168461322784424,42,42,0.555
13331500,15,131.24,0.01,2.433542490005493,7,7,0.965
13331500,16,724.26,0.09,5.160440921783447,37,37,0.617
13331500,17,603.63,0.09,4.46648645401001,34,34,0.654
13331500,18,961.28,0.09,4.190554618835449,Inf,Inf,0.461
13331500,19,26.84,0.09,2.150496244430542,6,6,0.977
13331500,20,431.7,0.09,5.110718250274658,25,25,0.764
13331500,21,737.4,0.09,5.117516994476318,38,38,0.609
13331500,22,786.53,0.01,5.122795581817627,18,18,0.856
13331500,23,189.41,0.09,0.736861526966095,28,29,0.729
13331500,24,646.51,0.09,5.101413726806641,34,33,0.653
13331500,25,624.04,0.09,3.276505470275879,40,40,0.588
13331500,26,180.73,0.09,1.1682615280151367,23,23,0.793
13331500,27,162.53,0.09,3.0963194370269775,15,15,0.885
13331500,28,9.64,0.01,5.168880462646484,3,2,0.998
13331500,29,132.13,0.09,0.8562682867050171,20,20,0.823
13331500,30,55.15,0.09,4.021151065826416,7,7,0.966
13331500,31,935.02,0.09,5.049874305725098,46,46,0.514
13331500,32,563.49,0.09,4.752742767333984,32,31,0.685
13331500,33,227.62,0.09,2.451707601547241,21,21,0.819
13331500,34,47.31,0.09,4.910531997680664,6,6,0.973
13331500,35,95.14,0.09,2.605990409851074,11,11,0.926
13331500,36,53.37,0.09,0.6763049364089966,12,12,0.919
13331500,37,39.16,0.09,0.8430407047271729,9,9,0.947
13331500,38,84.14,0.09,2.283500909805298,11,11,0.93
13331500,39,122.56,0.09,4.896475315093994,11,11,0.931
13331500,40,697.47,0.09,5.073694705963135,36,36,0.627
13331500,41,891.85,0.01,3.465265989303589,22,22,0.802
13331500,42,724.59,0.09,5.09464168548584,38,37,0.614
13331500,43,182.49,0.09,2.241163730621338,18,18,0.848
13331500,44,76.42,0.09,4.876720905303955,8,8,0.957
13331500,45,149.66,0.09,5.075054168701172,12,12,0.917
13331500,46,104.03,0.01,0.28358912467956543,12,12,0.919
13331500,47,264.12,0.09,5.118956089019775,18,18,0.855
13331500,48,37.91,0.01,5.132063865661621,3,3,0.993
13331500,49,470.39,0.09,4.131153106689453,29,29,0.716
13331500,50,1007.24,0.09,0.2322029769420624,47,Inf,0.001
13331500,51,54.69,0.09,4.626057147979736,7,7,0.968
13331500,52,200.71,0.09,2.960108995437622,18,18,0.855
13331500,53,159.1,0.01,5.0515289306640625,7,7,0.97
13331500,54,645.12,0.09,3.366260766983032,40,41,0.581
13331500,55,393.64,0.09,2.5538604259490967,31,29,0.699
13331500,56,384.51,0.09,5.14310359954834,23,23,0.79
13331500,57,504.56,0.09,2.396921157836914,38,38,0.609
13331500,58,583.62,0.09,5.163939476013184,31,31,0.687
13331500,59,362.62,0.09,4.363976955413818,24,24,0.785
13331500,60,153.18,0.09,4.329776287078857,13,13,0.908
13331500,61,690.77,0.09,5.091127395629883,36,37,0.631
13331500,62,502.33,0.01,1.3617671728134155,20,21,0.822
13331500,63,597.64,0.01,2.463895320892334,19,19,0.842
13331500,64,944.71,0.09,4.482445240020752,48,48,0.484
13331500,65,135.39,0.09,0.4194578230381012,27,27,0.743
13331500,66,110.46,0.09,3.7535183429718018,11,11,0.929
13331500,67,512.98,0.09,1.7343062162399292,44,43,0.541
13331500,68,213.42,0.09,3.86752986907959,17,17,0.865
13331500,69,193.79,0.09,2.5254876613616943,18,18,0.848
13331500,70,45.78,0.09,1.9973026514053345,8,8,0.959
13331500,71,21.05,0.09,0.5727554559707642,7,7,0.965
13331500,72,810.72,0.09,0.8664140701293945,Inf,11,0.171
13331500,73,610.01,0.09,5.146162033081055,33,33,0.673
13331500,74,392.32,0.09,2.2440574169158936,32,32,0.681
13331500,75,63.75,0.09,4.421194553375244,8,8,0.962
13331500,76,114.26,0.09,5.149097919464111,10,10,0.937
13331500,77,195.66,0.01,5.08780574798584,7,7,0.964
13331500,78,840.91,0.09,2.5632174015045166,Inf,Inf,0.41
13331500,79,105.21,0.09,5.162228584289551,10,10,0.942
13331500,80,211.82,0.09,1.8150410652160645,22,22,0.805
13331500,81,171.04,0.09,3.998969554901123,14,14,0.893
13331500,82,743.28,0.09,0.9743149876594543,Inf,Inf,0.237
13331500,83,98.63,0.09,3.436795473098755,11,11,0.933
13331500,84,203.64,0.09,5.066688537597656,15,15,0.887
13331500,85,35.39,0.09,5.208683013916016,5,5,0.981
13331500,86,384.83,0.09,5.089580535888672,23,23,0.789
13331500,87,17.01,0.09,3.3506953716278076,4,4,0.988
13331500,88,7.99,0.09,4.395452976226807,3,3,0.995
13331500,89,180.11,0.09,0.8630833029747009,26,26,0.761
13331500,90,422.11,0.09,2.231331586837769,34,33,0.657
13331500,91,622.51,0.09,5.080562591552734,33,34,0.665
13331500,92,557.57,0.09,5.1058669090271,30,31,0.698
13331500,93,212.48,0.09,5.107773780822754,15,15,0.883
13331500,94,252.15,0.09,4.092161655426025,19,19,0.845
13331500,95,324.86,0.01,0.40304458141326904,23,23,0.789
13331500,96,288.6,0.09,3.4777796268463135,22,22,0.808
13331500,97,706.36,0.09,4.986064434051514,37,38,0.619
13331500,98,286.35,0.09,3.424945831298828,22,22,0.808
13331500,99,424.83,0.09,4.134084701538086,27,26,0.743
13331500,100,102.78,0.09,5.127588748931885,10,10,0.943
