GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
01104475,1,539.07,0.01,60.85221862792969,7,7,0.971
01104475,2,589.12,0.01,65.09654998779297,7,7,0.97
01104475,3,260.49,0.01,31.847827911376953,5,5,0.981
01104475,4,154.22,0.01,31.266328811645508,4,4,0.988
01104475,5,351.14,0.01,94.8162841796875,5,5,0.985
01104475,6,481.16,0.01,53.6804313659668,6,6,0.973
01104475,7,389.28,0.01,84.2000961303711,5,5,0.982
01104475,8,774.27,0.01,53.6804313659668,8,8,0.956
01104475,9,569.22,0.01,93.97437286376952,6,6,0.975
01104475,10,771.92,0.01,54.9893684387207,8,8,0.957
01104475,11,339.98,0.01,52.14574432373047,5,5,0.98
01104475,12,697.34,0.01,58.02775192260742,8,8,0.962
01104475,13,25.44,0.01,15.962735176086426,3,3,0.997
01104475,14,572.57,0.01,84.2813720703125,6,6,0.974
01104475,15,131.24,0.01,58.02775192260742,4,4,0.993
01104475,16,724.26,0.01,85.77596282958984,7,7,0.967
01104475,17,603.63,0.01,40.99751281738281,8,8,0.961
01104475,18,961.28,0.01,84.02010345458984,8,8,0.956
01104475,19,26.84,0.01,52.36643981933594,3,2,0.998
01104475,20,431.7,0.01,84.02010345458984,5,5,0.98
01104475,21,737.4,0.01,3.5737266540527344,19,19,0.838
01104475,22,786.53,0.01,60.85221862792969,8,8,0.958
01104475,23,189.41,0.01,69.31895446777344,4,4,0.99
01104475,24,646.51,0.01,86.987762451171875,7,7,0.971
01104475,25,624.04,0.01,15.962735176086426,10,10,0.935
01104475,26,180.73,0.01,85.77596282958984,4,4,0.992
01104475,27,162.53,0.01,15.962735176086426,5,5,0.983
01104475,28,9.64,0.01,65.09654998779297,2,2,1
01104475,29,132.13,0.01,86.464752197265625,3,3,0.994
01104475,30,55.15,0.01,58.02775192260742,3,3,0.997
01104475,31,935.02,0.01,58.02775192260742,9,9,0.949
01104475,32,563.49,0.01,3.5737266540527344,16,16,0.876
01104475,33,227.62,0.01,40.99751281738281,5,5,0.985
01104475,34,47.31,0.01,86.29743194580078,3,3,0.998
01104475,35,95.14,0.01,54.9893684387207,3,3,0.995
01104475,36,53.37,0.01,92.75426483154295,3,3,0.998
01104475,37,39.16,0.01,74.9654312133789,3,2,0.998
01104475,38,84.14,0.01,58.97639465332031,3,3,0.995
01104475,39,122.56,0.01,74.9654312133789,3,3,0.994
01104475,40,697.47,0.01,65.09654998779297,7,7,0.964
01104475,41,891.85,0.01,65.77294921875,8,8,0.954
01104475,42,724.59,0.01,28.621252059936523,10,10,0.943
01104475,43,182.49,0.01,31.266328811645508,5,5,0.986
01104475,44,76.42,0.01,84.2813720703125,3,3,0.997
01104475,45,149.66,0.01,15.962735176086426,5,5,0.984
01104475,46,104.03,0.01,40.99751281738281,3,3,0.993
01104475,47,264.12,0.01,86.464752197265625,4,4,0.988
01104475,48,37.91,0.01,52.14574432373047,3,3,0.998
01104475,49,470.39,0.01,84.2000961303711,6,6,0.979
01104475,50,1007.24,0.01,85.77596282958984,8,8,0.955
01104475,51,54.69,0.01,60.85221862792969,3,3,0.997
01104475,52,200.71,0.01,74.9654312133789,4,4,0.99
01104475,53,159.1,0.01,85.2937240600586,4,4,0.993
01104475,54,645.12,0.01,65.77294921875,7,7,0.967
01104475,55,393.64,0.01,65.77294921875,5,5,0.98
01104475,56,384.51,0.01,84.2813720703125,5,5,0.983
01104475,57,504.56,0.01,71.82474517822266,6,6,0.975
01104475,58,583.62,0.01,60.85221862792969,7,7,0.969
01104475,59,362.62,0.01,52.36643981933594,6,6,0.979
01104475,60,153.18,0.01,28.621252059936523,4,4,0.988
01104475,61,690.77,0.01,42.251468658447266,8,8,0.956
01104475,62,502.33,0.01,54.9893684387207,6,6,0.972
01104475,63,597.64,0.01,86.29743194580078,6,6,0.973
01104475,64,944.71,0.01,74.9654312133789,8,8,0.954
01104475,65,135.39,0.01,80.5804672241211,3,3,0.994
01104475,66,110.46,0.01,80.5804672241211,3,3,0.995
01104475,67,512.98,0.01,94.8162841796875,6,6,0.978
01104475,68,213.42,0.01,92.75426483154295,4,4,0.991
01104475,69,193.79,0.01,93.97437286376952,4,4,0.992
01104475,70,45.78,0.01,82.32791900634766,3,3,0.998
01104475,71,21.05,0.01,52.36643981933594,2,2,0.999
01104475,72,810.72,0.01,58.02775192260742,8,8,0.956
01104475,73,610.01,0.01,58.97639465332031,7,7,0.967
01104475,74,392.32,0.01,94.8162841796875,5,5,0.983
01104475,75,63.75,0.01,86.987762451171875,3,3,0.997
01104475,76,114.26,0.01,3.5737266540527344,6,6,0.975
01104475,77,195.66,0.01,80.5804672241211,4,4,0.991
01104475,78,840.91,0.01,52.14574432373047,9,9,0.951
01104475,79,105.21,0.01,54.9893684387207,3,3,0.994
01104475,80,211.82,0.01,86.464752197265625,4,4,0.99
01104475,81,171.04,0.01,58.02775192260742,4,4,0.991
01104475,82,743.28,0.01,31.847827911376953,9,9,0.945
01104475,83,98.63,0.01,67.32792663574219,3,3,0.995
01104475,84,203.64,0.01,86.29743194580078,4,4,0.991
01104475,85,35.39,0.01,42.251468658447266,3,3,0.998
01104475,86,384.83,0.01,85.2937240600586,5,5,0.983
01104475,87,17.01,0.01,85.2937240600586,2,2,0.999
01104475,88,7.99,0.01,84.2000961303711,2,2,1
01104475,89,180.11,0.01,69.31895446777344,4,4,0.991
01104475,90,422.11,0.01,85.2937240600586,5,5,0.981
01104475,91,622.51,0.01,94.8162841796875,6,6,0.973
01104475,92,557.57,0.01,60.85221862792969,7,7,0.97
01104475,93,212.48,0.01,31.847827911376953,5,5,0.984
01104475,94,252.15,0.01,52.14574432373047,5,5,0.985
01104475,95,324.86,0.01,84.2000961303711,5,5,0.985
01104475,96,288.6,0.01,86.29743194580078,4,4,0.987
01104475,97,706.36,0.01,28.621252059936523,9,9,0.945
01104475,98,286.35,0.01,86.464752197265625,4,4,0.987
01104475,99,424.83,0.01,86.29743194580078,5,5,0.981
01104475,100,102.78,0.01,40.99751281738281,3,3,0.993
