GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
14337600,1,539.07,0.09,15.40061378479004,20,20,0.829
14337600,2,589.12,0.09,24.341123580932617,18,18,0.851
14337600,3,260.49,0.09,17.654569625854492,12,12,0.922
14337600,4,154.22,0.09,67.517547607421875,6,6,0.976
14337600,5,351.14,0.09,16.185592651367188,15,15,0.891
14337600,6,481.16,0.09,7.499078750610352,24,24,0.783
14337600,7,389.28,0.09,703.71307373046875,5,5,0.982
14337600,8,774.27,0.09,202.16000366210935,11,11,0.932
14337600,9,569.22,0.09,16.16165542602539,20,20,0.824
14337600,10,771.92,0.09,3.415883302688598,46,46,0.512
14337600,11,339.98,0.09,12.848249435424805,15,15,0.882
14337600,12,697.34,0.09,17.864809036254883,23,23,0.796
14337600,13,25.44,0.09,27.979829788208008,3,3,0.994
14337600,14,572.57,0.09,186.55831909179687,9,9,0.948
14337600,15,131.24,0.19,22.795787811279297,9,9,0.95
14337600,16,724.26,0.09,12.065162658691406,27,27,0.743
14337600,17,603.63,0.09,11.13612174987793,24,24,0.776
14337600,18,961.28,0.09,8.194244384765625,39,38,0.598
14337600,19,26.84,0.09,8.121984481811523,4,4,0.988
14337600,20,431.7,0.09,16.117294311523438,17,17,0.866
14337600,21,737.4,0.09,24.24612045288086,21,21,0.814
14337600,22,786.53,0.28,14.020132064819336,42,42,0.561
14337600,23,189.41,0.09,171.37054443359375,5,5,0.982
14337600,24,646.51,0.09,49.582252502441406,15,15,0.885
14337600,25,624.04,0.09,13.989381790161133,23,23,0.793
14337600,26,180.73,0.09,99.982513427734375,6,6,0.977
14337600,27,162.53,0.09,10.591894149780272,10,10,0.937
14337600,28,9.64,0.01,2.8613126277923584,3,3,0.998
14337600,29,132.13,0.09,1.8958871364593504,15,16,0.88
14337600,30,55.15,0.09,15.94029426574707,5,5,0.983
14337600,31,935.02,0.09,221.8900146484375,12,12,0.921
14337600,32,563.49,0.09,15.580150604248049,20,20,0.823
14337600,33,227.62,0.09,1.443821907043457,25,25,0.766
14337600,34,47.31,0.09,17.158245086669922,5,5,0.986
14337600,35,95.14,0.09,15.639161109924316,7,7,0.97
