GAGE_ID,iter,dist_m,S,Tr_m2d,eq_yrs_constant,eq_yrs_seasonal,Qf_100yrs_constant
01466500,1,539.07,0.22,307.1119689941406,10,10,0.94
01466500,2,589.12,0.22,310.3357238769531,10,10,0.935
01466500,3,260.49,0.22,350.7129211425781,6,6,0.973
01466500,4,154.22,0.22,344.4246826171875,5,5,0.984
01466500,5,351.14,0.22,281.72064208984375,8,8,0.959
01466500,6,481.16,0.22,322.17315673828125,9,9,0.948
01466500,7,389.28,0.22,357.740234375,8,8,0.96
01466500,8,774.27,0.22,284.80670166015625,13,13,0.91
01466500,9,569.22,0.22,287.0375061035156,10,10,0.934
01466500,10,771.92,0.22,357.72235107421875,12,12,0.92
01466500,11,339.98,0.22,354.03228759765625,7,7,0.965
01466500,12,697.34,0.22,293.4686279296875,12,12,0.92
01466500,13,25.44,0.22,308.5038757324219,3,3,0.997
01466500,14,572.57,0.22,346.77740478515625,10,10,0.94
01466500,15,131.24,0.22,292.1438903808594,5,5,0.985
01466500,16,724.26,0.22,333.8229675292969,12,12,0.922
01466500,17,603.63,0.22,316.94915771484375,11,11,0.934
01466500,18,961.28,0.22,171.45901489257812,18,18,0.857
01466500,19,26.84,0.22,336.5143127441406,3,3,0.997
01466500,20,431.7,0.22,303.80572509765625,9,9,0.952
01466500,21,737.4,0.22,171.45901489257812,15,15,0.89
01466500,22,786.53,0.22,314.20611572265625,13,13,0.913
01466500,23,189.41,0.22,282.6597595214844,6,6,0.978
01466500,24,646.51,0.22,327.12823486328125,11,11,0.93
01466500,25,624.04,0.22,261.3140563964844,11,11,0.924
01466500,26,180.73,0.22,303.2803649902344,5,5,0.98
01466500,27,162.53,0.22,333.2710266113281,5,5,0.983
01466500,28,9.64,0.22,330.8957214355469,2,2,0.999
01466500,29,132.13,0.22,234.5060272216797,5,5,0.983
01466500,30,55.15,0.22,330.3583068847656,3,3,0.994
01466500,31,935.02,0.22,323.4088439941406,14,14,0.898
01466500,32,563.49,0.22,282.6597595214844,10,11,0.934
01466500,33,227.62,0.22,341.23291015625,6,6,0.976
01466500,34,47.31,0.22,326.5388488769531,3,3,0.995
01466500,35,95.14,0.22,311.3159484863281,4,4,0.989
01466500,36,53.37,0.22,303.2803649902344,3,3,0.994
01466500,37,39.16,0.22,325.5835266113281,3,3,0.996
01466500,38,84.14,0.22,314.20611572265625,4,4,0.991
01466500,39,122.56,0.22,316.94915771484375,4,5,0.987
01466500,40,697.47,0.22,349.5316467285156,11,11,0.927
01466500,41,891.85,0.22,329.1886291503906,13,13,0.904
01466500,42,724.59,0.22,344.4246826171875,12,12,0.924
01466500,43,182.49,0.22,293.4686279296875,6,6,0.979
01466500,44,76.42,0.22,199.16574096679687,4,4,0.989
01466500,45,149.66,0.22,319.79888916015625,5,5,0.984
01466500,46,104.03,0.22,346.77740478515625,4,4,0.989
01466500,47,264.12,0.22,319.79888916015625,7,7,0.971
01466500,48,37.91,0.22,307.1119689941406,3,3,0.996
01466500,49,470.39,0.22,357.68426513671875,9,9,0.951
01466500,50,1007.24,0.22,350.7129211425781,14,14,0.895
01466500,51,54.69,0.22,291.6889953613281,3,3,0.994
01466500,52,200.71,0.22,338.75885009765625,6,6,0.979
01466500,53,159.1,0.22,323.4088439941406,5,5,0.983
01466500,54,645.12,0.22,303.80572509765625,11,11,0.928
01466500,55,393.64,0.22,342.9366149902344,8,8,0.958
01466500,56,384.51,0.22,323.343505859375,8,8,0.958
01466500,57,504.56,0.22,303.2803649902344,10,10,0.943
01466500,58,583.62,0.22,346.21588134765625,10,10,0.939
01466500,59,362.62,0.22,349.4010009765625,8,8,0.962
01466500,60,153.18,0.22,357.6336364746094,5,5,0.984
01466500,61,690.77,0.22,331.7716369628906,11,11,0.926
01466500,62,502.33,0.22,354.4775390625,9,9,0.948
01466500,63,597.64,0.22,282.6597595214844,11,11,0.93
01466500,64,944.71,0.22,333.8229675292969,14,14,0.899
01466500,65,135.39,0.22,357.86761474609375,5,5,0.986
01466500,66,110.46,0.22,282.6597595214844,4,4,0.987
01466500,67,512.98,0.22,339.8984680175781,9,9,0.946
01466500,68,213.42,0.22,319.79888916015625,6,6,0.977
01466500,69,193.79,0.22,282.6597595214844,6,6,0.977
01466500,70,45.78,0.22,332.8085632324219,3,3,0.995
01466500,71,21.05,0.22,357.68426513671875,3,3,0.998
01466500,72,810.72,0.22,316.556640625,13,13,0.911
01466500,73,610.01,0.22,282.3215637207031,11,11,0.929
01466500,74,392.32,0.22,292.1438903808594,8,8,0.955
01466500,75,63.75,0.22,342.10394287109375,3,3,0.993
01466500,76,114.26,0.22,354.4775390625,4,4,0.988
01466500,77,195.66,0.22,333.2710266113281,6,6,0.979
01466500,78,840.91,0.22,357.86761474609375,13,13,0.913
01466500,79,105.21,0.22,339.8984680175781,4,4,0.989
01466500,80,211.82,0.22,329.2998962402344,6,6,0.977
01466500,81,171.04,0.22,291.6889953613281,5,5,0.98
01466500,82,743.28,0.22,293.4686279296875,12,12,0.915
01466500,83,98.63,0.22,291.6889953613281,4,4,0.989
01466500,84,203.64,0.22,303.80572509765625,6,6,0.977
01466500,85,35.39,0.22,233.3195953369141,3,3,0.995
01466500,86,384.83,0.22,319.79888916015625,8,8,0.958
01466500,87,17.01,0.22,319.1907043457031,3,2,0.998
01466500,88,7.99,0.22,319.1907043457031,2,2,0.999
01466500,89,180.11,0.22,244.51339721679687,6,6,0.977
01466500,90,422.11,0.22,349.4010009765625,8,8,0.956
01466500,91,622.51,0.22,199.16574096679687,12,13,0.914
01466500,92,557.57,0.22,287.0375061035156,10,10,0.936
01466500,93,212.48,0.22,214.2859649658203,6,6,0.972
01466500,94,252.15,0.22,326.0353088378906,6,6,0.973
01466500,95,324.86,0.22,345.5334777832031,7,7,0.966
01466500,96,288.6,0.22,340.72222900390625,7,7,0.969
01466500,97,706.36,0.22,281.72064208984375,12,12,0.918
01466500,98,286.35,0.22,349.4010009765625,7,7,0.97
01466500,99,424.83,0.22,290.46966552734375,9,9,0.951
01466500,100,102.78,0.22,314.20611572265625,4,4,0.989
